orderID,userID,productID,orderDate,quantity,status
O22686,U00959,P00525,2024-08-06,5,Delivered
O22687,U02825,P01421,2024-09-25,2,Shipped
O22688,U02972,P00702,2023-11-04,1,Placed
O22689,U01846,P00716,2024-02-18,2,Shipped
O22690,U02910,P01347,2023-08-20,1,Cancelled
O22691,U00386,P00382,2023-09-05,5,Delivered
O22692,U00504,P00222,2024-02-22,2,Placed
O22693,U02545,P01446,2024-11-25,2,Shipped
O22694,U01023,P00286,2023-08-03,3,Delivered
O22695,U01235,P00712,2023-08-19,5,Placed
O22696,U02037,P00135,2023-08-15,1,Placed
O22697,U02333,P00659,2024-02-09,3,Delivered
O22698,U02047,P00732,2024-12-17,5,Shipped
O22699,U02826,P00548,2024-03-28,1,Cancelled
O22700,U01565,P00133,2024-01-12,1,Placed
O22701,U02877,P00094,2025-05-15,5,Delivered
O22702,U00549,P00935,2023-08-03,2,Cancelled
O22703,U01098,P01329,2023-10-23,3,Delivered
O22704,U00349,P00886,2025-05-17,3,Delivered
O22705,U02267,P00844,2025-05-23,2,Cancelled
O22706,U00037,P00544,2025-06-13,1,Placed
O22707,U00938,P00500,2024-03-20,2,Shipped
O22708,U01613,P01430,2024-12-05,2,Delivered
O22709,U02790,P00754,2025-05-25,2,Cancelled
O22710,U02951,P00824,2023-07-25,5,Shipped
O22711,U00876,P00034,2025-03-25,4,Shipped
O22712,U00641,P01292,2025-02-10,3,Delivered
O22713,U00870,P00489,2024-12-01,4,Shipped
O22714,U02444,P00254,2024-06-09,2,Delivered
O22715,U00011,P01369,2025-02-02,5,Placed
O22716,U00601,P00914,2024-02-22,4,Shipped
O22717,U02373,P01232,2025-06-18,5,Delivered
O22718,U00477,P01453,2023-07-02,5,Shipped
O22719,U01792,P00674,2024-06-18,5,Shipped
O22720,U00223,P00008,2023-10-17,2,Shipped
O22721,U02483,P00977,2025-03-01,5,Placed
O22722,U00698,P00380,2023-11-20,1,Delivered
O22723,U02870,P00404,2024-06-08,1,Delivered
O22724,U00871,P01108,2024-01-06,4,Cancelled
O22725,U02947,P00986,2023-08-08,1,Shipped
O22726,U00142,P01414,2023-09-21,2,Cancelled
O22727,U01421,P00092,2023-07-15,3,Delivered
O22728,U01379,P00628,2023-08-08,1,Cancelled
O22729,U02235,P01420,2023-09-15,3,Cancelled
O22730,U01947,P00105,2025-03-17,4,Placed
O22731,U02159,P01314,2024-09-26,4,Placed
O22732,U01215,P01020,2024-10-29,2,Cancelled
O22733,U00307,P00720,2024-06-06,5,Placed
O22734,U00166,P01047,2023-10-12,3,Delivered
O22735,U01267,P00182,2024-04-04,2,Delivered
O22736,U00648,P00721,2025-04-25,2,Delivered
O22737,U01333,P00427,2025-02-28,4,Shipped
O22738,U02325,P00225,2023-10-06,4,Placed
O22739,U01629,P00575,2024-01-11,2,Cancelled
O22740,U01762,P01149,2023-10-21,3,Cancelled
O22741,U01537,P00397,2025-04-16,1,Delivered
O22742,U00611,P00644,2023-12-05,1,Shipped
O22743,U02363,P00074,2025-03-13,2,Placed
O22744,U01281,P00184,2025-03-23,4,Cancelled
O22745,U01246,P00687,2023-07-07,3,Placed
O22746,U02981,P00404,2025-06-04,1,Shipped
O22747,U02485,P00476,2024-05-25,3,Cancelled
O22748,U00123,P01189,2025-05-30,5,Cancelled
O22749,U01913,P01443,2023-08-18,1,Shipped
O22750,U00655,P01018,2024-02-16,2,Delivered
O22751,U00847,P01022,2024-05-25,3,Placed
O22752,U02729,P01106,2024-11-06,5,Placed
O22753,U01659,P00212,2023-11-24,5,Placed
O22754,U00550,P00458,2024-03-10,3,Placed
O22755,U00118,P00317,2023-06-23,5,Delivered
O22756,U02756,P01443,2024-06-09,1,Cancelled
O22757,U01034,P01269,2023-12-30,1,Shipped
O22758,U01226,P00447,2024-01-19,3,Shipped
O22759,U02240,P00597,2024-06-18,3,Delivered
O22760,U01541,P00008,2023-07-21,5,Shipped
O22761,U02581,P01368,2023-10-01,2,Placed
O22762,U01748,P00520,2023-10-24,3,Delivered
O22763,U00474,P01283,2025-04-23,3,Cancelled
O22764,U01463,P00203,2023-07-21,1,Delivered
O22765,U00963,P00658,2023-07-06,4,Placed
O22766,U02779,P00509,2024-05-12,2,Cancelled
O22767,U02819,P00731,2025-01-20,4,Placed
O22768,U00914,P01320,2025-04-20,4,Shipped
O22769,U01831,P00479,2023-08-23,3,Placed
O22770,U00453,P01081,2025-01-09,3,Placed
O22771,U00811,P00218,2024-09-25,1,Cancelled
O22772,U02651,P00766,2024-02-18,2,Shipped
O22773,U02989,P00972,2024-07-25,4,Delivered
O22774,U01911,P00089,2024-05-27,1,Placed
O22775,U01997,P00464,2025-03-28,4,Shipped
O22776,U01779,P01429,2025-05-23,2,Shipped
O22777,U00320,P00364,2024-04-30,4,Placed
O22778,U02286,P00527,2023-09-11,4,Placed
O22779,U01832,P00624,2023-10-19,4,Cancelled
O22780,U01500,P01148,2024-07-27,1,Delivered
O22781,U01499,P00897,2023-12-02,1,Placed
O22782,U02614,P00976,2023-12-18,2,Shipped
O22783,U00966,P01259,2025-05-25,5,Placed
O22784,U01741,P00383,2023-07-04,3,Cancelled
O22785,U02736,P00716,2025-05-04,1,Placed
O22786,U02860,P01036,2025-05-01,3,Delivered
O22787,U02678,P00962,2024-04-21,5,Shipped
O22788,U01348,P01379,2023-11-25,2,Shipped
O22789,U01201,P00428,2024-02-24,1,Delivered
O22790,U01224,P01468,2024-04-18,4,Placed
O22791,U02372,P01465,2024-04-12,1,Shipped
O22792,U01253,P01290,2025-01-27,5,Placed
O22793,U00540,P00135,2024-01-26,4,Delivered
O22794,U01160,P00835,2024-11-05,2,Cancelled
O22795,U00403,P00091,2024-04-21,1,Shipped
O22796,U00566,P01431,2025-05-15,5,Placed
O22797,U00881,P01341,2024-04-11,1,Placed
O22798,U02235,P00272,2025-06-17,5,Shipped
O22799,U00005,P00567,2024-04-16,5,Shipped
O22800,U01229,P01126,2023-10-31,2,Placed
O22801,U01940,P00665,2023-10-06,3,Shipped
O22802,U00288,P01275,2024-04-04,2,Delivered
O22803,U00201,P00703,2024-12-13,2,Placed
O22804,U02522,P00676,2025-04-30,3,Delivered
O22805,U00547,P00465,2024-06-07,4,Placed
O22806,U01782,P00283,2024-11-24,4,Delivered
O22807,U00428,P00341,2024-06-22,3,Shipped
O22808,U00457,P00899,2024-05-26,2,Cancelled
O22809,U01168,P00403,2025-03-31,1,Cancelled
O22810,U00295,P00163,2024-12-15,3,Shipped
O22811,U01833,P01469,2025-01-14,5,Shipped
O22812,U02004,P00978,2025-03-19,1,Cancelled
O22813,U02527,P00258,2023-07-09,3,Delivered
O22814,U00325,P00044,2024-04-13,2,Delivered
O22815,U01423,P00164,2023-11-29,4,Cancelled
O22816,U00144,P00276,2023-08-19,1,Placed
O22817,U01668,P00615,2023-10-02,5,Cancelled
O22818,U02623,P01106,2023-11-02,1,Shipped
O22819,U00142,P00409,2024-08-22,3,Cancelled
O22820,U02248,P00688,2023-11-11,2,Shipped
O22821,U02292,P00033,2023-09-10,5,Placed
O22822,U01119,P00823,2024-06-21,1,Cancelled
O22823,U02278,P00124,2025-04-09,5,Placed
O22824,U02220,P01257,2024-04-30,1,Placed
O22825,U02382,P00772,2023-06-26,4,Shipped
O22826,U01362,P00789,2025-03-08,1,Cancelled
O22827,U00837,P00232,2024-07-04,5,Cancelled
O22828,U00517,P00327,2024-07-14,4,Placed
O22829,U01670,P01413,2025-03-01,2,Shipped
O22830,U00079,P01210,2023-11-14,2,Shipped
O22831,U01277,P01285,2025-02-04,1,Placed
O22832,U02407,P00936,2024-02-24,3,Shipped
O22833,U00190,P01157,2024-05-22,5,Cancelled
O22834,U02011,P01274,2024-03-20,4,Shipped
O22835,U01836,P01425,2024-05-10,1,Delivered
O22836,U00806,P01091,2023-12-13,5,Placed
O22837,U01756,P00375,2023-08-16,3,Cancelled
O22838,U00652,P01115,2023-10-12,5,Shipped
O22839,U01715,P00880,2023-11-11,5,Placed
O22840,U02576,P01255,2024-02-27,1,Placed
O22841,U01328,P00194,2025-01-10,1,Delivered
O22842,U02962,P00678,2024-02-25,5,Delivered
O22843,U02800,P01004,2024-11-29,4,Shipped
O22844,U01351,P00585,2025-01-29,1,Placed
O22845,U02702,P00971,2024-05-08,3,Cancelled
O22846,U01992,P00824,2024-05-03,5,Cancelled
O22847,U02962,P00053,2023-12-21,4,Shipped
O22848,U02045,P01302,2024-08-08,5,Shipped
O22849,U00572,P00424,2024-12-06,1,Delivered
O22850,U01965,P01031,2025-04-16,1,Delivered
O22851,U01047,P01192,2025-02-28,4,Shipped
O22852,U02114,P01395,2024-10-03,4,Cancelled
O22853,U01039,P00388,2025-05-10,5,Cancelled
O22854,U00261,P00726,2024-05-21,5,Placed
O22855,U02662,P00823,2024-11-05,5,Placed
O22856,U02819,P01050,2024-01-22,2,Cancelled
O22857,U01116,P00091,2024-08-30,2,Shipped
O22858,U02777,P00564,2023-12-24,1,Placed
O22859,U01478,P00983,2023-12-31,4,Shipped
O22860,U00749,P00698,2024-04-16,2,Cancelled
O22861,U02318,P00776,2024-03-19,3,Shipped
O22862,U00848,P00203,2023-10-31,5,Delivered
O22863,U00055,P00481,2023-07-05,3,Placed
O22864,U00402,P01456,2025-04-27,5,Cancelled
O22865,U02995,P01489,2024-11-13,2,Placed
O22866,U01943,P00830,2024-07-01,1,Shipped
O22867,U00233,P00965,2025-05-20,1,Placed
O22868,U01366,P00797,2023-07-01,2,Cancelled
O22869,U02184,P00427,2023-12-20,3,Shipped
O22870,U00790,P00495,2024-07-21,5,Placed
O22871,U00284,P00145,2024-06-23,3,Shipped
O22872,U02045,P00604,2024-09-21,4,Cancelled
O22873,U02062,P01081,2025-04-10,5,Cancelled
O22874,U00295,P00474,2024-06-11,5,Cancelled
O22875,U01186,P01441,2024-11-02,1,Placed
O22876,U02050,P00424,2024-04-17,1,Delivered
O22877,U00076,P00504,2023-10-04,5,Delivered
O22878,U01999,P00230,2023-06-30,2,Shipped
O22879,U00301,P01187,2023-09-14,2,Shipped
O22880,U00111,P00853,2024-08-02,3,Delivered
O22881,U02747,P00871,2023-06-30,4,Delivered
O22882,U01101,P00872,2025-03-03,5,Delivered
O22883,U00826,P01219,2024-02-14,3,Placed
O22884,U01282,P00596,2025-03-25,5,Cancelled
O22885,U00823,P00892,2024-07-09,5,Shipped
O22886,U00317,P01195,2023-12-28,5,Delivered
O22887,U00168,P00534,2024-07-14,2,Delivered
O22888,U00482,P01024,2024-08-09,5,Shipped
O22889,U00827,P00493,2025-04-24,5,Shipped
O22890,U02192,P00070,2023-09-18,1,Placed
O22891,U02794,P01357,2024-08-25,3,Cancelled
O22892,U00344,P01050,2023-12-07,3,Delivered
O22893,U02801,P01283,2023-11-02,1,Cancelled
O22894,U01040,P01438,2024-06-26,4,Shipped
O22895,U00868,P01005,2023-12-12,2,Placed
O22896,U01392,P01161,2024-09-02,3,Shipped
O22897,U02537,P00664,2023-11-27,1,Shipped
O22898,U01504,P00804,2025-02-22,2,Shipped
O22899,U00932,P00118,2023-10-29,2,Placed
O22900,U00865,P01247,2024-03-30,1,Cancelled
O22901,U00668,P00200,2025-01-19,2,Placed
O22902,U01273,P00175,2024-02-05,5,Placed
O22903,U02474,P00710,2023-12-05,4,Placed
O22904,U00688,P01468,2024-11-14,4,Delivered
O22905,U01724,P00660,2024-12-07,1,Cancelled
O22906,U02391,P01083,2023-12-24,1,Cancelled
O22907,U02057,P01036,2025-04-24,2,Placed
O22908,U01102,P00699,2025-02-11,3,Shipped
O22909,U01239,P00146,2024-03-09,1,Cancelled
O22910,U01182,P00048,2024-09-28,1,Shipped
O22911,U01672,P01301,2024-05-23,3,Cancelled
O22912,U01176,P00130,2024-10-17,2,Placed
O22913,U01506,P00489,2024-04-07,2,Shipped
O22914,U01001,P00351,2024-10-10,3,Cancelled
O22915,U00420,P00372,2024-06-02,3,Cancelled
O22916,U02343,P00181,2024-03-27,4,Placed
O22917,U02663,P01279,2023-11-10,4,Shipped
O22918,U00927,P00489,2024-01-15,2,Shipped
O22919,U02408,P00834,2024-04-10,5,Placed
O22920,U02313,P01103,2024-10-14,1,Cancelled
O22921,U01265,P00655,2023-08-05,5,Shipped
O22922,U00728,P00810,2023-08-31,3,Placed
O22923,U00959,P00169,2024-09-21,2,Delivered
O22924,U00942,P01042,2023-11-15,5,Placed
O22925,U01876,P00754,2024-07-31,5,Shipped
O22926,U02641,P01464,2024-12-20,2,Placed
O22927,U01473,P00675,2024-07-26,1,Placed
O22928,U00699,P00540,2023-09-21,1,Placed
O22929,U01329,P00586,2023-07-18,1,Placed
O22930,U02157,P00025,2025-01-07,1,Placed
O22931,U02339,P01327,2024-02-13,4,Shipped
O22932,U01927,P00839,2024-11-19,5,Cancelled
O22933,U00136,P00287,2024-08-25,5,Cancelled
O22934,U00981,P01120,2023-11-23,4,Delivered
O22935,U02162,P00699,2023-08-09,4,Delivered
O22936,U00617,P00734,2025-03-19,4,Placed
O22937,U00419,P00797,2024-12-07,4,Delivered
O22938,U00815,P01059,2024-03-17,3,Shipped
O22939,U00658,P00131,2023-09-18,5,Cancelled
O22940,U00570,P00379,2023-10-28,1,Cancelled
O22941,U02017,P00921,2024-06-05,3,Placed
O22942,U01287,P00833,2024-04-25,1,Shipped
O22943,U00965,P00326,2023-07-17,2,Delivered
O22944,U02865,P00372,2025-05-10,4,Delivered
O22945,U01302,P00125,2023-07-26,2,Placed
O22946,U02582,P01241,2023-10-21,1,Shipped
O22947,U00463,P01460,2024-05-05,3,Delivered
O22948,U02686,P01170,2024-11-29,4,Placed
O22949,U01274,P00783,2025-03-16,4,Shipped
O22950,U00659,P00009,2023-11-28,1,Placed
O22951,U01082,P01106,2024-09-16,5,Placed
O22952,U02509,P00827,2023-12-03,4,Shipped
O22953,U01111,P00437,2023-08-23,2,Shipped
O22954,U00068,P01469,2023-07-31,3,Cancelled
O22955,U00273,P01398,2024-01-28,2,Shipped
O22956,U01465,P01151,2024-08-07,4,Delivered
O22957,U01970,P01156,2023-08-29,3,Cancelled
O22958,U01705,P01193,2023-12-31,2,Delivered
O22959,U02482,P01003,2023-06-21,4,Shipped
O22960,U00465,P00447,2025-01-20,1,Shipped
O22961,U02798,P01185,2023-11-06,5,Shipped
O22962,U01514,P01297,2024-01-11,2,Delivered
O22963,U01237,P00896,2024-08-22,1,Placed
O22964,U02652,P00995,2024-11-21,5,Cancelled
O22965,U00996,P01035,2024-04-03,2,Cancelled
O22966,U00058,P01083,2025-03-10,2,Shipped
O22967,U00271,P01105,2025-01-17,3,Delivered
O22968,U00225,P00472,2024-10-10,4,Delivered
O22969,U00935,P00754,2023-09-08,3,Cancelled
O22970,U02838,P01491,2024-09-29,5,Delivered
O22971,U00426,P01451,2024-11-15,4,Delivered
O22972,U02019,P00527,2024-12-12,4,Cancelled
O22973,U02160,P00514,2024-02-18,3,Delivered
O22974,U01876,P01174,2023-09-25,4,Cancelled
O22975,U00529,P00335,2024-06-12,2,Shipped
O22976,U00745,P01014,2025-02-18,3,Placed
O22977,U02194,P01251,2024-05-31,3,Shipped
O22978,U00286,P01341,2023-08-12,2,Delivered
O22979,U02105,P00869,2024-01-24,4,Placed
O22980,U02679,P00485,2023-08-18,2,Cancelled
O22981,U00504,P00269,2025-01-03,1,Shipped
O22982,U01988,P00724,2024-10-15,1,Cancelled
O22983,U02122,P00088,2024-02-25,5,Shipped
O22984,U01017,P00886,2024-10-20,5,Delivered
O22985,U02250,P00889,2024-05-13,1,Placed
O22986,U00791,P00290,2023-12-18,4,Delivered
O22987,U01225,P01121,2023-10-03,5,Shipped
O22988,U00777,P00434,2025-02-08,4,Delivered
O22989,U02941,P00636,2025-01-02,4,Delivered
O22990,U00868,P01169,2025-04-19,5,Cancelled
O22991,U02320,P01380,2025-05-04,3,Shipped
O22992,U00959,P00188,2025-02-05,4,Cancelled
O22993,U00945,P01444,2023-07-04,2,Placed
O22994,U01699,P00751,2024-10-12,1,Cancelled
O22995,U01802,P01080,2023-11-07,4,Cancelled
O22996,U02391,P00443,2024-07-31,4,Cancelled
O22997,U01153,P00540,2023-11-07,2,Delivered
O22998,U01316,P00941,2024-07-04,5,Shipped
O22999,U01719,P01002,2024-11-25,3,Placed
O23000,U02979,P00941,2024-05-25,4,Cancelled
O23001,U00455,P00761,2023-09-05,5,Placed
O23002,U01000,P01162,2024-04-04,3,Shipped
O23003,U01699,P00313,2024-10-08,5,Shipped
O23004,U01899,P01133,2025-01-15,2,Delivered
O23005,U02726,P01043,2023-12-28,3,Delivered
O23006,U02421,P01305,2024-11-30,3,Delivered
O23007,U02000,P00960,2024-12-11,2,Cancelled
O23008,U02860,P00674,2023-08-04,4,Delivered
O23009,U00463,P00963,2025-01-08,4,Placed
O23010,U00510,P01454,2023-07-21,1,Shipped
O23011,U00174,P01124,2024-11-14,2,Cancelled
O23012,U00992,P00666,2024-11-24,4,Cancelled
O23013,U02754,P01142,2024-06-02,3,Delivered
O23014,U02285,P00174,2025-06-01,2,Shipped
O23015,U02669,P01354,2023-10-30,1,Shipped
O23016,U02589,P00146,2024-11-18,1,Delivered
O23017,U00979,P01241,2024-09-23,1,Placed
O23018,U02781,P01203,2024-01-31,5,Cancelled
O23019,U01697,P01356,2025-04-29,2,Placed
O23020,U01922,P00188,2023-09-06,2,Cancelled
O23021,U00162,P00555,2024-08-08,4,Placed
O23022,U01726,P00565,2024-07-23,4,Cancelled
O23023,U01346,P00838,2023-07-06,5,Delivered
O23024,U00117,P00186,2025-01-16,4,Cancelled
O23025,U01267,P00976,2024-03-20,3,Placed
O23026,U00984,P01421,2025-03-31,1,Placed
O23027,U01279,P01135,2025-05-03,2,Shipped
O23028,U00133,P01391,2024-09-12,3,Cancelled
O23029,U02144,P00359,2024-03-21,4,Delivered
O23030,U01305,P01366,2025-01-31,4,Shipped
O23031,U00175,P01232,2025-03-08,4,Delivered
O23032,U02300,P00622,2025-03-18,5,Delivered
O23033,U02993,P01407,2025-05-07,5,Shipped
O23034,U01048,P01037,2023-08-04,3,Placed
O23035,U02781,P00420,2024-10-02,3,Placed
O23036,U01866,P00400,2024-11-08,1,Delivered
O23037,U00502,P01480,2024-09-13,2,Shipped
O23038,U00899,P00446,2024-07-11,4,Placed
O23039,U02015,P00805,2024-08-22,2,Shipped
O23040,U02772,P01047,2025-05-28,2,Delivered
O23041,U01228,P00690,2025-04-29,4,Shipped
O23042,U00638,P00913,2025-03-24,5,Cancelled
O23043,U01245,P01082,2023-12-30,2,Cancelled
O23044,U01532,P00907,2024-09-14,1,Delivered
O23045,U02029,P00805,2023-11-25,5,Placed
O23046,U01138,P00137,2024-12-12,1,Cancelled
O23047,U01140,P00190,2024-02-14,1,Shipped
O23048,U00771,P01448,2023-09-14,2,Placed
O23049,U00903,P01156,2024-12-31,5,Cancelled
O23050,U00082,P01319,2024-04-10,3,Placed
O23051,U00281,P01483,2025-02-06,5,Shipped
O23052,U01892,P00729,2023-11-30,5,Delivered
O23053,U01020,P00559,2024-03-17,4,Shipped
O23054,U00781,P01407,2024-01-03,5,Cancelled
O23055,U01969,P01113,2025-05-19,5,Delivered
O23056,U00056,P00711,2023-10-30,4,Placed
O23057,U02576,P01212,2023-12-05,3,Cancelled
O23058,U02406,P01281,2024-05-13,5,Cancelled
O23059,U02679,P00658,2023-07-08,3,Shipped
O23060,U02627,P00181,2024-09-19,5,Placed
O23061,U00958,P00962,2024-10-23,1,Cancelled
O23062,U02667,P00704,2024-07-26,1,Delivered
O23063,U01067,P00302,2025-04-23,5,Shipped
O23064,U02063,P00722,2024-03-03,3,Cancelled
O23065,U02809,P00441,2024-09-28,3,Placed
O23066,U02285,P00322,2024-03-17,3,Placed
O23067,U00246,P00625,2024-04-03,2,Delivered
O23068,U02699,P01442,2024-02-19,1,Placed
O23069,U01853,P00863,2024-08-01,1,Shipped
O23070,U01967,P00760,2024-08-22,3,Placed
O23071,U00365,P00537,2025-03-15,5,Placed
O23072,U02026,P00779,2024-02-13,5,Shipped
O23073,U02120,P00267,2023-11-29,3,Cancelled
O23074,U00957,P00885,2024-06-25,5,Placed
O23075,U00403,P01319,2024-08-15,3,Shipped
O23076,U02922,P00018,2025-01-05,3,Placed
O23077,U01105,P00579,2024-09-05,2,Shipped
O23078,U01433,P00402,2024-01-14,3,Delivered
O23079,U01395,P01131,2024-08-04,4,Shipped
O23080,U01214,P00987,2024-01-31,5,Cancelled
O23081,U02181,P00950,2024-11-21,3,Cancelled
O23082,U00604,P00360,2023-07-18,4,Delivered
O23083,U01056,P00925,2024-06-04,3,Placed
O23084,U02355,P01072,2025-05-20,1,Shipped
O23085,U00550,P00398,2024-01-04,2,Cancelled
O23086,U00023,P00370,2023-11-03,5,Delivered
O23087,U00975,P00118,2023-10-28,2,Cancelled
O23088,U00813,P00336,2024-10-14,5,Delivered
O23089,U02206,P00605,2024-08-24,4,Placed
O23090,U00595,P01069,2024-09-16,4,Placed
O23091,U02303,P00937,2024-09-21,5,Cancelled
O23092,U02376,P00374,2024-02-18,1,Placed
O23093,U01470,P00221,2025-03-28,1,Delivered
O23094,U02662,P00335,2024-12-26,2,Shipped
O23095,U00606,P00569,2024-05-24,5,Cancelled
O23096,U01990,P01441,2024-08-09,1,Placed
O23097,U01821,P01123,2024-12-15,1,Cancelled
O23098,U02449,P01458,2023-10-09,4,Shipped
O23099,U00486,P01229,2024-05-27,2,Shipped
O23100,U00937,P00141,2023-07-02,2,Shipped
O23101,U02858,P00089,2024-12-24,5,Delivered
O23102,U02412,P00569,2024-04-28,2,Delivered
O23103,U01817,P01253,2024-12-12,5,Delivered
O23104,U02238,P01394,2024-12-10,3,Cancelled
O23105,U02087,P01343,2023-07-18,5,Shipped
O23106,U01150,P00390,2024-05-08,1,Shipped
O23107,U00081,P00730,2024-08-05,5,Delivered
O23108,U01462,P00023,2024-08-09,1,Placed
O23109,U01140,P00903,2024-03-18,1,Delivered
O23110,U00135,P00983,2024-05-12,1,Delivered
O23111,U01866,P01264,2024-05-31,1,Delivered
O23112,U02614,P00959,2024-08-11,4,Placed
O23113,U02890,P01057,2024-09-20,1,Delivered
O23114,U02245,P01488,2024-04-02,5,Delivered
O23115,U01843,P01186,2025-05-31,2,Cancelled
O23116,U02547,P00602,2024-07-24,5,Placed
O23117,U01184,P01162,2024-07-04,5,Shipped
O23118,U00628,P01267,2023-08-03,1,Delivered
O23119,U02972,P00480,2023-10-13,4,Shipped
O23120,U01136,P00935,2023-08-24,1,Shipped
O23121,U02875,P01115,2024-11-13,2,Placed
O23122,U01617,P01249,2025-04-28,5,Placed
O23123,U00834,P01196,2025-03-05,4,Cancelled
O23124,U00022,P01442,2024-01-23,3,Shipped
O23125,U01018,P00854,2024-03-13,5,Delivered
O23126,U01104,P01165,2024-06-13,1,Placed
O23127,U00203,P00015,2025-01-12,1,Cancelled
O23128,U02519,P01459,2024-05-17,4,Shipped
O23129,U00736,P00818,2024-12-30,5,Shipped
O23130,U02383,P00931,2024-05-08,3,Delivered
O23131,U00567,P00584,2025-02-07,3,Placed
O23132,U02122,P01258,2024-08-25,1,Delivered
O23133,U02114,P01210,2024-01-24,3,Shipped
O23134,U02783,P00951,2025-04-22,1,Placed
O23135,U02152,P00763,2024-03-23,5,Cancelled
O23136,U02401,P01216,2025-01-21,4,Cancelled
O23137,U00269,P00304,2024-01-29,4,Cancelled
O23138,U00224,P00392,2024-06-13,3,Delivered
O23139,U01664,P00111,2024-10-31,1,Placed
O23140,U02068,P00025,2023-10-24,5,Delivered
O23141,U02579,P00828,2025-03-11,3,Shipped
O23142,U01937,P00862,2023-11-25,3,Placed
O23143,U00505,P00712,2024-05-09,1,Delivered
O23144,U02647,P00797,2024-07-10,3,Delivered
O23145,U02587,P00023,2024-12-30,3,Shipped
O23146,U00264,P00142,2024-01-24,2,Cancelled
O23147,U00256,P01003,2024-09-26,5,Delivered
O23148,U01783,P00410,2024-08-28,1,Shipped
O23149,U01755,P00357,2025-03-23,1,Placed
O23150,U01724,P00631,2024-03-27,2,Delivered
O23151,U00073,P00540,2025-01-14,3,Shipped
O23152,U00853,P00334,2023-07-04,5,Placed
O23153,U02802,P01375,2023-11-28,1,Cancelled
O23154,U02515,P00397,2024-09-20,5,Cancelled
O23155,U00866,P00508,2025-05-12,4,Shipped
O23156,U01476,P00378,2023-07-05,3,Shipped
O23157,U01828,P00529,2023-09-26,4,Cancelled
O23158,U01673,P00249,2024-12-29,4,Shipped
O23159,U01055,P00608,2024-11-07,4,Placed
O23160,U02558,P00184,2024-11-20,1,Shipped
O23161,U01831,P01248,2024-10-23,2,Shipped
O23162,U02053,P01470,2024-03-09,4,Cancelled
O23163,U01863,P01361,2025-05-05,2,Delivered
O23164,U01649,P00795,2024-10-29,1,Shipped
O23165,U00352,P00103,2025-04-10,2,Placed
O23166,U01487,P01235,2024-03-15,3,Shipped
O23167,U02881,P01360,2024-06-03,4,Cancelled
O23168,U02655,P00849,2024-12-02,2,Cancelled
O23169,U00809,P01095,2023-07-22,3,Delivered
O23170,U01288,P00054,2023-08-23,2,Shipped
O23171,U00003,P00442,2023-08-20,4,Shipped
O23172,U01263,P00486,2025-05-25,3,Shipped
O23173,U00243,P01498,2023-09-13,4,Delivered
O23174,U00944,P01165,2023-08-17,4,Cancelled
O23175,U02336,P00384,2024-09-10,5,Cancelled
O23176,U01822,P01083,2024-06-19,3,Shipped
O23177,U00916,P01408,2024-05-26,3,Delivered
O23178,U01626,P00246,2025-04-23,1,Placed
O23179,U02125,P01437,2025-03-12,4,Delivered
O23180,U00440,P01300,2023-10-15,5,Cancelled
O23181,U02807,P00933,2025-04-05,4,Placed
O23182,U02770,P00221,2024-11-19,2,Delivered
O23183,U01459,P00676,2024-12-08,1,Shipped
O23184,U00382,P01161,2024-07-22,2,Placed
O23185,U01279,P00354,2023-08-03,4,Delivered
O23186,U00684,P01306,2024-04-18,3,Placed
O23187,U00868,P00894,2025-02-28,3,Shipped
O23188,U00324,P00883,2023-10-12,2,Delivered
O23189,U02562,P00466,2025-03-21,2,Placed
O23190,U01900,P01272,2025-04-03,4,Delivered
O23191,U00966,P01013,2024-06-20,2,Shipped
O23192,U01749,P01083,2023-08-18,2,Cancelled
O23193,U00648,P00042,2023-11-30,5,Delivered
O23194,U01433,P00109,2023-12-28,4,Cancelled
O23195,U01936,P01401,2025-01-23,4,Placed
O23196,U00872,P00452,2024-08-13,4,Placed
O23197,U00197,P00279,2024-10-10,2,Delivered
O23198,U00918,P00123,2024-03-16,4,Shipped
O23199,U02397,P01124,2024-03-03,4,Shipped
O23200,U00787,P00185,2025-06-12,1,Shipped
O23201,U00157,P00612,2024-05-23,2,Placed
O23202,U01049,P00464,2024-04-28,4,Delivered
O23203,U00696,P00606,2024-04-28,3,Placed
O23204,U00019,P01350,2023-08-10,1,Placed
O23205,U02015,P00513,2024-12-27,2,Shipped
O23206,U02835,P01494,2023-08-10,2,Cancelled
O23207,U00222,P01159,2023-09-06,3,Placed
O23208,U00609,P00679,2023-07-23,4,Placed
O23209,U01125,P00578,2023-11-19,1,Placed
O23210,U00452,P01374,2023-08-11,1,Delivered
O23211,U02279,P00182,2024-09-10,2,Placed
O23212,U00360,P01135,2024-11-07,1,Delivered
O23213,U01256,P01157,2023-11-06,5,Placed
O23214,U02895,P00876,2024-07-18,1,Cancelled
O23215,U00110,P00867,2024-09-16,2,Cancelled
O23216,U00521,P00619,2023-08-26,3,Shipped
O23217,U00471,P00779,2024-08-28,3,Placed
O23218,U01186,P01084,2023-07-08,5,Cancelled
O23219,U02981,P00537,2025-01-29,4,Delivered
O23220,U02270,P00237,2023-11-06,3,Placed
O23221,U00946,P00138,2023-09-03,4,Delivered
O23222,U02511,P00053,2024-07-13,5,Cancelled
O23223,U02856,P01022,2023-12-16,4,Placed
