transactionID,accountID,amount,transactionDate,type,description
TX22470,A10328,-3852.65,2024-07-10,Withdrawal,Across message key.
TX22471,A10721,10921.36,2024-03-11,Withdrawal,Indeed prevent man month own.
TX22472,A15839,17287.15,2022-08-16,Transfer,Worker wall compare national treat.
TX22473,A14012,6781.48,2022-12-10,Deposit,Add evening question those same.
TX22474,A15331,-3703.04,2021-11-07,Payment,Interest miss station.
TX22475,A11968,17199.54,2024-03-07,Deposit,Information executive total sign.
TX22476,A14501,9880.16,2020-07-14,Withdrawal,Everyone today.
TX22477,A16067,15298.26,2021-01-25,Payment,Natural responsibility discover property.
TX22478,A12487,7995.02,2022-02-26,Payment,General high.
TX22479,A11826,8481.92,2024-04-14,Withdrawal,Strategy us dog maybe south.
TX22480,A13301,1555.3,2021-01-18,Withdrawal,Down admit whom cell must.
TX22481,A11619,-2462.6,2024-10-08,Deposit,Need practice.
TX22482,A14700,4959.24,2023-11-21,Payment,Pull guy whom thing.
TX22483,A16509,-1033.06,2025-03-31,Transfer,Bag whose week.
TX22484,A13572,10227.9,2020-10-17,Withdrawal,Maybe American type hold.
TX22485,A11707,5813.89,2024-12-26,Deposit,Billion whom item.
TX22486,A11274,14490.77,2023-05-21,Withdrawal,Expect firm.
TX22487,A15058,8374.73,2023-03-16,Withdrawal,Picture believe knowledge.
TX22488,A17836,1329.54,2023-10-23,Payment,Son nation throughout.
TX22489,A11952,347.52,2025-01-14,Payment,Sister lead.
TX22490,A16427,18405.57,2021-11-11,Payment,State walk society.
TX22491,A17225,14545.39,2021-12-28,Withdrawal,Compare clearly official.
TX22492,A10715,7647.79,2022-11-23,Deposit,National program necessary.
TX22493,A16952,2533.61,2024-09-02,Payment,Glass station concern strategy.
TX22494,A12850,-4698.56,2022-10-10,Payment,Matter former style phone.
TX22495,A15224,9605.44,2020-10-16,Withdrawal,Everyone run.
TX22496,A10266,12593.58,2023-04-20,Withdrawal,Thought nothing catch indicate group.
TX22497,A15473,5483.44,2025-03-02,Transfer,Task or bad try marriage.
TX22498,A14909,-3883.29,2025-03-11,Deposit,Responsibility focus learn then.
TX22499,A10699,19971.72,2021-07-03,Transfer,Election least central point.
TX22500,A12180,10070.8,2022-05-20,Payment,Morning think science dog red.
TX22501,A17823,1115.43,2023-10-09,Transfer,Shake bit case worry turn.
TX22502,A17217,16726.6,2022-08-20,Payment,Wait international candidate.
TX22503,A14231,5407.55,2025-03-13,Withdrawal,Wonder understand at.
TX22504,A16525,5812.68,2021-12-23,Withdrawal,Down employee success easy agreement.
TX22505,A17744,1225.89,2024-11-03,Deposit,Around its need Mr.
TX22506,A15677,4726.92,2020-07-06,Transfer,Pull political thank from.
TX22507,A16795,17043.9,2024-04-03,Transfer,Fear catch while several.
TX22508,A14242,12570.24,2024-02-06,Withdrawal,Ask western.
TX22509,A13186,5750.34,2022-04-06,Transfer,Somebody both low discussion.
TX22510,A14965,4662.28,2023-06-15,Withdrawal,Your unit art computer.
TX22511,A13276,-2877.33,2023-12-24,Transfer,High continue position trade.
TX22512,A12141,321.75,2021-01-01,Deposit,Different word least instead.
TX22513,A12215,5963.21,2024-08-07,Transfer,Decade or real.
TX22514,A12373,-1524.14,2021-01-14,Deposit,Room American.
TX22515,A15896,17360.85,2025-02-11,Payment,Light mouth firm.
TX22516,A16753,17246.06,2024-10-01,Transfer,Other when five plan.
TX22517,A14572,8039.64,2023-06-15,Withdrawal,Last middle necessary.
TX22518,A17720,12356.61,2022-11-26,Withdrawal,Level less seven entire.
TX22519,A14951,6795.61,2020-08-22,Withdrawal,Generation base what.
TX22520,A13913,-1018.85,2022-06-11,Transfer,Vote especially inside.
TX22521,A14604,-2465.94,2022-11-30,Transfer,Go home.
TX22522,A10635,16243.44,2020-10-17,Transfer,Truth himself.
TX22523,A12650,5529.76,2022-06-09,Withdrawal,If mind sure artist behind.
TX22524,A11982,15718.44,2021-01-06,Transfer,Different group back admit member.
TX22525,A10650,16593.21,2025-05-10,Payment,Two arm effort century fund.
TX22526,A13276,8619.77,2021-10-14,Deposit,Effect rather.
TX22527,A13011,1358.23,2023-09-16,Payment,Media tend laugh Mr enough.
TX22528,A16014,286.58,2023-08-25,Transfer,Truth benefit choose win challenge.
TX22529,A17578,11266.79,2021-01-04,Deposit,Organization pay sport party enjoy.
TX22530,A17575,4720.86,2022-05-12,Payment,Pattern common.
TX22531,A10152,-3200.66,2025-02-14,Withdrawal,Might glass father meeting treat.
TX22532,A10226,1013.49,2022-08-31,Payment,Fund help student.
TX22533,A15018,94.56,2023-11-22,Payment,Past thing not fact young.
TX22534,A12612,13140.95,2020-09-24,Payment,Enough something lead.
TX22535,A16849,9659.47,2024-04-09,Withdrawal,Manage because can drop stage.
TX22536,A15624,3003.4,2022-05-15,Transfer,Network matter majority care.
TX22537,A13041,9523.98,2023-11-02,Transfer,Begin local identify watch.
TX22538,A17587,10777.52,2022-08-09,Payment,Probably how.
TX22539,A10016,5094.1,2021-07-20,Payment,Look early much.
TX22540,A17332,1731.59,2021-04-07,Withdrawal,Feeling various.
TX22541,A15282,3743.07,2024-04-27,Payment,Owner determine mind meet however.
TX22542,A13968,-4088.78,2022-12-26,Withdrawal,Argue job.
TX22543,A17190,8404.27,2021-10-22,Withdrawal,Tv when impact.
TX22544,A13785,-4475.11,2023-02-04,Deposit,Win keep teach over.
TX22545,A14527,6941.82,2024-10-21,Transfer,Natural between million tend.
TX22546,A13227,13916.74,2023-01-21,Deposit,Wife whose hit clear.
TX22547,A11006,-3789.33,2024-11-01,Deposit,Measure pass rise name.
TX22548,A12484,10604.88,2024-10-11,Withdrawal,Him type four inside ok.
TX22549,A17755,15580.3,2022-04-21,Transfer,Director off pass.
TX22550,A10220,6833.7,2024-12-08,Withdrawal,Perform never idea.
TX22551,A11958,-3797.31,2022-08-10,Withdrawal,Whose stuff.
TX22552,A10140,-1198.88,2023-04-28,Withdrawal,Second couple stock.
TX22553,A13845,2684.46,2025-05-09,Withdrawal,Among short candidate.
TX22554,A14164,633.17,2020-12-24,Transfer,Ground ok health.
TX22555,A16948,9036.11,2025-01-30,Withdrawal,Behind during time successful.
TX22556,A16227,15224.95,2024-10-24,Deposit,Season politics easy possible.
TX22557,A14342,3077.97,2024-07-14,Transfer,Science way born.
TX22558,A15367,832.69,2021-04-17,Transfer,Drug television.
TX22559,A10318,-1577.63,2021-04-20,Transfer,Blue because adult seem.
TX22560,A16094,3972.75,2020-08-09,Withdrawal,Executive protect make.
TX22561,A13061,12153.96,2020-12-28,Withdrawal,Research report case everybody.
TX22562,A13087,16559.29,2021-04-17,Withdrawal,Affect magazine result.
TX22563,A17632,18172.09,2023-04-16,Transfer,While evening lay.
TX22564,A17199,-1926.14,2023-03-17,Payment,Political son evening light want.
TX22565,A15015,-4959.91,2024-02-12,Payment,Mention first guess always.
TX22566,A11556,10524.39,2021-01-07,Deposit,Third how business Congress.
TX22567,A15643,-2359.63,2024-11-04,Deposit,Sit see thus.
TX22568,A15469,2951.22,2024-03-08,Transfer,Sometimes job there season skin.
TX22569,A17137,-3772.99,2021-01-09,Payment,High view animal.
TX22570,A16763,-2183.67,2024-08-17,Deposit,Fast town.
TX22571,A13622,-4234.89,2023-12-05,Deposit,Door raise must stage either.
TX22572,A14346,15469.32,2020-10-01,Transfer,High may.
TX22573,A15042,13702.32,2024-08-15,Withdrawal,Power fire street traditional.
TX22574,A16612,17384.98,2021-02-19,Transfer,Tonight section.
TX22575,A16258,13311.16,2024-12-02,Transfer,Wish nature word.
TX22576,A16375,11448.37,2020-08-31,Payment,Able anyone professional common create.
TX22577,A17339,6482.7,2023-11-20,Withdrawal,Produce close land everything.
TX22578,A13217,1872.64,2021-09-15,Withdrawal,Close different card son.
TX22579,A14610,12807.37,2020-08-01,Deposit,Team down consider financial.
TX22580,A13297,15843.9,2021-02-18,Payment,Bill board himself.
TX22581,A16723,3124.44,2021-10-04,Withdrawal,Hundred region manage leg.
TX22582,A12088,5816.89,2020-07-17,Payment,Forward from why wife.
TX22583,A10407,18580.72,2024-12-02,Payment,High trouble.
TX22584,A12446,8698.25,2021-04-05,Withdrawal,Positive road sign cultural.
TX22585,A14322,7160.33,2022-01-16,Withdrawal,Get enter water.
TX22586,A15308,-1587.47,2020-12-23,Deposit,Home old.
TX22587,A15699,9941.77,2024-08-07,Payment,Paper PM both table.
TX22588,A13917,-3401.96,2021-03-18,Withdrawal,North sort study find animal.
TX22589,A16273,18590.37,2021-05-10,Transfer,Discover sea win since.
TX22590,A13898,13052.32,2022-09-30,Payment,Traditional whole.
TX22591,A10141,4682.97,2022-04-10,Withdrawal,Serve travel.
TX22592,A13456,-1395.25,2021-12-07,Withdrawal,Direction human religious charge.
TX22593,A16069,990.13,2022-06-18,Transfer,Policy often shoulder cover quickly.
TX22594,A17311,77.67,2024-07-12,Deposit,Of six.
TX22595,A10772,10239.67,2024-04-18,Payment,Make rate wear floor.
TX22596,A17434,10885.67,2023-10-14,Withdrawal,Character provide.
TX22597,A14611,1910.95,2024-04-02,Payment,Issue religious himself.
TX22598,A16549,-3360.7,2022-05-01,Payment,Possible quickly report peace.
TX22599,A13692,9015.27,2020-09-23,Payment,Teacher fall part rule.
TX22600,A16154,-2286.57,2023-07-29,Withdrawal,Toward easy.
TX22601,A13499,17553.54,2020-08-05,Transfer,Republican product power.
TX22602,A11048,-4372.38,2021-01-04,Payment,Bill night could away deal.
TX22603,A11051,5703.67,2024-01-04,Transfer,Authority film as.
TX22604,A15594,19048.2,2024-07-04,Payment,Level wind something difference.
TX22605,A14123,3246.28,2023-10-06,Withdrawal,Decide by first not site.
TX22606,A16569,-4953.46,2023-06-01,Payment,Lay reveal debate fine ok.
TX22607,A17699,19054.45,2023-03-06,Withdrawal,Middle from usually fast.
TX22608,A13651,2215.7,2023-12-15,Deposit,Town simple.
TX22609,A11288,13328.92,2023-04-10,Withdrawal,Fast bad authority yeah left.
TX22610,A12443,7766.13,2022-02-26,Payment,Film understand point.
TX22611,A16830,19925.98,2022-09-02,Deposit,Body money over change.
TX22612,A17274,10745.12,2024-07-01,Deposit,Job land down rich.
TX22613,A12211,3948.79,2022-06-01,Deposit,Might nature.
TX22614,A14742,13330.64,2024-06-05,Withdrawal,Newspaper conference seem.
TX22615,A11072,7844.43,2022-08-26,Payment,Commercial put.
TX22616,A16866,-4511.59,2022-05-06,Deposit,Tax firm remain member sit.
TX22617,A14649,12499.53,2023-02-18,Transfer,Wide month.
TX22618,A15588,-4971.57,2025-03-13,Payment,Drive what indeed out later.
TX22619,A15138,1282.47,2024-09-17,Withdrawal,Sometimes individual plan.
TX22620,A13330,18625.49,2024-06-24,Deposit,Quality set write treatment plan.
TX22621,A16720,19794.0,2023-09-21,Withdrawal,Example thus many commercial.
TX22622,A15067,5457.69,2023-01-07,Transfer,Item charge investment.
TX22623,A11295,8837.86,2025-01-11,Withdrawal,It pay training sing able.
TX22624,A10170,8184.24,2020-10-28,Deposit,Again enter.
TX22625,A13083,397.7,2024-03-27,Payment,Woman return much per.
TX22626,A12069,494.47,2024-12-04,Deposit,Box prevent draw.
TX22627,A15846,-2087.03,2023-01-16,Withdrawal,Current glass open consumer.
TX22628,A17037,9166.16,2025-01-30,Transfer,Way simple.
TX22629,A11523,-4274.04,2025-01-07,Payment,Right similar glass capital.
TX22630,A15153,-2178.36,2023-02-25,Withdrawal,Evening relate off.
TX22631,A14244,5301.03,2022-11-30,Payment,Source support.
TX22632,A10949,-4590.2,2022-10-30,Withdrawal,Live agree.
TX22633,A14463,14336.84,2025-05-02,Withdrawal,Level assume exactly.
TX22634,A15374,15789.29,2020-12-18,Payment,Only relate.
TX22635,A13088,1925.49,2021-12-07,Payment,Minute hospital.
TX22636,A13072,10565.84,2024-03-24,Transfer,Quickly attorney court rate.
TX22637,A17780,1934.46,2021-01-20,Payment,Owner send reveal scientist clearly.
TX22638,A12505,14669.03,2021-11-30,Transfer,Indicate thank across space.
TX22639,A16333,13175.01,2021-06-06,Deposit,Lay take door fund song.
TX22640,A10873,19223.39,2024-06-09,Withdrawal,Small compare possible.
TX22641,A12942,-4678.44,2022-08-10,Transfer,Front very resource.
TX22642,A12656,1301.62,2023-10-24,Payment,Nothing investment whose.
TX22643,A14835,-4253.15,2025-05-20,Transfer,Remember return still yeah.
TX22644,A12134,6827.67,2025-02-27,Withdrawal,Act tell child.
TX22645,A17589,17407.61,2020-12-19,Transfer,To low security.
TX22646,A11509,14655.23,2020-10-21,Payment,Trade everything note.
TX22647,A14272,215.44,2021-12-25,Withdrawal,Office age.
TX22648,A11231,4768.14,2022-06-25,Withdrawal,Agency painting team.
TX22649,A10755,8340.15,2023-03-08,Deposit,Majority you street.
TX22650,A13414,13594.88,2025-02-17,Transfer,Speech list edge tend.
TX22651,A15270,3011.96,2021-03-16,Payment,For at note.
TX22652,A15035,13865.0,2020-06-22,Payment,Miss kid quickly.
TX22653,A11101,16990.9,2023-08-01,Deposit,Mouth industry old.
TX22654,A15206,19007.64,2024-03-31,Withdrawal,Voice top happy.
TX22655,A14422,17976.93,2020-07-17,Payment,Trade shoulder would.
TX22656,A10352,12993.08,2024-09-09,Withdrawal,Itself green determine project.
TX22657,A15614,11805.4,2023-09-15,Deposit,Rather difficult walk write.
TX22658,A14424,9241.3,2022-09-27,Transfer,Whom assume state.
TX22659,A14948,18331.39,2023-01-22,Transfer,Federal ground ago.
TX22660,A17606,-1600.16,2023-08-04,Withdrawal,School argue fight suggest.
TX22661,A17627,15196.94,2022-01-15,Deposit,Record toward whether.
TX22662,A17239,-1091.79,2021-05-26,Withdrawal,Present despite democratic.
TX22663,A17096,-2860.95,2023-09-24,Transfer,Site respond.
TX22664,A10354,16849.71,2020-12-03,Payment,Main rise enough.
TX22665,A13214,-3181.03,2025-01-12,Withdrawal,Sound major require town.
TX22666,A17519,9277.03,2025-05-11,Deposit,Quickly rock magazine.
TX22667,A12693,16847.15,2025-02-19,Payment,Education clearly red.
TX22668,A11068,16691.91,2022-10-28,Transfer,Watch research morning.
TX22669,A16680,2250.87,2023-03-11,Withdrawal,Half what spring.
TX22670,A13093,1661.59,2024-10-22,Payment,Nature computer tonight.
TX22671,A11281,19588.27,2024-06-08,Deposit,Skill best no face.
TX22672,A16460,1578.86,2024-08-17,Withdrawal,Board allow woman sing forward.
TX22673,A16703,-830.77,2021-08-12,Withdrawal,Decide my become child.
TX22674,A14892,9680.69,2021-11-16,Deposit,Hour age.
TX22675,A14328,773.02,2023-12-02,Payment,Hospital bit end security people.
TX22676,A10040,17044.53,2023-06-11,Deposit,Attorney physical only pattern first.
TX22677,A10467,8553.09,2022-03-29,Transfer,To home unit realize.
TX22678,A15706,6469.21,2023-12-23,Transfer,Exactly consider nation notice.
TX22679,A12508,4682.08,2022-01-18,Transfer,Interesting especially pull herself election.
TX22680,A15332,1369.4,2023-02-26,Deposit,Throw partner example bag magazine.
TX22681,A10507,5234.58,2022-10-09,Transfer,Professor whole hit necessary.
TX22682,A17286,16120.15,2024-03-14,Payment,Look religious spring.
TX22683,A11814,5612.8,2021-12-27,Payment,That example new my.
TX22684,A12263,11247.89,2020-07-26,Deposit,Life major.
TX22685,A11417,-1807.41,2025-04-16,Transfer,Head account budget establish.
TX22686,A14318,17831.54,2023-07-11,Withdrawal,Approach sound will.
TX22687,A11262,4841.06,2023-11-20,Deposit,Land organization capital.
TX22688,A15722,958.39,2023-09-04,Transfer,Gas necessary culture.
TX22689,A16959,18569.41,2023-11-18,Transfer,Career occur phone similar.
TX22690,A13194,8384.58,2024-10-24,Transfer,Order wrong family.
TX22691,A15101,9419.89,2021-01-22,Transfer,Else inside safe need hundred.
TX22692,A11904,2818.98,2022-04-10,Payment,Pull itself single day.
TX22693,A16601,13453.94,2021-02-16,Deposit,Street create rather community understand.
TX22694,A13776,5642.07,2022-07-17,Transfer,Big democratic.
TX22695,A14363,2592.98,2022-12-05,Payment,Brother according move.
TX22696,A17568,3207.34,2022-06-20,Payment,Entire strategy compare.
TX22697,A10968,17235.43,2021-12-28,Withdrawal,Message skin here look mouth.
TX22698,A15344,6617.22,2020-11-25,Payment,Fine set learn bed out.
TX22699,A15812,10228.54,2022-01-19,Deposit,Sport theory all central street.
TX22700,A17317,3427.75,2025-03-21,Withdrawal,Visit responsibility kind could how.
TX22701,A15241,10147.63,2023-02-11,Withdrawal,Visit yes when reflect.
TX22702,A17268,10857.1,2025-05-07,Payment,Property country note.
TX22703,A14153,15190.66,2022-03-28,Payment,Go he.
TX22704,A16665,9702.49,2022-09-08,Deposit,Fly together serve exist.
TX22705,A14868,9410.93,2024-03-12,Withdrawal,Prevent Republican direction claim wrong.
TX22706,A11793,13375.64,2020-09-06,Payment,Reason market.
TX22707,A13308,-612.96,2020-11-15,Transfer,Hope big including economy.
TX22708,A15280,7636.96,2023-04-01,Deposit,Expect worker Mrs.
TX22709,A17510,3828.55,2021-10-10,Withdrawal,Majority realize mind outside.
TX22710,A10527,3117.65,2025-06-08,Withdrawal,Might sit person meet.
TX22711,A13121,15252.89,2021-08-06,Payment,Buy board lawyer cause purpose.
TX22712,A16156,19687.94,2022-11-03,Payment,Into campaign significant risk director.
TX22713,A12145,6095.74,2024-06-22,Transfer,Experience pass drop style.
TX22714,A13375,12415.98,2020-08-09,Payment,My stock entire treat protect.
TX22715,A13200,18041.22,2023-11-08,Withdrawal,Television five white.
TX22716,A15540,7365.56,2023-05-15,Withdrawal,Him hard table.
TX22717,A16354,19221.78,2022-05-23,Withdrawal,Life order write.
TX22718,A12947,-2317.45,2023-07-29,Withdrawal,Argue president professor.
TX22719,A11015,9422.64,2024-09-20,Transfer,Into southern.
TX22720,A12930,-1408.87,2024-12-15,Withdrawal,Begin Mr share.
TX22721,A15738,9916.88,2024-05-11,Payment,Big listen.
TX22722,A14405,7465.69,2021-03-17,Transfer,Live room buy issue author.
TX22723,A12115,9077.56,2024-08-27,Payment,Property would.
TX22724,A16585,-454.21,2021-07-08,Withdrawal,White and majority would.
TX22725,A10966,-2144.5,2022-04-29,Deposit,Between reality hot young road.
TX22726,A13798,1904.94,2020-12-02,Deposit,War someone field.
TX22727,A14453,9715.1,2022-10-17,Payment,Impact well majority laugh parent.
TX22728,A15135,9188.19,2025-06-08,Transfer,Others may much will.
TX22729,A11995,5753.94,2022-08-04,Transfer,Interesting board TV lose.
TX22730,A16747,-135.63,2022-07-04,Payment,Remember him whom he.
TX22731,A13954,12595.55,2023-11-07,Withdrawal,Already summer magazine national.
TX22732,A16353,12485.35,2024-06-21,Payment,Dinner summer president force.
TX22733,A12483,11387.33,2024-10-12,Transfer,Table plant power.
TX22734,A13509,-4863.11,2021-07-22,Transfer,Establish evidence perform.
TX22735,A10221,7610.92,2020-12-21,Payment,Send which could.
TX22736,A15918,10766.01,2022-12-21,Payment,Sister a computer talk.
TX22737,A10438,7666.57,2020-10-15,Payment,Consider small girl contain.
TX22738,A11853,10912.36,2023-06-02,Transfer,Door administration up sport.
TX22739,A11243,10392.67,2024-05-12,Deposit,Local hair particular.
