productID,supplierID,productName,category,unitPrice,unitsInStock,reorderLevel
PR02679,S0435,Response,Furniture,213.56,342,31
PR02680,S0387,Forget,Pharma,3848.97,604,77
PR02681,S0457,Detail,Furniture,1663.18,635,46
PR02682,S0403,Political,Furniture,3761.73,349,87
PR02683,S0231,Stop,Clothing,3842.51,718,86
PR02684,S0155,Herself,Pharma,4431.24,841,50
PR02685,S0346,Whether,Food,527.29,474,48
PR02686,S0113,Six,Automotive,1696.9,0,53
PR02687,S0374,Beyond,Pharma,4238.55,161,60
PR02688,S0240,Southern,Clothing,3056.13,298,77
PR02689,S0383,Human,Electronics,4662.52,702,51
PR02690,S0292,Stay,Automotive,1479.43,423,60
PR02691,S0222,Discussion,Furniture,728.87,440,72
PR02692,S0335,Want,Automotive,2500.87,774,10
PR02693,S0251,Whom,Furniture,3356.14,589,10
PR02694,S0022,Life,Clothing,4222.58,166,29
PR02695,S0487,Notice,Furniture,3299.91,244,58
PR02696,S0332,Suggest,Clothing,234.39,27,44
PR02697,S0137,Hit,Automotive,765.37,661,29
PR02698,S0162,Response,Automotive,3165.89,508,67
PR02699,S0177,Wall,Automotive,3235.05,320,94
PR02700,S0168,Son,Furniture,4023.75,415,56
PR02701,S0079,Dark,Furniture,318.46,409,98
PR02702,S0469,Risk,Furniture,2856.86,916,78
PR02703,S0262,Base,Food,1516.75,541,52
PR02704,S0380,True,Clothing,2072.4,467,48
PR02705,S0052,Relate,Clothing,629.37,789,67
PR02706,S0185,Store,Automotive,4733.85,185,19
PR02707,S0163,Can,Food,4444.03,219,100
PR02708,S0388,Charge,Clothing,4787.66,977,28
PR02709,S0424,Develop,Pharma,2678.61,812,21
PR02710,S0482,Later,Furniture,1243.22,216,31
PR02711,S0050,Mother,Pharma,1205.31,299,33
PR02712,S0078,Employee,Pharma,695.58,759,56
PR02713,S0483,Drop,Furniture,3496.79,443,44
PR02714,S0418,Hospital,Pharma,3770.79,302,35
PR02715,S0154,Finally,Electronics,1853.32,862,30
PR02716,S0405,Consumer,Electronics,512.19,460,61
PR02717,S0034,Beyond,Automotive,3933.14,833,17
PR02718,S0300,Either,Furniture,2392.06,438,99
PR02719,S0407,Collection,Food,579.85,519,19
PR02720,S0277,Successful,Electronics,4553.2,288,71
PR02721,S0049,Interesting,Pharma,4441.84,655,54
PR02722,S0323,Miss,Clothing,1628.33,636,83
PR02723,S0300,Listen,Food,1002.32,311,95
PR02724,S0260,Above,Furniture,4187.49,797,97
PR02725,S0153,Woman,Pharma,3625.08,88,62
PR02726,S0275,Money,Food,1280.54,217,34
PR02727,S0076,Trade,Food,4755.16,544,60
PR02728,S0122,About,Pharma,4341.52,992,71
PR02729,S0053,Be,Food,1373.51,494,72
PR02730,S0139,Force,Clothing,1454.07,306,75
PR02731,S0075,Alone,Electronics,1037.46,360,46
PR02732,S0471,Hot,Automotive,4081.33,730,44
PR02733,S0096,Always,Clothing,30.29,346,90
PR02734,S0259,Last,Clothing,470.33,113,24
PR02735,S0335,Painting,Automotive,156.9,19,32
PR02736,S0379,Sea,Clothing,2800.09,211,62
PR02737,S0118,Bad,Clothing,854.6,395,11
PR02738,S0060,Try,Furniture,1938.14,353,50
PR02739,S0335,Animal,Pharma,1466.61,222,23
PR02740,S0024,Become,Electronics,2163.63,736,10
PR02741,S0019,Send,Furniture,3484.9,501,33
PR02742,S0361,Daughter,Clothing,868.21,571,78
PR02743,S0366,Lose,Clothing,3328.18,373,12
PR02744,S0291,According,Furniture,2789.03,404,10
PR02745,S0001,Possible,Electronics,1412.07,150,70
PR02746,S0411,Professor,Pharma,4954.2,74,59
PR02747,S0332,Professor,Electronics,986.75,438,71
PR02748,S0368,Guess,Pharma,57.73,892,14
PR02749,S0485,Former,Clothing,2104.02,542,15
PR02750,S0235,Well,Food,2565.27,466,99
PR02751,S0210,Head,Furniture,2451.22,867,70
PR02752,S0180,Line,Pharma,4916.1,338,55
PR02753,S0151,Age,Clothing,2252.02,490,83
PR02754,S0429,Any,Automotive,4235.45,76,66
PR02755,S0089,Left,Automotive,3870.99,597,90
PR02756,S0247,Discover,Electronics,2853.12,189,21
PR02757,S0162,Stock,Electronics,1071.95,473,89
PR02758,S0314,Finish,Furniture,4326.54,960,12
PR02759,S0175,Whether,Food,2477.74,789,93
PR02760,S0359,Discuss,Food,4433.42,392,16
PR02761,S0374,Travel,Furniture,1396.64,61,15
PR02762,S0042,Season,Food,1270.18,948,66
PR02763,S0427,Region,Clothing,4283.21,967,61
PR02764,S0267,Throughout,Pharma,4286.45,967,12
PR02765,S0475,Represent,Food,1942.68,946,28
PR02766,S0159,Machine,Electronics,4691.93,171,46
PR02767,S0344,Safe,Pharma,4888.48,457,100
PR02768,S0041,Somebody,Electronics,809.51,323,73
PR02769,S0238,Herself,Furniture,1320.63,537,26
PR02770,S0422,Focus,Food,3843.55,936,44
PR02771,S0067,Start,Clothing,2684.21,995,30
PR02772,S0134,Statement,Clothing,1653.09,216,79
PR02773,S0115,Talk,Food,4137.51,138,15
PR02774,S0008,Newspaper,Clothing,2602.45,291,62
PR02775,S0190,Say,Automotive,3487.59,663,53
PR02776,S0006,Hour,Electronics,1106.98,589,44
PR02777,S0233,Prepare,Food,3219.74,270,50
PR02778,S0426,Kid,Food,4148.61,78,48
PR02779,S0163,Student,Food,3125.15,439,31
PR02780,S0099,Discover,Automotive,2931.7,282,77
PR02781,S0231,Serve,Clothing,2448.84,419,28
PR02782,S0349,He,Food,3957.03,94,74
PR02783,S0128,Positive,Furniture,480.03,408,32
PR02784,S0327,Author,Automotive,1575.08,147,95
PR02785,S0495,Physical,Clothing,1397.4,662,59
PR02786,S0184,Study,Food,741.86,32,99
PR02787,S0474,Step,Automotive,1583.96,144,81
PR02788,S0257,Material,Clothing,415.1,822,96
PR02789,S0086,Some,Furniture,3856.69,852,80
PR02790,S0029,Left,Furniture,3708.54,510,50
PR02791,S0270,Star,Clothing,2316.04,936,22
PR02792,S0153,Four,Food,2985.63,683,87
PR02793,S0247,Top,Furniture,2521.86,34,66
PR02794,S0041,Decision,Electronics,3029.62,347,65
PR02795,S0364,Vote,Electronics,2859.69,139,95
PR02796,S0391,Avoid,Automotive,4975.81,440,96
PR02797,S0208,Full,Electronics,166.82,984,80
PR02798,S0435,Energy,Electronics,125.4,8,96
PR02799,S0284,Own,Furniture,2926.12,251,13
PR02800,S0363,Above,Food,2780.12,950,47
PR02801,S0280,Relate,Food,4477.85,20,80
PR02802,S0401,Long,Electronics,2828.67,828,75
PR02803,S0014,Crime,Food,799.17,285,27
PR02804,S0393,Police,Furniture,438.04,245,47
PR02805,S0128,Inside,Clothing,4494.43,958,87
PR02806,S0242,Figure,Furniture,1750.37,794,42
PR02807,S0065,Door,Automotive,2428.3,327,46
PR02808,S0432,Teacher,Electronics,1343.91,25,35
PR02809,S0301,Measure,Electronics,4202.49,190,21
PR02810,S0452,Head,Pharma,3376.15,419,18
PR02811,S0033,Citizen,Electronics,2338.19,822,71
PR02812,S0007,Big,Clothing,4536.27,32,38
PR02813,S0445,Each,Automotive,4967.35,679,52
PR02814,S0364,Camera,Furniture,4748.79,782,77
PR02815,S0065,Article,Food,3158.52,128,25
PR02816,S0102,Order,Furniture,2997.71,545,75
PR02817,S0283,Process,Furniture,3503.87,87,82
PR02818,S0139,Relationship,Furniture,1057.73,273,61
PR02819,S0183,Good,Clothing,797.26,66,69
PR02820,S0241,Issue,Furniture,2494.61,863,86
PR02821,S0269,Set,Food,2191.21,731,31
PR02822,S0178,Special,Automotive,322.14,805,64
PR02823,S0458,Use,Clothing,1251.29,11,40
PR02824,S0345,Management,Electronics,4631.79,102,34
PR02825,S0101,Stay,Clothing,1601.93,616,86
PR02826,S0117,Carry,Electronics,1382.76,332,42
PR02827,S0274,Both,Pharma,4821.6,481,98
PR02828,S0101,Figure,Food,2565.04,946,100
PR02829,S0199,Career,Furniture,2532.76,90,62
PR02830,S0107,Mouth,Food,1591.43,488,51
PR02831,S0333,Strong,Electronics,1252.17,443,43
PR02832,S0053,Pretty,Automotive,1771.8,442,10
PR02833,S0268,Between,Automotive,3890.14,394,26
PR02834,S0272,When,Clothing,1742.93,463,16
PR02835,S0049,Oil,Pharma,644.43,377,20
PR02836,S0458,Base,Pharma,4834.13,414,54
PR02837,S0282,Management,Electronics,3311.03,541,87
PR02838,S0494,Still,Food,714.92,984,16
PR02839,S0322,Media,Furniture,1875.82,100,16
PR02840,S0431,College,Food,2797.7,945,22
PR02841,S0092,Interesting,Clothing,4345.8,680,12
PR02842,S0056,Professor,Furniture,4317.64,616,82
PR02843,S0164,One,Furniture,4995.33,115,47
PR02844,S0245,Shake,Automotive,665.48,698,18
PR02845,S0168,Foreign,Clothing,2227.32,985,17
PR02846,S0214,News,Pharma,1478.8,797,70
PR02847,S0051,Everything,Food,2607.52,414,40
PR02848,S0210,Partner,Clothing,1111.84,736,81
PR02849,S0495,Establish,Clothing,3545.65,322,29
PR02850,S0497,Resource,Food,4509.95,531,26
PR02851,S0147,Drug,Food,2263.04,116,39
PR02852,S0223,Pressure,Electronics,921.53,760,57
PR02853,S0056,Table,Food,4796.39,984,20
PR02854,S0427,Paper,Food,3833.44,332,43
PR02855,S0427,Senior,Automotive,4721.73,856,63
PR02856,S0466,A,Clothing,1166.67,4,64
PR02857,S0350,Left,Clothing,2348.32,145,79
PR02858,S0404,A,Food,411.57,664,100
PR02859,S0057,Network,Electronics,4272.18,569,20
PR02860,S0408,Prepare,Pharma,3385.42,756,20
PR02861,S0272,Everybody,Pharma,43.32,250,99
PR02862,S0051,Step,Furniture,632.56,527,14
PR02863,S0028,And,Clothing,2340.55,586,52
PR02864,S0179,Number,Clothing,4664.68,27,43
PR02865,S0148,Yard,Clothing,1807.22,515,41
PR02866,S0087,Blue,Food,3946.76,358,62
PR02867,S0060,Mouth,Automotive,3378.51,362,75
PR02868,S0145,Ability,Pharma,3654.1,583,54
PR02869,S0173,Sometimes,Electronics,4982.0,275,61
PR02870,S0435,Like,Automotive,3335.44,482,23
PR02871,S0007,Speech,Food,2858.28,578,65
PR02872,S0073,Center,Automotive,672.15,191,23
PR02873,S0223,Know,Electronics,1420.45,920,85
PR02874,S0189,Write,Food,2333.03,944,27
PR02875,S0386,Police,Pharma,4439.39,952,24
PR02876,S0331,Yard,Automotive,4016.43,184,10
PR02877,S0038,Best,Food,1417.51,863,93
PR02878,S0084,Talk,Automotive,1805.39,508,59
PR02879,S0030,One,Clothing,2497.14,569,71
PR02880,S0221,Degree,Electronics,956.33,40,62
PR02881,S0174,Less,Electronics,3779.03,229,50
PR02882,S0319,Understand,Pharma,1049.64,664,57
PR02883,S0154,Surface,Food,1195.14,800,30
PR02884,S0150,Well,Automotive,2283.71,828,37
PR02885,S0388,However,Electronics,1325.67,858,19
PR02886,S0090,Day,Pharma,724.31,550,100
PR02887,S0384,Their,Pharma,1443.5,569,68
PR02888,S0456,Full,Food,1468.42,239,42
PR02889,S0344,Party,Electronics,3160.29,922,92
PR02890,S0348,Law,Electronics,3463.63,458,88
PR02891,S0094,Issue,Food,2393.29,76,46
PR02892,S0263,Investment,Food,3481.05,324,83
PR02893,S0009,Policy,Electronics,1869.1,243,92
PR02894,S0211,Politics,Automotive,4573.73,270,62
PR02895,S0093,Itself,Automotive,1614.41,78,11
PR02896,S0002,Before,Furniture,350.48,592,22
PR02897,S0471,Turn,Furniture,2886.78,698,13
PR02898,S0252,Large,Electronics,869.99,202,86
PR02899,S0352,Total,Pharma,2324.88,891,51
PR02900,S0195,Smile,Electronics,336.36,164,50
PR02901,S0111,Dinner,Electronics,1473.27,130,33
PR02902,S0346,Part,Clothing,4874.59,705,58
PR02903,S0404,Edge,Food,4345.74,804,57
PR02904,S0235,Without,Electronics,2552.98,673,49
PR02905,S0336,Data,Food,3044.44,792,25
PR02906,S0367,Development,Electronics,4412.5,532,51
PR02907,S0301,Last,Electronics,3910.43,696,81
PR02908,S0111,Choice,Automotive,276.82,58,64
PR02909,S0134,Media,Furniture,3844.68,865,73
PR02910,S0423,Public,Pharma,4578.8,512,33
PR02911,S0405,Subject,Automotive,2209.71,188,73
PR02912,S0404,Describe,Furniture,2369.89,969,46
PR02913,S0251,Civil,Pharma,266.22,218,75
PR02914,S0259,Although,Pharma,2382.81,149,22
PR02915,S0375,Three,Pharma,1155.52,499,61
PR02916,S0370,Beyond,Pharma,3689.82,303,89
PR02917,S0185,Practice,Automotive,4069.41,589,32
PR02918,S0213,Smile,Pharma,4833.87,324,35
PR02919,S0427,Able,Clothing,2726.41,918,48
PR02920,S0336,Democratic,Electronics,2851.53,849,78
PR02921,S0338,Detail,Furniture,2085.38,12,62
PR02922,S0086,Write,Pharma,3550.7,339,64
PR02923,S0245,Call,Clothing,2041.9,175,59
PR02924,S0376,Contain,Food,1149.82,776,35
PR02925,S0107,Establish,Electronics,1859.13,333,94
PR02926,S0121,The,Automotive,544.31,998,83
PR02927,S0300,National,Automotive,327.67,64,71
PR02928,S0313,Item,Clothing,3234.74,890,94
PR02929,S0171,Strong,Electronics,2094.37,463,92
PR02930,S0262,Federal,Clothing,2809.54,571,29
PR02931,S0174,Field,Automotive,687.36,80,44
PR02932,S0406,Become,Food,3097.74,343,95
PR02933,S0259,Trip,Furniture,3337.77,467,36
PR02934,S0004,Exactly,Automotive,568.22,367,27
PR02935,S0450,Product,Furniture,3980.04,913,43
PR02936,S0112,Tough,Furniture,2486.6,50,32
PR02937,S0306,Consumer,Automotive,4464.51,752,64
PR02938,S0351,Throw,Food,360.51,195,40
PR02939,S0482,Pattern,Food,1551.12,935,99
PR02940,S0269,Although,Furniture,1200.15,887,35
PR02941,S0207,Market,Pharma,1003.65,425,43
PR02942,S0051,Doctor,Food,2678.32,122,85
PR02943,S0034,Imagine,Pharma,189.01,426,71
PR02944,S0023,Blood,Pharma,96.11,641,82
PR02945,S0290,Better,Food,2628.34,255,88
PR02946,S0375,Exactly,Automotive,1905.09,789,20
PR02947,S0202,Hand,Automotive,11.95,963,30
PR02948,S0344,Foreign,Automotive,3622.32,569,27
PR02949,S0440,Leave,Clothing,3312.64,100,29
PR02950,S0262,Fly,Food,3180.22,221,11
PR02951,S0020,Pass,Furniture,866.87,807,89
PR02952,S0206,Plant,Clothing,2335.26,40,94
PR02953,S0472,Push,Automotive,1001.24,678,29
PR02954,S0478,Law,Furniture,1934.92,392,54
PR02955,S0096,Power,Furniture,2578.44,32,78
PR02956,S0015,Real,Pharma,2262.47,717,23
PR02957,S0290,Apply,Furniture,3778.36,918,71
PR02958,S0188,Movement,Clothing,2954.87,765,51
PR02959,S0456,Knowledge,Clothing,3893.13,261,95
PR02960,S0109,Child,Food,4611.56,637,60
PR02961,S0278,Finally,Clothing,178.38,883,33
PR02962,S0024,How,Food,3627.46,398,60
PR02963,S0224,Manage,Furniture,2481.59,540,29
PR02964,S0418,Improve,Pharma,1846.38,957,12
PR02965,S0319,Price,Automotive,3310.44,988,76
PR02966,S0279,Task,Electronics,3211.11,490,70
PR02967,S0331,Do,Furniture,3646.55,302,29
PR02968,S0227,Hair,Clothing,156.66,622,47
PR02969,S0222,Spring,Automotive,860.47,8,66
PR02970,S0352,Artist,Pharma,4413.77,639,18
PR02971,S0340,High,Automotive,634.03,800,60
PR02972,S0272,Cause,Electronics,342.15,292,63
PR02973,S0047,Party,Automotive,3414.31,339,98
PR02974,S0227,Fly,Automotive,2755.21,877,65
PR02975,S0295,Threat,Furniture,474.73,377,54
PR02976,S0089,Guy,Automotive,4155.39,119,82
PR02977,S0113,Less,Electronics,1628.12,304,15
PR02978,S0408,Food,Electronics,2589.5,160,32
PR02979,S0235,Fish,Clothing,87.24,802,73
PR02980,S0328,Wide,Furniture,242.28,924,54
PR02981,S0261,Religious,Automotive,3067.1,202,35
PR02982,S0268,Action,Clothing,3031.35,614,49
PR02983,S0284,Believe,Pharma,1020.24,728,15
PR02984,S0147,Reason,Furniture,4222.72,984,99
PR02985,S0017,Build,Automotive,4374.35,910,38
PR02986,S0138,Authority,Clothing,23.89,581,89
PR02987,S0183,Every,Pharma,4433.32,827,64
PR02988,S0143,Whether,Automotive,3481.57,773,12
PR02989,S0175,Himself,Electronics,1966.58,921,74
PR02990,S0322,Call,Furniture,3063.77,684,19
PR02991,S0260,Low,Pharma,4256.47,857,52
PR02992,S0314,Hear,Pharma,207.94,592,52
PR02993,S0382,Method,Food,3390.8,868,92
PR02994,S0311,These,Pharma,2655.63,528,41
PR02995,S0136,Her,Pharma,3178.08,897,63
PR02996,S0114,Issue,Food,2334.36,438,60
PR02997,S0192,Think,Pharma,319.68,686,20
PR02998,S0432,Assume,Automotive,2169.3,560,46
PR02999,S0431,Whatever,Food,1235.97,869,100
PR03000,S0430,War,Electronics,260.39,387,77
