shipmentID,orderID,shipDate,deliveryDate,carrier,status
SH21279,O15661,2023-11-22,,Lyons-Ellis,In Transit
SH21280,O16567,2025-05-07,2025-05-07,"Obrien, Williams and Case",Delivered
SH21281,O15519,2025-02-22,2025-02-22,Dickerson LLC,In Transit
SH21282,O11154,2023-07-07,2023-07-07,Nelson-Bernard,In Transit
SH21283,O14486,2023-10-15,2023-10-15,Snyder-Barrett,In Transit
SH21284,O13527,2024-11-30,2024-11-30,Gaines-Zhang,In Transit
SH21285,O10233,2024-01-02,2024-01-02,"Lewis, Collins and Leonard",Delivered
SH21286,O13021,2024-06-11,2024-06-11,Perez Group,Delayed
SH21287,O10576,2025-01-01,2025-01-01,Zavala-Sanchez,Delayed
SH21288,O11981,2024-02-23,2024-02-23,Quinn and Sons,In Transit
SH21289,O16160,2024-05-17,2024-05-17,Cline-Martinez,Delivered
SH21290,O12963,2025-04-29,,Parker-Porter,In Transit
SH21291,O17918,2025-04-23,2025-04-23,Bridges LLC,Delayed
SH21292,O16811,2024-10-22,2024-10-22,"Mendez, Smith and Wright",Delayed
SH21293,O16892,2024-08-23,2024-08-23,Bell-Wilson,In Transit
SH21294,O12615,2024-01-13,2024-01-13,"Bryant, King and Montgomery",Lost
SH21295,O11426,2025-01-25,,Sims PLC,In Transit
SH21296,O17050,2025-01-13,2025-01-13,Fernandez-Conner,Delivered
SH21297,O12202,2024-11-26,2024-11-26,"Rodgers, Gallegos and Wood",In Transit
SH21298,O10493,2025-05-02,2025-05-02,Allen Group,Lost
SH21299,O10970,2025-05-20,2025-05-20,Price Ltd,Delivered
SH21300,O17651,2024-10-11,,Johns-Maddox,Lost
SH21301,O16358,2024-07-21,2024-07-21,Hines Group,Delivered
SH21302,O15240,2024-09-12,2024-09-12,Miller and Sons,In Transit
SH21303,O10294,2024-04-13,2024-04-13,"Watts, Jones and Rojas",In Transit
SH21304,O15449,2024-04-17,2024-04-17,"Schultz, Delgado and Watson",Delivered
SH21305,O14889,2023-08-16,2023-08-16,"Goodman, Wu and Lam",Lost
SH21306,O10069,2024-06-21,2024-06-21,"White, Weiss and Boyd",In Transit
SH21307,O17448,2023-09-16,2023-09-16,Mathews PLC,Lost
SH21308,O13850,2025-05-04,,Cochran PLC,Delayed
SH21309,O16567,2023-12-25,2023-12-25,"Johnston, Jackson and Calderon",Lost
SH21310,O13870,2024-11-12,2024-11-12,"Bryant, Frye and Kidd",Lost
SH21311,O11446,2024-05-19,2024-05-19,"Roberts, Long and Kim",Lost
SH21312,O14992,2024-11-17,2024-11-17,Martin-Allen,Lost
SH21313,O12140,2025-05-18,2025-05-18,Massey LLC,Lost
SH21314,O17856,2024-08-01,2024-08-01,"Meyer, Smith and Phillips",Delivered
SH21315,O13240,2025-01-30,2025-01-30,"Anderson, Parker and Richardson",Delivered
SH21316,O13443,2025-01-11,2025-01-11,"House, Perez and Hale",Delayed
SH21317,O15956,2023-10-14,2023-10-14,Johnson LLC,Delayed
SH21318,O16158,2023-09-05,2023-09-05,Grant-Wilson,Delivered
SH21319,O17523,2024-11-26,,Velez Inc,Delivered
SH21320,O16386,2024-07-28,,"Bray, Rosales and Holder",Delivered
SH21321,O11298,2025-04-11,2025-04-11,Riley-Atkinson,In Transit
SH21322,O15103,2024-01-30,2024-01-30,Salinas Inc,Delivered
SH21323,O16299,2024-03-12,2024-03-12,"Zuniga, Norris and Powell",Delayed
SH21324,O17920,2025-06-15,2025-06-15,Rodriguez and Sons,In Transit
SH21325,O17315,2024-10-15,2024-10-15,"Gonzalez, Brewer and Stewart",Delivered
SH21326,O15908,2024-03-04,2024-03-04,Howell Inc,Delayed
SH21327,O10525,2025-05-14,2025-05-14,"Burgess, Butler and Lewis",Lost
SH21328,O12060,2023-10-24,2023-10-24,Bradshaw PLC,Delayed
SH21329,O12324,2024-07-09,2024-07-09,"Washington, Leon and Sloan",Delayed
SH21330,O16354,2024-03-07,2024-03-07,Jacobson-Gross,In Transit
SH21331,O14912,2023-07-28,2023-07-28,Delgado-Bennett,Lost
SH21332,O13972,2024-10-10,2024-10-10,Knight Group,Delivered
SH21333,O15755,2023-09-12,2023-09-12,Humphrey-Mckee,In Transit
SH21334,O11176,2023-10-01,2023-10-01,Fisher Inc,Delayed
SH21335,O14987,2024-11-18,2024-11-18,Webster LLC,Lost
SH21336,O17586,2024-01-10,2024-01-10,Pugh Group,Delivered
SH21337,O16632,2023-09-12,2023-09-12,"White, Morgan and Perez",In Transit
SH21338,O10063,2024-09-19,2024-09-19,"Montgomery, Adams and Aguilar",Lost
SH21339,O14639,2024-03-16,2024-03-16,Lynch-Burke,In Transit
SH21340,O16761,2024-08-30,,Martin-Trujillo,Delivered
SH21341,O15463,2025-06-03,2025-06-03,Henderson Ltd,Lost
SH21342,O16306,2023-07-19,2023-07-19,Hamilton-Clark,Delayed
SH21343,O15121,2024-07-27,,Erickson-Bright,Delayed
SH21344,O15925,2024-07-01,2024-07-01,Stanley-Alvarado,Lost
SH21345,O11549,2023-11-01,2023-11-01,Carter-Young,In Transit
SH21346,O13834,2024-03-13,2024-03-13,"Ortiz, Adkins and Reed",In Transit
SH21347,O10818,2025-02-18,,Young Ltd,In Transit
SH21348,O12617,2023-11-27,,"Perez, Crawford and Dominguez",In Transit
SH21349,O16592,2024-05-26,,"Williams, Smith and Myers",Lost
SH21350,O11484,2024-01-11,2024-01-11,Davis and Sons,Delayed
SH21351,O14476,2025-04-04,2025-04-04,Daniel-Ruiz,Delivered
SH21352,O14197,2024-03-14,2024-03-14,Hampton and Sons,Delivered
SH21353,O11025,2023-11-28,2023-11-28,Johnson Ltd,Delayed
SH21354,O10574,2024-06-15,2024-06-15,Smith-Kaiser,Delayed
SH21355,O16518,2024-10-06,,"Johnson, Johnson and Hudson",Delayed
SH21356,O10379,2025-04-12,2025-04-12,Skinner-Malone,Lost
SH21357,O15917,2024-03-05,2024-03-05,"Smith, Smith and Erickson",Delayed
SH21358,O17166,2024-04-22,2024-04-22,Estrada-Garrett,In Transit
SH21359,O12406,2024-03-02,2024-03-02,Guerrero and Sons,Delivered
SH21360,O16521,2023-07-04,2023-07-04,Chavez-Mills,Delivered
SH21361,O11135,2024-08-18,2024-08-18,"Fuentes, Carney and Wade",Delivered
SH21362,O12598,2023-06-24,2023-06-24,Richardson-Anderson,In Transit
SH21363,O14368,2025-05-18,2025-05-18,"Powers, Smith and Schaefer",Delivered
SH21364,O15253,2024-05-13,2024-05-13,"Chan, Horn and Marquez",In Transit
SH21365,O14891,2025-02-26,2025-02-26,Parks LLC,Delivered
SH21366,O13293,2024-05-22,2024-05-22,"Torres, West and Santana",In Transit
SH21367,O10750,2025-04-25,,"Spears, Benton and Monroe",Delayed
SH21368,O10330,2024-01-18,2024-01-18,"Berry, Garcia and Williams",Delivered
SH21369,O14229,2023-07-20,2023-07-20,Henderson-Maxwell,Delivered
SH21370,O17112,2024-06-08,2024-06-08,Ray-Young,Delayed
SH21371,O12157,2023-11-10,2023-11-10,Barron-Hall,Lost
SH21372,O10917,2023-11-04,2023-11-04,"Hoffman, Moore and Williams",Delivered
SH21373,O10224,2024-08-29,2024-08-29,Ward-Thomas,Delayed
SH21374,O16936,2024-09-30,2024-09-30,"Carson, Gates and Bailey",Delayed
SH21375,O10741,2024-05-07,2024-05-07,Gonzalez Ltd,In Transit
SH21376,O11780,2023-10-09,2023-10-09,Clark-Williamson,Delivered
SH21377,O17684,2025-02-06,2025-02-06,"Green, Crawford and Morris",Delayed
SH21378,O15528,2023-06-24,2023-06-24,Chambers-Powell,Lost
SH21379,O11892,2024-02-04,,Torres-Smith,Delivered
SH21380,O13418,2023-06-28,,"Kane, Jackson and Escobar",In Transit
SH21381,O16615,2024-09-10,2024-09-10,Garcia Inc,Delivered
SH21382,O14251,2024-12-26,2024-12-26,"Morgan, Young and Watts",Lost
SH21383,O16160,2023-12-03,2023-12-03,Braun LLC,Delayed
SH21384,O10698,2023-06-22,2023-06-22,Clark-Jones,In Transit
SH21385,O11844,2024-05-31,,"Griffin, Lopez and Dunlap",In Transit
SH21386,O13368,2025-05-17,2025-05-17,"Nelson, Lewis and Taylor",Delivered
SH21387,O10656,2024-02-13,2024-02-13,Schwartz Ltd,In Transit
SH21388,O14734,2023-07-29,2023-07-29,Thomas-Mcgrath,In Transit
SH21389,O17864,2024-12-24,2024-12-24,Silva-Kent,Lost
SH21390,O11386,2023-09-13,2023-09-13,Douglas-Brooks,Delayed
SH21391,O15665,2024-02-03,2024-02-03,"Floyd, Watson and Harrison",Delayed
SH21392,O16040,2023-07-19,2023-07-19,Beltran LLC,Delivered
SH21393,O12694,2024-09-17,,Alexander PLC,Delayed
SH21394,O13098,2025-02-25,2025-02-25,"Diaz, Zamora and Sharp",Delivered
SH21395,O13821,2023-07-14,2023-07-14,"Ramirez, Phillips and Vasquez",Delivered
SH21396,O15186,2025-04-19,2025-04-19,Barnett-Reilly,In Transit
SH21397,O13708,2024-09-19,2024-09-19,Gibson-Herrera,Delivered
SH21398,O10151,2024-07-08,2024-07-08,York LLC,Lost
SH21399,O13742,2025-06-17,,Garcia and Sons,Lost
SH21400,O17757,2024-09-05,2024-09-05,"Henderson, Marshall and Robertson",Delayed
SH21401,O10530,2023-12-06,,"Hunt, Miller and Burton",Lost
SH21402,O16590,2023-09-23,2023-09-23,Rodriguez LLC,Lost
SH21403,O14381,2024-11-08,2024-11-08,Hunter-Baker,In Transit
SH21404,O12986,2025-04-26,2025-04-26,"Gutierrez, Gomez and Dunn",In Transit
SH21405,O13395,2024-06-01,2024-06-01,Romero and Sons,Delayed
SH21406,O17310,2024-06-09,2024-06-09,Goodwin-Moody,Delayed
SH21407,O16265,2025-02-13,2025-02-13,Chavez Inc,In Transit
SH21408,O12731,2025-03-30,2025-03-30,"Lane, Wolf and Anderson",Lost
SH21409,O12475,2024-12-24,,Martinez-Gonzalez,Delivered
SH21410,O17338,2024-09-04,2024-09-04,Taylor-Carter,Lost
SH21411,O16494,2024-12-08,2024-12-08,Cook-Reed,Delivered
SH21412,O13644,2025-03-25,2025-03-25,"Ortega, Hill and Hoffman",In Transit
SH21413,O15322,2025-02-21,2025-02-21,Bush LLC,Delayed
SH21414,O11021,2024-09-05,2024-09-05,Kelley-Castillo,Lost
SH21415,O11724,2023-09-18,2023-09-18,Contreras-Newman,Lost
SH21416,O17887,2024-04-29,2024-04-29,Thompson-Shepherd,Lost
SH21417,O12973,2024-06-15,,Park-Hines,Delivered
SH21418,O14802,2024-06-30,,Wilkins PLC,Lost
SH21419,O15590,2024-05-04,2024-05-04,Hernandez Ltd,In Transit
SH21420,O11067,2024-12-11,2024-12-11,Martinez Group,Delivered
SH21421,O12953,2023-11-11,2023-11-11,Coleman-Flores,Delivered
SH21422,O12443,2024-02-23,2024-02-23,Bernard-Mejia,Lost
SH21423,O13332,2024-08-23,2024-08-23,Day and Sons,Delayed
SH21424,O10316,2023-10-28,2023-10-28,Gomez PLC,Delayed
SH21425,O12013,2024-06-24,2024-06-24,Bennett LLC,In Transit
SH21426,O14231,2024-12-28,2024-12-28,Riggs-Patterson,Delivered
SH21427,O14953,2025-01-25,2025-01-25,Contreras LLC,Delayed
SH21428,O17292,2024-12-28,2024-12-28,Ortiz-Gardner,Delayed
SH21429,O16268,2023-08-01,2023-08-01,Smith-Lopez,Lost
SH21430,O16929,2024-06-04,2024-06-04,"Perkins, Green and Steele",Delivered
SH21431,O15753,2024-02-10,2024-02-10,Morales Group,In Transit
SH21432,O15994,2024-07-04,2024-07-04,Hoffman-Bell,Delivered
SH21433,O14476,2025-01-05,2025-01-05,Wagner LLC,Delayed
SH21434,O10457,2024-10-18,2024-10-18,Pierce LLC,Lost
SH21435,O15236,2024-04-19,,Simmons-Hayes,Delivered
SH21436,O12080,2023-10-01,2023-10-01,Harris Group,Delayed
SH21437,O17789,2023-06-27,2023-06-27,Diaz Inc,Delivered
SH21438,O15484,2025-04-20,2025-04-20,Jackson Group,Lost
SH21439,O17435,2025-05-04,2025-05-04,"Flowers, Pearson and Oliver",Delayed
SH21440,O13645,2023-12-31,2023-12-31,Chandler LLC,Delayed
SH21441,O17065,2023-12-18,,Bautista Ltd,Delivered
SH21442,O10772,2024-02-09,,Lozano Inc,Delivered
SH21443,O12050,2025-05-28,,Hall-Evans,Delayed
SH21444,O15797,2025-03-25,2025-03-25,Golden-Black,Delayed
SH21445,O11040,2023-12-11,2023-12-11,Jones-Lutz,Lost
SH21446,O11476,2024-11-07,2024-11-07,Beck LLC,Lost
SH21447,O17974,2023-08-16,2023-08-16,Sosa and Sons,Delivered
SH21448,O10702,2024-09-12,2024-09-12,Vazquez-Williams,Delayed
SH21449,O16264,2023-08-24,2023-08-24,Smith and Sons,Lost
SH21450,O15055,2025-04-28,2025-04-28,Henry PLC,In Transit
SH21451,O11678,2024-03-02,2024-03-02,"Fitzgerald, Macias and Cabrera",In Transit
SH21452,O17660,2023-07-03,2023-07-03,Guerra-Kline,Delayed
SH21453,O14653,2024-09-06,2024-09-06,Beasley-Drake,Delayed
SH21454,O14446,2024-05-10,2024-05-10,Hall and Sons,In Transit
SH21455,O10424,2024-09-26,2024-09-26,"Blackwell, Erickson and Gutierrez",Delayed
SH21456,O15330,2024-02-11,2024-02-11,Hughes-Knight,Lost
SH21457,O15380,2024-03-01,2024-03-01,Lopez-Sanchez,Delivered
SH21458,O12300,2024-05-20,,Steele-Spence,Delivered
SH21459,O16752,2024-04-03,2024-04-03,Aguirre-Rivera,Delayed
SH21460,O16055,2024-09-04,,"Brown, Alvarez and Coleman",Delayed
SH21461,O10964,2023-11-26,2023-11-26,"Morris, Beltran and Rivera",In Transit
SH21462,O12792,2023-10-09,,Franklin Ltd,In Transit
SH21463,O14703,2024-01-18,2024-01-18,"Parrish, Valdez and Schultz",Delayed
SH21464,O11025,2024-02-29,,"Haas, Chapman and Smith",Lost
SH21465,O10569,2023-08-06,2023-08-06,Rubio Group,In Transit
SH21466,O15137,2024-12-30,2024-12-30,"Johnston, Elliott and Peterson",In Transit
SH21467,O11290,2024-07-15,2024-07-15,Long-Shaw,Delivered
SH21468,O12541,2024-02-21,2024-02-21,"Myers, Bates and Wilkinson",Delivered
SH21469,O11365,2023-09-28,,Robertson-Tanner,Delayed
SH21470,O11408,2024-07-27,2024-07-27,Smith-Morgan,In Transit
SH21471,O10149,2024-07-20,2024-07-20,May PLC,In Transit
SH21472,O16197,2024-07-20,2024-07-20,Sanchez-Watts,Delivered
SH21473,O10186,2025-04-15,2025-04-15,Fritz PLC,Delayed
SH21474,O17710,2024-05-31,2024-05-31,Watkins-Rodriguez,In Transit
SH21475,O15559,2024-08-05,2024-08-05,"Coleman, Walker and Nolan",In Transit
SH21476,O17843,2023-10-30,2023-10-30,"Kemp, Palmer and Harris",Delayed
SH21477,O12540,2023-11-15,,Acosta-Ayala,Delayed
SH21478,O10986,2025-06-08,,"Miller, House and Meadows",In Transit
SH21479,O17351,2025-02-11,2025-02-11,Henry-Owen,Delivered
SH21480,O16997,2025-05-06,2025-05-06,"Simmons, Kelley and Parks",Delivered
SH21481,O15755,2024-11-15,2024-11-15,"Murray, Bennett and Davis",Lost
SH21482,O17668,2024-07-02,2024-07-02,Lowe and Sons,Delivered
SH21483,O10048,2024-06-17,2024-06-17,Anderson PLC,In Transit
SH21484,O12018,2025-04-30,2025-04-30,Cooper-Stewart,Lost
SH21485,O17971,2023-08-23,2023-08-23,Fitzgerald-Hall,Delayed
SH21486,O13355,2023-07-10,2023-07-10,Maynard PLC,In Transit
SH21487,O11625,2025-05-21,2025-05-21,"Robinson, Warren and Riley",Delivered
SH21488,O17561,2023-08-01,2023-08-01,"Walker, Moore and Miller",Delivered
SH21489,O10693,2024-06-15,,"Bowman, Sloan and Sandoval",Lost
SH21490,O11180,2024-02-11,2024-02-11,Brown-Douglas,Delayed
SH21491,O17283,2024-04-28,2024-04-28,Santos-Rodriguez,In Transit
SH21492,O16704,2023-12-12,2023-12-12,"Sanders, Salazar and Gray",Delivered
SH21493,O13727,2023-06-27,,Jackson Group,Lost
SH21494,O11465,2023-10-16,2023-10-16,"Singleton, Walsh and Cortez",Delayed
SH21495,O10859,2025-03-10,2025-03-10,Mendoza Ltd,In Transit
SH21496,O17279,2024-03-25,2024-03-25,"Brooks, Taylor and Ryan",Lost
SH21497,O11296,2024-01-03,2024-01-03,Patterson Inc,Delivered
SH21498,O17371,2024-02-29,2024-02-29,Reynolds-Rollins,Lost
SH21499,O13843,2023-11-08,,"Potter, Scott and Moses",Lost
SH21500,O15914,2024-10-07,2024-10-07,"Hickman, Davenport and Martinez",Delivered
SH21501,O10419,2025-01-24,2025-01-24,Davis-Garcia,Lost
SH21502,O13669,2025-06-04,2025-06-04,"Marsh, Pierce and Johnson",Delivered
SH21503,O14746,2025-02-17,2025-02-17,Johnson-Castro,Lost
SH21504,O10576,2024-12-01,2024-12-01,"Bradley, Hawkins and Lopez",In Transit
SH21505,O10472,2024-06-22,2024-06-22,"Price, Logan and Alexander",Lost
SH21506,O15158,2023-11-19,2023-11-19,Krueger-Smith,Delayed
SH21507,O15844,2024-07-01,2024-07-01,"Davis, Huerta and Green",Delivered
SH21508,O11192,2023-10-16,2023-10-16,Morales-Johnson,Lost
SH21509,O11541,2024-06-18,2024-06-18,Mckinney-Miller,Lost
SH21510,O11406,2024-12-24,2024-12-24,Wood Ltd,Delayed
SH21511,O10887,2024-08-21,2024-08-21,"Coleman, Phillips and Baker",In Transit
SH21512,O16967,2024-06-03,2024-06-03,"Simpson, Sanchez and Harrington",Lost
SH21513,O12851,2024-08-05,2024-08-05,Mclean-Bailey,Lost
SH21514,O10990,2024-08-31,2024-08-31,"Meyer, Nolan and Burns",In Transit
SH21515,O14912,2023-11-12,2023-11-12,Jones-Evans,In Transit
SH21516,O12818,2023-09-18,2023-09-18,Hall Group,In Transit
SH21517,O16662,2024-03-11,2024-03-11,Espinoza Inc,Delayed
SH21518,O12874,2024-11-08,,Rodriguez Group,Delivered
SH21519,O11622,2023-09-13,,"Davis, Copeland and Cain",Delivered
SH21520,O16371,2024-01-25,2024-01-25,Gonzales Inc,Lost
SH21521,O16092,2025-05-12,,Mathis-Cortez,In Transit
SH21522,O10215,2024-02-18,,"Vang, Smith and Hall",Lost
SH21523,O11607,2023-10-25,2023-10-25,Smith PLC,Delayed
SH21524,O14038,2024-04-24,,"Ramos, Bryant and Watson",In Transit
SH21525,O13987,2023-12-03,2023-12-03,Johnson LLC,Delayed
SH21526,O11628,2024-09-20,,Kennedy-Miller,Delivered
SH21527,O10563,2024-12-09,2024-12-09,Torres-Winters,Lost
SH21528,O15953,2024-09-09,,"Thompson, Bradshaw and York",In Transit
SH21529,O10041,2025-04-11,2025-04-11,Holt-Tapia,In Transit
SH21530,O10123,2025-02-04,2025-02-04,"Williams, Ryan and Sanchez",Lost
SH21531,O13094,2024-06-20,2024-06-20,Harvey and Sons,Delayed
SH21532,O12351,2025-06-02,,Shea Group,Delayed
SH21533,O14756,2024-02-13,2024-02-13,Thompson Ltd,In Transit
SH21534,O10851,2025-03-07,2025-03-07,Thompson Group,Delivered
SH21535,O15441,2023-10-04,2023-10-04,Brown PLC,Delayed
SH21536,O17517,2023-12-08,2023-12-08,Barrera-Patton,Lost
SH21537,O17661,2024-10-06,,"Gonzalez, Wilson and Blankenship",Lost
SH21538,O15584,2024-04-16,2024-04-16,Duncan-Smith,Delivered
SH21539,O12143,2023-09-08,2023-09-08,Andrews-Dorsey,Delayed
SH21540,O10580,2023-07-02,2023-07-02,Stevenson and Sons,Delivered
SH21541,O11230,2024-09-13,2024-09-13,"Thompson, Powell and Huber",Lost
SH21542,O17080,2025-01-26,,Barrett Ltd,Lost
SH21543,O10595,2023-09-02,2023-09-02,Green-Owen,Delivered
SH21544,O13552,2023-07-04,2023-07-04,Rogers PLC,Delayed
SH21545,O13644,2024-08-04,2024-08-04,"Brown, Dillon and Kennedy",In Transit
SH21546,O14675,2025-06-04,2025-06-04,Murray-Webster,Delivered
SH21547,O14352,2025-03-31,,Patterson-Stewart,In Transit
SH21548,O14353,2023-11-23,,"Tucker, Green and Wilson",Lost
SH21549,O13223,2023-08-13,2023-08-13,"Pearson, King and Smith",In Transit
SH21550,O15412,2025-04-09,2025-04-09,Gallegos-Perez,Delayed
SH21551,O12121,2023-08-31,2023-08-31,"Bell, Merritt and Johnson",Lost
SH21552,O14206,2025-04-13,,"Jenkins, Sharp and Gill",In Transit
SH21553,O11957,2024-12-05,2024-12-05,Perez Ltd,In Transit
SH21554,O12612,2024-11-26,2024-11-26,"Morgan, Williams and Rivera",Delayed
SH21555,O15046,2023-11-01,2023-11-01,"Houston, Cochran and Bryant",Delayed
SH21556,O14758,2024-04-08,,"Gaines, Glover and Maddox",In Transit
SH21557,O15276,2024-08-30,2024-08-30,Brown-Soto,Lost
SH21558,O15616,2025-05-01,2025-05-01,Simmons-Alexander,In Transit
SH21559,O12609,2024-12-02,2024-12-02,Hawkins Group,Delivered
SH21560,O10327,2024-05-07,2024-05-07,Phillips-Pham,Delivered
SH21561,O15499,2024-02-22,,Anderson-White,Delayed
SH21562,O15797,2025-01-23,2025-01-23,Larson-Wright,Lost
SH21563,O16443,2023-12-10,2023-12-10,Cohen Inc,Delivered
SH21564,O12074,2024-05-07,2024-05-07,Hammond PLC,Delivered
SH21565,O15152,2024-10-25,2024-10-25,"Singh, Cantrell and Howell",Lost
SH21566,O15462,2024-01-10,,Martin Ltd,Delivered
SH21567,O14768,2024-12-04,2024-12-04,Martinez and Sons,Lost
SH21568,O11032,2023-08-02,,"Butler, Rivera and Chandler",In Transit
SH21569,O17823,2024-12-21,2024-12-21,"Velazquez, Santiago and Vaughan",In Transit
SH21570,O17130,2025-02-02,2025-02-02,"Thompson, Cox and Kaufman",Lost
SH21571,O13721,2024-06-22,2024-06-22,Perry LLC,In Transit
SH21572,O14422,2025-06-15,2025-06-15,"Mills, Hicks and Dickson",Delayed
SH21573,O13631,2023-07-17,2023-07-17,Clark-Sims,In Transit
SH21574,O15561,2024-08-02,2024-08-02,Thomas-Ho,Delivered
SH21575,O14239,2024-04-21,2024-04-21,"Hamilton, Howard and Harris",Lost
SH21576,O11828,2023-10-14,2023-10-14,Myers Group,Delayed
SH21577,O16397,2023-08-01,2023-08-01,Herrera Inc,Lost
SH21578,O14387,2024-06-19,2024-06-19,Graham-Mills,In Transit
SH21579,O14282,2023-07-02,2023-07-02,"Cervantes, Terrell and Allen",Lost
SH21580,O13669,2024-04-23,2024-04-23,Johnson LLC,Lost
SH21581,O13504,2023-11-27,2023-11-27,"Reyes, Cantu and Martin",Delayed
SH21582,O11958,2024-07-14,2024-07-14,Johnson-Perry,Lost
SH21583,O13513,2024-09-06,2024-09-06,Watson Ltd,Delivered
SH21584,O17706,2024-07-28,,Guzman PLC,Lost
SH21585,O12903,2024-11-24,2024-11-24,"Gray, Gillespie and Perkins",Lost
SH21586,O10120,2025-02-15,2025-02-15,"Lane, Elliott and Garza",Delivered
SH21587,O12408,2024-06-17,,Edwards-Gamble,Delayed
SH21588,O14019,2023-09-07,2023-09-07,"Bauer, Rivera and Drake",Lost
SH21589,O16650,2025-06-09,2025-06-09,"Garcia, Murphy and White",In Transit
SH21590,O14022,2023-09-28,2023-09-28,Jefferson Ltd,Lost
SH21591,O16331,2024-01-30,2024-01-30,"Castillo, Franklin and Howard",In Transit
SH21592,O15375,2024-05-20,2024-05-20,"Hernandez, Acosta and Fox",Delayed
SH21593,O13336,2023-12-21,2023-12-21,Lopez and Sons,Delivered
SH21594,O12440,2023-07-14,2023-07-14,Nunez-Carr,Lost
SH21595,O14500,2024-10-28,2024-10-28,"Aguilar, Harris and Skinner",In Transit
SH21596,O15590,2024-12-03,2024-12-03,Harrison Ltd,Delayed
SH21597,O14439,2024-01-04,,Allen LLC,Lost
SH21598,O17884,2024-10-12,2024-10-12,"Ferguson, Ibarra and Hunter",In Transit
SH21599,O13563,2023-11-05,2023-11-05,"Hanson, Henry and Wilcox",Delayed
SH21600,O10852,2023-08-02,2023-08-02,"Gibson, Vazquez and Chavez",In Transit
SH21601,O16394,2025-03-26,2025-03-26,Fernandez Ltd,Lost
SH21602,O11933,2024-04-15,2024-04-15,"Cabrera, Smith and Marquez",Delivered
SH21603,O15605,2025-04-13,,Hodges-Ferguson,Delivered
SH21604,O13618,2024-11-19,2024-11-19,Young Group,Delivered
SH21605,O16475,2024-08-23,2024-08-23,Peterson Ltd,Lost
SH21606,O16880,2024-12-22,2024-12-22,"Barnes, Stewart and Stokes",Lost
SH21607,O13786,2024-10-16,2024-10-16,"King, Matthews and Hansen",Lost
SH21608,O11843,2023-10-23,2023-10-23,"Trevino, Foster and Simpson",Delayed
SH21609,O11475,2023-08-21,2023-08-21,Mcdonald PLC,Lost
SH21610,O11694,2024-02-12,2024-02-12,"Caldwell, Howell and Todd",In Transit
SH21611,O12880,2024-06-06,2024-06-06,Humphrey PLC,In Transit
SH21612,O17614,2023-11-16,2023-11-16,Kelly Ltd,In Transit
SH21613,O16398,2024-03-14,2024-03-14,Ramos-Norman,In Transit
SH21614,O12278,2023-08-15,2023-08-15,Randall-Young,Lost
SH21615,O11032,2025-03-16,2025-03-16,"Larson, Harris and Coleman",Delivered
SH21616,O11778,2025-01-11,,Wilson LLC,Lost
SH21617,O17053,2025-06-02,,Lee-Chen,In Transit
SH21618,O11725,2024-12-11,2024-12-11,Wood-Brandt,Delayed
SH21619,O14199,2025-04-22,2025-04-22,Fox PLC,Delayed
SH21620,O15335,2025-01-19,2025-01-19,Best Ltd,In Transit
SH21621,O12831,2023-07-11,2023-07-11,Wagner Group,In Transit
SH21622,O15485,2024-07-06,2024-07-06,"Guzman, Foley and Palmer",Delivered
SH21623,O15244,2024-07-14,2024-07-14,Bowers Ltd,Lost
SH21624,O14977,2024-05-02,2024-05-02,"Andrews, Lindsey and Dawson",Lost
SH21625,O12860,2024-07-15,2024-07-15,James-Moore,In Transit
SH21626,O17694,2025-01-07,,Stephens-Bridges,Delivered
SH21627,O17758,2024-01-23,2024-01-23,Acevedo-Dickson,In Transit
SH21628,O15839,2025-03-06,,Swanson-Beard,In Transit
SH21629,O15418,2023-12-22,2023-12-22,Pham Inc,Delayed
SH21630,O12140,2024-01-22,2024-01-22,"Tapia, Martin and Deleon",Delivered
