shipmentID,orderID,shipDate,deliveryDate,carrier,status
SH21718,O14569,2025-02-28,2025-02-28,Ochoa-Nelson,In Transit
SH21719,O16644,2023-12-08,2023-12-08,Ballard Inc,Delayed
SH21720,O12638,2025-03-08,2025-03-08,Lane and Sons,In Transit
SH21721,O13701,2025-03-23,2025-03-23,Boone-Williams,In Transit
SH21722,O14697,2024-09-03,2024-09-03,Hernandez LLC,Lost
SH21723,O11048,2025-03-17,2025-03-17,Baker PLC,Lost
SH21724,O14063,2023-11-10,2023-11-10,Henry-Powell,In Transit
SH21725,O13204,2024-01-13,2024-01-13,Valdez and Sons,Delivered
SH21726,O10154,2024-05-09,2024-05-09,Andrews-Bean,Lost
SH21727,O17820,2024-09-28,2024-09-28,Bradford-Torres,Lost
SH21728,O12211,2025-06-07,,"Maxwell, Harris and Goodman",Delivered
SH21729,O12867,2024-06-07,,"Chapman, Horton and Holland",Lost
SH21730,O14746,2024-03-04,,Hunt Group,Delivered
SH21731,O15126,2023-07-15,2023-07-15,"Horton, Kennedy and Baker",Lost
SH21732,O12261,2025-05-18,2025-05-18,Brock Group,Delayed
SH21733,O12642,2024-10-14,2024-10-14,"Hall, Grant and Walters",Lost
SH21734,O10190,2025-04-23,2025-04-23,"Davis, Smith and Sandoval",Lost
SH21735,O13444,2024-09-03,,Fleming-Cardenas,Lost
SH21736,O12573,2024-04-02,2024-04-02,"Brooks, Carter and Martin",Delayed
SH21737,O14457,2025-02-14,2025-02-14,Sanchez and Sons,Delivered
SH21738,O10700,2024-06-22,,Sheppard-Gamble,Lost
SH21739,O12719,2024-08-05,2024-08-05,Cunningham Group,Delayed
SH21740,O14477,2024-02-12,2024-02-12,"Drake, Decker and Grant",Delivered
SH21741,O10527,2025-03-21,,"Tate, Fischer and Ingram",Lost
SH21742,O12387,2024-04-08,2024-04-08,"Burns, Collins and Washington",Delayed
SH21743,O10031,2024-05-23,2024-05-23,Novak-Boone,Delayed
SH21744,O14960,2025-04-12,2025-04-12,"Lopez, Pace and Adams",Delayed
SH21745,O13096,2024-10-28,,Kelly-Kennedy,Delayed
SH21746,O15745,2024-07-01,2024-07-01,Hunter PLC,Lost
SH21747,O10838,2023-11-24,,Harris-Gray,In Transit
SH21748,O14230,2023-06-27,,"Rodriguez, Spencer and Carpenter",Lost
SH21749,O17282,2024-05-04,2024-05-04,"Johns, Cunningham and Short",Delivered
SH21750,O10303,2024-09-19,2024-09-19,Williams and Sons,Lost
SH21751,O15293,2025-03-27,2025-03-27,Evans Group,Delayed
SH21752,O15949,2023-08-20,2023-08-20,"May, Thomas and Walters",Lost
SH21753,O14430,2024-02-27,2024-02-27,"Butler, Walker and Malone",In Transit
SH21754,O15443,2024-05-20,2024-05-20,"Hood, Lynch and Santiago",Delayed
SH21755,O16033,2024-05-28,2024-05-28,Brooks-Allen,Lost
SH21756,O13062,2024-08-24,2024-08-24,Jefferson Ltd,Lost
SH21757,O14972,2025-04-24,2025-04-24,Barr Ltd,Delivered
SH21758,O17726,2025-04-19,2025-04-19,Boyd and Sons,Delivered
SH21759,O17259,2024-02-16,2024-02-16,Sanchez LLC,Lost
SH21760,O16422,2024-02-01,2024-02-01,Clark Ltd,In Transit
SH21761,O17491,2024-04-27,2024-04-27,West and Sons,Delivered
SH21762,O14950,2025-02-16,2025-02-16,Mathis Group,In Transit
SH21763,O14627,2024-07-07,2024-07-07,Brown LLC,Delayed
SH21764,O14402,2024-12-16,2024-12-16,"Mccarthy, Black and Lopez",Delayed
SH21765,O15969,2023-08-14,2023-08-14,"Hall, Hodge and Morrison",Delivered
SH21766,O13357,2023-12-15,2023-12-15,"Chandler, Pugh and Mitchell",Delivered
SH21767,O16394,2024-11-21,,Morris-Collins,In Transit
SH21768,O10015,2024-03-17,2024-03-17,Rowe-Wright,In Transit
SH21769,O12775,2024-10-07,,Baxter-Hernandez,Delayed
SH21770,O16289,2023-12-30,2023-12-30,"Holmes, Henderson and Gonzalez",Delayed
SH21771,O12426,2023-07-27,2023-07-27,Robinson and Sons,Delayed
SH21772,O16953,2024-03-13,2024-03-13,Gordon and Sons,In Transit
SH21773,O17027,2023-11-18,2023-11-18,Jones-Yang,Delayed
SH21774,O15750,2024-03-27,2024-03-27,Fisher Inc,Lost
SH21775,O13492,2024-01-31,2024-01-31,"Bryant, Vargas and Adams",Delivered
SH21776,O10701,2024-12-18,2024-12-18,"Bradford, Robinson and Patterson",Delivered
SH21777,O15343,2024-12-02,2024-12-02,"Hurst, Bolton and Edwards",Lost
SH21778,O12642,2024-02-13,2024-02-13,"Pearson, Salinas and Bowen",In Transit
SH21779,O17047,2023-08-27,2023-08-27,Clark Group,Lost
SH21780,O17990,2023-09-11,,Obrien Ltd,Delayed
SH21781,O11249,2023-11-18,2023-11-18,Thompson-Brooks,In Transit
SH21782,O13273,2025-03-01,,Arnold-Harris,Lost
SH21783,O13097,2024-04-30,2024-04-30,Young-Lee,Delayed
SH21784,O10862,2023-12-28,,Reynolds-Mcintyre,In Transit
SH21785,O15461,2024-03-11,2024-03-11,Castro-Lozano,In Transit
SH21786,O13388,2023-09-29,2023-09-29,Mitchell-Flores,Delayed
SH21787,O12286,2025-04-03,2025-04-03,Hudson Ltd,Delayed
SH21788,O14666,2023-07-20,2023-07-20,Kemp Group,Delivered
SH21789,O11388,2024-02-29,2024-02-29,"Sawyer, Herrera and Long",In Transit
SH21790,O12084,2023-11-06,2023-11-06,Bush-King,Lost
SH21791,O13127,2024-06-10,2024-06-10,Mendez-Thomas,Delivered
SH21792,O15749,2025-05-30,2025-05-30,Garcia Group,Lost
SH21793,O14174,2024-11-15,2024-11-15,"Baker, Fields and Thompson",Delayed
SH21794,O11722,2024-06-15,2024-06-15,Frey Inc,Delivered
SH21795,O10112,2024-08-23,2024-08-23,Obrien-Walter,In Transit
SH21796,O11203,2023-11-11,,"Munoz, Warren and Turner",Lost
SH21797,O15885,2023-06-28,2023-06-28,Chan-Garcia,Delayed
SH21798,O16017,2024-09-11,,Smith-Jackson,Lost
SH21799,O14010,2024-07-25,2024-07-25,Sutton-Thomas,Lost
SH21800,O14183,2023-06-28,2023-06-28,"Pena, Andrews and Harrell",Lost
SH21801,O12352,2023-11-09,2023-11-09,Rodriguez-Graham,Delivered
SH21802,O13828,2025-01-16,,"Daniels, Lawrence and Taylor",Lost
SH21803,O13984,2023-08-21,2023-08-21,"Orr, Willis and Alvarado",Delayed
SH21804,O16174,2024-03-24,2024-03-24,"Reyes, Smith and Carr",In Transit
SH21805,O11582,2025-02-02,2025-02-02,Chandler and Sons,Delayed
SH21806,O12319,2024-09-21,2024-09-21,"Hays, Hardin and Cobb",Lost
SH21807,O16163,2025-03-01,2025-03-01,Lewis-Lester,Delayed
SH21808,O17793,2024-06-17,2024-06-17,Lopez Group,Delayed
SH21809,O16706,2025-04-05,,"James, Clark and Crawford",Delayed
SH21810,O11312,2024-09-14,,"Houston, Byrd and Jenkins",In Transit
SH21811,O14677,2025-06-02,2025-06-02,"Dougherty, Banks and Jackson",Delivered
SH21812,O10482,2025-01-05,,"Schneider, Harvey and Forbes",In Transit
SH21813,O17469,2025-05-03,2025-05-03,Mcdonald-Wilson,Delayed
SH21814,O10499,2024-02-26,2024-02-26,"Lopez, Hampton and Swanson",In Transit
SH21815,O11217,2025-01-16,,"Bradley, Charles and Walls",Delivered
SH21816,O17984,2024-12-07,2024-12-07,"Warren, Williams and Smith",In Transit
SH21817,O13106,2024-06-02,,Weaver-White,In Transit
SH21818,O16440,2023-09-15,2023-09-15,Owens-Ramirez,Lost
SH21819,O14733,2023-09-22,2023-09-22,Kramer and Sons,Delivered
SH21820,O10059,2024-07-16,2024-07-16,Rivera Group,In Transit
SH21821,O16316,2023-07-31,2023-07-31,Phillips-Jackson,Delayed
SH21822,O16347,2023-06-29,,Hoover-Murphy,Delivered
SH21823,O16251,2024-09-03,2024-09-03,Morrison-Fisher,Delivered
SH21824,O16056,2025-05-17,2025-05-17,Cline LLC,In Transit
SH21825,O14961,2024-09-19,2024-09-19,Green-Phillips,Lost
SH21826,O16158,2023-07-11,2023-07-11,"Martinez, Arroyo and Serrano",In Transit
SH21827,O16591,2025-03-24,2025-03-24,"Pearson, Contreras and Galvan",Lost
SH21828,O10189,2024-10-08,,Pruitt Inc,Delayed
SH21829,O17613,2024-01-16,2024-01-16,Moore PLC,Delayed
SH21830,O11176,2024-09-14,,"Wilson, Hicks and Miles",In Transit
SH21831,O16920,2023-11-04,2023-11-04,"Bryant, Murray and Good",Delivered
SH21832,O11656,2024-01-02,2024-01-02,"Porter, Weeks and Arnold",In Transit
SH21833,O17491,2024-08-14,2024-08-14,Mason-Hernandez,Lost
SH21834,O13864,2025-04-30,2025-04-30,Shields LLC,Delivered
SH21835,O16941,2024-06-03,2024-06-03,"Dorsey, Smith and Scott",Delayed
SH21836,O12447,2023-11-30,2023-11-30,"Bentley, Shea and Pace",Lost
SH21837,O17428,2024-04-28,2024-04-28,"Jackson, Jacobs and Reed",In Transit
SH21838,O16734,2024-08-18,2024-08-18,"Kirby, Farley and Hall",Delivered
SH21839,O16354,2024-11-18,2024-11-18,"Rivera, Collins and Anderson",In Transit
SH21840,O12834,2025-05-21,2025-05-21,"Shaw, Love and Green",Delivered
SH21841,O14212,2023-08-30,2023-08-30,Smith-Hernandez,In Transit
SH21842,O12651,2024-07-08,,Davis-Ferguson,In Transit
SH21843,O12027,2023-11-17,2023-11-17,Greene and Sons,In Transit
SH21844,O11851,2023-12-21,2023-12-21,Dorsey-Baldwin,In Transit
SH21845,O17089,2024-11-17,2024-11-17,"Mitchell, Jones and Powell",Lost
SH21846,O15395,2023-07-24,2023-07-24,Mueller-Miller,Lost
SH21847,O11593,2024-09-16,,"Young, Osborne and Newton",Delivered
SH21848,O17090,2024-01-19,,Williams-Fritz,Delivered
SH21849,O17220,2024-07-14,2024-07-14,Baird-Atkinson,In Transit
SH21850,O16861,2024-01-29,2024-01-29,Schmidt Group,Delayed
SH21851,O10445,2023-07-17,2023-07-17,Sutton and Sons,In Transit
SH21852,O15161,2024-10-21,2024-10-21,Powell Group,Delivered
SH21853,O11916,2024-02-08,2024-02-08,Welch-Hernandez,Lost
SH21854,O14612,2023-12-03,2023-12-03,Deleon PLC,In Transit
SH21855,O13362,2024-08-31,2024-08-31,"Tucker, Harris and Maddox",Delayed
SH21856,O10988,2023-09-15,2023-09-15,Jenkins-Yang,Delivered
SH21857,O15457,2023-12-31,2023-12-31,"Mullins, Graves and Ingram",Delivered
SH21858,O17198,2023-08-22,,Marshall and Sons,Delivered
SH21859,O15358,2024-07-11,2024-07-11,Perez PLC,Delivered
SH21860,O15292,2024-09-29,2024-09-29,"Smith, Dean and Flores",Lost
SH21861,O13697,2024-11-08,2024-11-08,Yates LLC,In Transit
SH21862,O16422,2024-04-07,2024-04-07,"Brown, Ramirez and Zuniga",Lost
SH21863,O12456,2023-10-28,2023-10-28,"Scott, Gray and Hudson",Lost
SH21864,O14932,2024-05-21,2024-05-21,Johnson Group,Delayed
SH21865,O10830,2023-10-21,2023-10-21,"Smith, Vega and Gutierrez",Delayed
SH21866,O16032,2024-11-07,2024-11-07,"Griffin, Frank and Miller",Delayed
SH21867,O15440,2024-06-24,2024-06-24,Weiss-Nelson,In Transit
SH21868,O12689,2025-01-14,2025-01-14,Smith-Anderson,In Transit
SH21869,O17405,2024-12-16,2024-12-16,Farmer-Parker,Lost
SH21870,O10779,2024-02-17,,Porter-Compton,Delivered
SH21871,O15272,2024-07-17,2024-07-17,"Harris, Vargas and Davis",Lost
SH21872,O12289,2024-02-13,2024-02-13,Smith-Dominguez,In Transit
SH21873,O13286,2023-09-27,,Roberts PLC,Lost
SH21874,O17278,2025-01-07,2025-01-07,Roberts-Wheeler,Delayed
SH21875,O13309,2025-02-23,2025-02-23,"Martinez, Dickerson and Odonnell",In Transit
SH21876,O14742,2024-01-15,2024-01-15,Walsh-Kemp,Delivered
SH21877,O10610,2023-09-14,2023-09-14,Smith-Gonzalez,Delayed
SH21878,O11862,2024-03-25,2024-03-25,Gomez and Sons,Delivered
SH21879,O13553,2024-07-07,,Baker-Soto,Delivered
SH21880,O17166,2024-09-23,,Gray Group,Lost
SH21881,O13665,2025-02-04,2025-02-04,Whitaker-Khan,Delayed
SH21882,O16898,2023-12-31,,"Webb, Smith and Hays",Delayed
SH21883,O13001,2024-08-01,,Allen and Sons,In Transit
SH21884,O13018,2024-08-23,2024-08-23,"Ramos, Williams and Benson",Delivered
SH21885,O16944,2024-06-21,2024-06-21,Perry LLC,Delayed
SH21886,O15146,2023-09-09,2023-09-09,"Rodriguez, Olson and Williams",Delivered
SH21887,O11767,2024-04-04,2024-04-04,"Long, Thomas and Patel",Delayed
SH21888,O12500,2024-12-10,2024-12-10,"Macdonald, Sanders and Smith",Delayed
SH21889,O13517,2024-06-13,2024-06-13,Scott-Adams,Delayed
SH21890,O14854,2023-09-25,2023-09-25,Lee LLC,In Transit
SH21891,O15577,2024-10-01,2024-10-01,Stewart and Sons,Delayed
SH21892,O12849,2024-02-01,2024-02-01,Patterson and Sons,Lost
SH21893,O15183,2023-11-21,2023-11-21,Thompson Group,Lost
SH21894,O12632,2024-01-02,2024-01-02,"Gonzales, Johnson and Wallace",Delivered
SH21895,O17168,2024-06-02,2024-06-02,"Calderon, Morris and Morales",Delayed
SH21896,O15808,2024-10-20,2024-10-20,Snyder-Sanders,Lost
SH21897,O10643,2023-10-05,2023-10-05,Hahn Group,Delivered
SH21898,O17085,2024-07-13,,"Jones, Bowen and Kemp",In Transit
SH21899,O17174,2024-10-03,2024-10-03,"Cunningham, Larson and Turner",Delayed
SH21900,O15837,2024-01-16,2024-01-16,"Graham, Payne and Howe",Delayed
SH21901,O15865,2025-06-13,2025-06-13,"Aguilar, Walker and Potter",In Transit
SH21902,O10323,2025-04-13,,"Short, Thomas and Williams",In Transit
SH21903,O16311,2024-11-18,2024-11-18,Bell-Lambert,Delayed
SH21904,O17583,2024-04-17,2024-04-17,Johnson Inc,Delivered
SH21905,O16387,2025-03-11,,Pacheco Ltd,In Transit
SH21906,O12202,2025-05-10,,Freeman-Rodriguez,Delayed
SH21907,O13650,2023-08-19,2023-08-19,"Green, Mann and Jackson",Lost
SH21908,O12771,2024-05-15,2024-05-15,Reynolds Ltd,Delayed
SH21909,O17061,2023-07-30,2023-07-30,Spencer-Arnold,Delayed
SH21910,O14709,2023-07-16,2023-07-16,"Tran, Lopez and Gordon",Delivered
SH21911,O11612,2024-12-31,,"Harrison, Kidd and Snyder",Delivered
SH21912,O12205,2024-02-08,,Jones PLC,Lost
SH21913,O16989,2025-03-08,2025-03-08,Grant-Mcdonald,Lost
SH21914,O10343,2023-07-01,2023-07-01,"Gomez, Mckay and Martin",Delivered
SH21915,O17398,2023-06-20,2023-06-20,"Smith, Obrien and Becker",Delivered
SH21916,O14091,2025-03-26,,Jones-Hernandez,In Transit
SH21917,O13578,2023-11-07,,Gonzales-Roth,Delivered
SH21918,O17758,2023-10-11,,Blair-Casey,In Transit
SH21919,O16549,2023-11-19,2023-11-19,Cline-Goodman,Delayed
SH21920,O13293,2023-08-29,2023-08-29,Welch Ltd,In Transit
SH21921,O15636,2023-10-21,2023-10-21,Dean PLC,Lost
SH21922,O13885,2023-10-15,2023-10-15,"Hoffman, Moody and Morrison",In Transit
SH21923,O17528,2024-05-01,2024-05-01,"Arroyo, Ware and Hoffman",Delivered
SH21924,O17574,2023-07-16,2023-07-16,Wilson Inc,In Transit
SH21925,O10534,2024-11-12,,Deleon Inc,Delivered
SH21926,O14051,2024-03-19,2024-03-19,"Sharp, Mathis and Berg",Lost
SH21927,O16987,2023-12-10,2023-12-10,"Jackson, Hanson and Elliott",Delivered
SH21928,O13721,2025-01-04,,Campbell-Thomas,Delivered
SH21929,O10819,2024-11-09,2024-11-09,"Fisher, Mitchell and Ramirez",Delayed
SH21930,O15113,2024-09-17,2024-09-17,Blankenship Group,Lost
SH21931,O16386,2024-03-01,2024-03-01,Martinez PLC,In Transit
SH21932,O17409,2024-07-03,2024-07-03,"Thompson, Watkins and Moore",Delayed
SH21933,O13734,2024-10-21,,Wheeler LLC,Delayed
SH21934,O10701,2024-05-04,2024-05-04,"Reeves, Baker and Nelson",In Transit
SH21935,O11606,2024-02-13,2024-02-13,"Vasquez, Hart and Murphy",In Transit
SH21936,O17457,2023-11-04,2023-11-04,Parker-Hill,Delivered
SH21937,O14121,2023-11-24,2023-11-24,Lopez-Gibbs,Delayed
SH21938,O13646,2024-04-28,2024-04-28,Garza Group,Delivered
SH21939,O17732,2024-05-10,,Jenkins-Martin,Delivered
SH21940,O10942,2023-08-25,2023-08-25,Baker-Cruz,Lost
SH21941,O14152,2023-10-24,2023-10-24,"Andrade, Nelson and Rodriguez",Delivered
SH21942,O15264,2024-06-12,2024-06-12,James PLC,Lost
SH21943,O11240,2023-12-11,2023-12-11,"Chase, Gibbs and Holloway",In Transit
SH21944,O12712,2023-10-09,2023-10-09,"Rich, Perkins and Nichols",Delivered
SH21945,O12750,2023-09-27,,"Nelson, Page and Brown",In Transit
SH21946,O11108,2025-01-04,2025-01-04,Williams Group,Delayed
SH21947,O12096,2024-03-26,,Cook and Sons,Delayed
SH21948,O15543,2023-12-05,,"Barber, Smith and Stephens",Delivered
SH21949,O17968,2025-02-23,2025-02-23,"Cline, Hammond and Mcneil",Delayed
SH21950,O12653,2023-06-29,2023-06-29,Glass and Sons,Delivered
SH21951,O16044,2023-10-06,2023-10-06,"Krueger, Russell and Cantu",Lost
SH21952,O16620,2024-01-07,2024-01-07,"Miller, Burns and Gould",In Transit
SH21953,O15653,2024-08-27,2024-08-27,"Horne, Arnold and Pearson",Delivered
SH21954,O12475,2024-12-21,2024-12-21,Alexander-Carter,In Transit
SH21955,O11426,2025-01-09,2025-01-09,Campbell-Gordon,Delivered
SH21956,O16434,2025-01-30,2025-01-30,"Hansen, Cunningham and Fuller",Lost
SH21957,O14939,2024-02-09,2024-02-09,Delgado-Quinn,Lost
SH21958,O12585,2024-03-17,2024-03-17,Fleming-Nichols,In Transit
SH21959,O17300,2024-01-22,2024-01-22,"Maxwell, Clark and Spencer",Delivered
SH21960,O12100,2025-05-14,,Young Ltd,In Transit
SH21961,O14468,2024-11-08,2024-11-08,Taylor Group,Delivered
SH21962,O15279,2024-01-03,,Garza Group,Delivered
SH21963,O13096,2023-10-11,,Brown-Obrien,Delivered
SH21964,O15397,2024-01-26,,"Harris, Martinez and Rice",In Transit
SH21965,O12535,2025-04-18,2025-04-18,"Guzman, Rodriguez and Carpenter",Lost
SH21966,O11953,2023-08-25,2023-08-25,"Gross, Underwood and Vance",Delayed
SH21967,O15656,2023-10-25,2023-10-25,"Wilson, Sanchez and Woods",Delayed
SH21968,O14778,2023-06-29,2023-06-29,Anderson-Carter,Delivered
SH21969,O11295,2024-10-10,2024-10-10,"Lopez, Conrad and Garza",Lost
SH21970,O14634,2024-07-20,2024-07-20,Hall-Johnson,Lost
SH21971,O12334,2025-04-15,2025-04-15,Hopkins Ltd,Delayed
SH21972,O13436,2025-01-01,2025-01-01,"Stuart, Butler and Mason",Lost
SH21973,O15224,2024-01-12,2024-01-12,Hess LLC,In Transit
SH21974,O16550,2023-12-25,,"Cooper, Russell and Michael",Delayed
SH21975,O14465,2024-03-22,,Miller-Hall,Delivered
SH21976,O12068,2023-10-14,,Morris LLC,Lost
SH21977,O17156,2024-06-04,2024-06-04,"Horn, Adams and Campbell",Delayed
SH21978,O10539,2023-07-06,2023-07-06,Howard-Farmer,In Transit
SH21979,O15723,2024-08-28,2024-08-28,Rodriguez-Buckley,Delayed
SH21980,O10919,2024-07-18,2024-07-18,Suarez-Hunt,In Transit
SH21981,O17645,2024-02-03,2024-02-03,"Kelly, Peters and Williams",In Transit
SH21982,O13444,2024-09-11,,Mooney-Mcconnell,Delayed
SH21983,O14055,2024-08-07,2024-08-07,Clayton-Davis,Delivered
SH21984,O10470,2024-07-21,,"Briggs, Jackson and Good",Delayed
SH21985,O13017,2024-01-13,2024-01-13,Dean-Rios,Delayed
SH21986,O13073,2024-09-10,2024-09-10,"Barton, Villarreal and Dougherty",Delayed
SH21987,O16113,2024-12-03,2024-12-03,Young Inc,Lost
SH21988,O14023,2024-08-12,2024-08-12,Steele Group,Delivered
SH21989,O12779,2023-10-19,2023-10-19,Stewart Group,Lost
SH21990,O11879,2023-09-06,2023-09-06,Cantrell-Lopez,Delivered
SH21991,O15413,2023-11-25,2023-11-25,"Ball, Miller and Wagner",Delayed
SH21992,O16564,2024-12-30,2024-12-30,Smith-Davis,In Transit
SH21993,O11807,2025-05-27,2025-05-27,Brown-Stone,Delivered
SH21994,O15922,2024-06-05,2024-06-05,Martinez LLC,Lost
SH21995,O10251,2023-06-26,2023-06-26,Fitzpatrick Group,Delayed
SH21996,O15447,2023-10-28,,Larson Ltd,Delayed
SH21997,O13831,2023-07-01,2023-07-01,"Galvan, Hudson and White",Delayed
SH21998,O17983,2025-01-20,2025-01-20,Copeland Inc,Lost
SH21999,O16795,2024-08-13,2024-08-13,Carter-Carroll,Lost
SH22000,O15163,2024-12-16,2024-12-16,Martin Ltd,Delivered
SH22001,O16340,2024-08-28,2024-08-28,Kidd Ltd,In Transit
SH22002,O10197,2023-08-31,,Anderson Group,Delayed
SH22003,O10468,2024-04-10,2024-04-10,"Hull, Hernandez and Evans",In Transit
SH22004,O17711,2024-10-07,2024-10-07,"Clark, Garza and Russo",In Transit
SH22005,O12888,2023-07-16,2023-07-16,Mendoza and Sons,Lost
SH22006,O11000,2023-12-06,2023-12-06,Meyers Ltd,Lost
SH22007,O10719,2023-06-25,2023-06-25,"Davis, Spears and Keith",Delivered
SH22008,O12608,2025-04-11,2025-04-11,"Anderson, Young and Wells",In Transit
SH22009,O12918,2024-01-30,2024-01-30,Gray-White,Lost
SH22010,O13705,2025-01-28,2025-01-28,Martinez Ltd,Delivered
SH22011,O13672,2023-11-13,2023-11-13,Miller-Myers,Lost
SH22012,O13922,2023-08-17,2023-08-17,Jimenez LLC,Delivered
SH22013,O16538,2023-08-29,2023-08-29,Gregory Inc,In Transit
SH22014,O14840,2024-05-27,,Lowery LLC,Delayed
SH22015,O11659,2023-07-21,2023-07-21,Davis-Martinez,Lost
SH22016,O10831,2025-01-15,2025-01-15,"Baker, Black and Davis",Delayed
SH22017,O13508,2023-10-09,2023-10-09,"Harding, Thomas and Smith",Lost
SH22018,O10960,2024-08-31,,"Smith, Smith and Barnett",Lost
SH22019,O15985,2023-06-18,2023-06-18,Middleton Inc,Delivered
SH22020,O11135,2024-01-04,2024-01-04,"Webb, Rhodes and Rowe",Delivered
SH22021,O12076,2025-04-23,2025-04-23,Castaneda-Golden,Lost
SH22022,O12582,2024-01-05,2024-01-05,Williams LLC,Lost
SH22023,O17475,2023-12-26,2023-12-26,Fuentes-James,Delivered
SH22024,O11554,2023-08-27,2023-08-27,George Inc,Delayed
SH22025,O11983,2024-10-24,2024-10-24,Herrera-Lewis,Delivered
SH22026,O10001,2025-02-16,2025-02-16,"Hodges, Solis and Ortiz",In Transit
SH22027,O17578,2025-02-07,2025-02-07,Clayton-Gutierrez,In Transit
SH22028,O16644,2023-10-17,2023-10-17,"Grimes, Nelson and Phillips",Delayed
SH22029,O15787,2023-12-15,,Morales-Horn,Delayed
SH22030,O17637,2023-08-24,2023-08-24,"Manning, Lopez and Robbins",In Transit
SH22031,O12126,2025-05-06,2025-05-06,Brown-Berry,Lost
SH22032,O11597,2023-09-24,2023-09-24,Hall-Poole,Lost
SH22033,O14703,2024-12-15,2024-12-15,Fleming-Marshall,Lost
SH22034,O13216,2024-07-17,2024-07-17,Watts Ltd,Delayed
SH22035,O17196,2023-09-21,2023-09-21,Johnson LLC,Delayed
SH22036,O12005,2025-04-14,2025-04-14,"Robinson, Hayes and Chavez",Delivered
SH22037,O15289,2024-03-08,2024-03-08,Caldwell Ltd,Delivered
SH22038,O15831,2023-08-28,2023-08-28,Peck-Ryan,Delivered
SH22039,O17950,2024-05-08,2024-05-08,Morris-White,Delivered
SH22040,O16639,2025-05-14,2025-05-14,Krueger-Gonzalez,Lost
SH22041,O15227,2025-05-22,2025-05-22,Reid-Garcia,Lost
SH22042,O14291,2023-08-13,2023-08-13,Newman-Nelson,In Transit
SH22043,O17623,2025-05-21,2025-05-21,Roman-Taylor,Delayed
SH22044,O14971,2024-04-24,2024-04-24,Jennings-Velasquez,Delayed
SH22045,O11249,2025-04-27,2025-04-27,"Morris, Fox and Carrillo",Delivered
SH22046,O15276,2024-01-01,2024-01-01,Carter LLC,Lost
SH22047,O12546,2023-08-27,2023-08-27,Leonard-Jones,Delivered
SH22048,O17743,2024-02-27,2024-02-27,"Williams, Daugherty and Jackson",Delivered
SH22049,O12199,2024-10-22,2024-10-22,Mack Ltd,In Transit
SH22050,O11349,2023-11-18,2023-11-18,Werner-Stephens,Lost
SH22051,O14953,2024-12-13,,Finley and Sons,Delivered
SH22052,O11744,2024-03-10,2024-03-10,Flynn Inc,Lost
SH22053,O12834,2024-05-03,2024-05-03,"Meyer, Jones and Williams",In Transit
SH22054,O14296,2025-03-10,2025-03-10,Hill and Sons,Lost
SH22055,O13487,2023-09-04,2023-09-04,"Burns, Castro and Lowe",Delivered
SH22056,O17342,2024-08-17,2024-08-17,Reese Inc,Delayed
SH22057,O15215,2023-08-18,2023-08-18,Bonilla-Day,Lost
SH22058,O17845,2025-06-04,2025-06-04,"Allen, Diaz and Johnson",Lost
SH22059,O11240,2025-05-11,2025-05-11,"Gonzales, Copeland and Tate",Lost
SH22060,O15035,2024-01-27,2024-01-27,Chapman-Davis,Delivered
SH22061,O11483,2024-07-21,,Cochran-Smith,Delayed
SH22062,O17088,2024-08-15,2024-08-15,Robinson-Krause,In Transit
SH22063,O14007,2024-04-09,2024-04-09,Miller-Anderson,In Transit
SH22064,O10560,2023-12-06,2023-12-06,Gonzalez PLC,Lost
SH22065,O16122,2025-01-24,2025-01-24,"Gilbert, Harvey and Perry",Delayed
SH22066,O17701,2023-10-21,2023-10-21,Armstrong-Frazier,In Transit
SH22067,O16439,2025-04-17,2025-04-17,"Frederick, Reynolds and Clark",Delayed
SH22068,O10010,2024-03-07,,"Lewis, Harris and Pacheco",In Transit
