transactionID,accountID,amount,transactionDate,type,description
TX23442,A14889,502.86,2021-06-03,Withdrawal,Break hotel.
TX23443,A14621,10481.83,2022-06-27,Payment,Bar test police focus.
TX23444,A10619,12270.75,2025-02-02,Payment,Small child.
TX23445,A17629,14766.54,2024-08-26,Withdrawal,Wind table grow.
TX23446,A13279,-1883.37,2021-10-30,Payment,Finish trip choose baby.
TX23447,A11854,10931.1,2020-11-03,Withdrawal,Occur oil soon present.
TX23448,A15566,2784.22,2024-06-24,Transfer,Large always happen clearly door.
TX23449,A14095,3817.89,2022-05-08,Payment,Those number herself education fight.
TX23450,A16934,15299.25,2025-03-03,Deposit,Republican night.
TX23451,A15735,2422.63,2022-10-25,Transfer,Boy local administration education fill.
TX23452,A17524,18020.13,2021-03-01,Transfer,Left cold while.
TX23453,A12067,1495.69,2023-01-16,Payment,Day nice.
TX23454,A12731,19379.93,2021-09-22,Deposit,Cup reason state.
TX23455,A10334,17690.62,2021-05-24,Deposit,Girl fish morning former.
TX23456,A11160,4420.4,2023-05-13,Withdrawal,Through data.
TX23457,A15914,7250.04,2021-09-17,Deposit,Couple especially debate paper.
TX23458,A15948,-2905.67,2022-06-28,Deposit,Always born bag.
TX23459,A15242,7665.25,2024-04-18,Transfer,Thought many top hospital.
TX23460,A10107,16271.04,2022-12-18,Deposit,Air answer along.
TX23461,A12603,19714.56,2020-11-13,Deposit,Fall ground forget.
TX23462,A11945,3087.84,2022-05-28,Transfer,Card blue policy class.
TX23463,A11788,-4127.27,2021-01-11,Transfer,Group possible small.
TX23464,A13352,2703.83,2020-12-23,Withdrawal,Simply adult message itself establish.
TX23465,A15186,-4237.2,2024-09-02,Payment,Book cover ok.
TX23466,A10573,13300.41,2022-01-29,Withdrawal,Hair civil term southern alone.
TX23467,A13418,17834.95,2024-11-02,Withdrawal,War ten media.
TX23468,A17473,-2696.07,2024-08-04,Payment,Though house.
TX23469,A15483,3397.04,2021-10-28,Withdrawal,Instead national it across.
TX23470,A12966,2711.18,2024-07-13,Withdrawal,Medical look yourself recognize my.
TX23471,A17970,11825.58,2023-06-01,Transfer,Sort summer.
TX23472,A15257,12781.3,2021-11-13,Transfer,Laugh cover senior.
TX23473,A12507,19451.34,2023-07-23,Withdrawal,Enjoy need.
TX23474,A14073,5448.43,2020-08-26,Deposit,Consumer black control able.
TX23475,A12340,-2531.83,2023-08-19,Deposit,Difference million anything him.
TX23476,A13237,7120.02,2020-11-15,Withdrawal,Window half analysis stand.
TX23477,A16977,-2745.51,2022-07-13,Deposit,Green back.
TX23478,A12281,18345.8,2021-06-02,Deposit,Develop article media court.
TX23479,A17235,-1894.61,2020-10-21,Withdrawal,Bring no quickly.
TX23480,A12749,-4736.16,2024-10-07,Withdrawal,Base born.
TX23481,A16912,16286.9,2020-07-09,Withdrawal,Prepare data candidate.
TX23482,A16566,8585.23,2021-02-15,Withdrawal,Effort ahead job.
TX23483,A16583,4363.7,2021-11-16,Withdrawal,House between heavy.
TX23484,A11879,4673.99,2024-02-13,Payment,Full bit owner.
TX23485,A17699,-3390.77,2022-04-06,Withdrawal,Though that kid environmental.
TX23486,A17290,17653.99,2023-06-13,Deposit,Business budget.
TX23487,A12948,6138.07,2021-02-21,Payment,Member program.
TX23488,A13345,9001.4,2021-01-24,Deposit,You color middle phone start.
TX23489,A16045,11109.84,2021-08-21,Deposit,Hour traditional southern week.
TX23490,A16466,1846.12,2021-09-17,Deposit,True use particular agree.
TX23491,A12214,13726.44,2023-07-21,Transfer,Compare despite deal.
TX23492,A10228,19587.31,2021-02-17,Transfer,Floor put meeting never go.
TX23493,A14851,5956.1,2020-07-23,Payment,Manager fall goal.
TX23494,A13129,4826.9,2021-09-10,Payment,Yard quite though stock result.
TX23495,A11298,15532.77,2022-12-01,Payment,Project everything table.
TX23496,A15154,8707.62,2022-08-18,Withdrawal,General down ok.
TX23497,A10579,14671.67,2022-06-20,Deposit,His example past.
TX23498,A17229,-519.35,2023-07-16,Deposit,Question almost simply.
TX23499,A17322,3935.96,2020-08-27,Deposit,Her occur chair street.
TX23500,A13151,18311.05,2023-01-03,Withdrawal,But read behind Mrs.
TX23501,A13488,2423.32,2024-10-20,Deposit,Direction join people.
TX23502,A13555,19473.21,2021-03-02,Transfer,Natural garden.
TX23503,A13784,15090.63,2024-11-27,Payment,Want sport become.
TX23504,A12441,-3642.78,2024-05-01,Withdrawal,Indeed food during.
TX23505,A14239,40.14,2024-05-24,Deposit,Economy usually drive.
TX23506,A13098,-3211.92,2022-04-14,Transfer,Certainly perhaps fire.
TX23507,A13452,19557.11,2023-04-15,Deposit,Similar draw staff.
TX23508,A16960,-311.23,2025-02-14,Withdrawal,Determine term idea.
TX23509,A17232,5791.41,2024-10-21,Transfer,Develop defense of.
TX23510,A12511,19992.84,2021-01-03,Withdrawal,Cultural left.
TX23511,A16929,9434.37,2023-11-24,Payment,Create fall site member.
TX23512,A16857,-3414.16,2023-09-28,Withdrawal,Mention say use.
TX23513,A12954,12656.1,2024-09-28,Withdrawal,Reality pattern city tax small.
TX23514,A16994,8694.5,2023-04-21,Transfer,Yet candidate interesting skill.
TX23515,A11256,-4956.51,2025-06-14,Withdrawal,Community opportunity others young laugh.
TX23516,A17329,17479.52,2025-03-12,Deposit,The itself.
TX23517,A12826,2478.7,2022-03-29,Transfer,Matter financial style realize.
TX23518,A10099,11942.32,2023-05-12,Deposit,Degree anyone yeah among.
TX23519,A11176,12064.94,2021-10-31,Deposit,Home ask improve.
TX23520,A15005,16353.15,2021-08-23,Withdrawal,Candidate eight break.
TX23521,A10197,14457.49,2021-11-25,Deposit,Sit should commercial.
TX23522,A10976,5097.15,2021-12-06,Deposit,Wish window enough if.
TX23523,A16079,13945.12,2020-06-22,Deposit,Tonight social deep.
TX23524,A16501,8945.63,2024-05-10,Deposit,Perhaps security throughout probably.
TX23525,A15395,19073.29,2025-04-02,Payment,Activity question environmental.
TX23526,A15516,-3908.48,2023-09-06,Deposit,Race last bit region just.
TX23527,A10799,11747.63,2020-11-01,Payment,Back home find development.
TX23528,A14733,7800.52,2022-04-28,Deposit,Every others health physical member.
TX23529,A16669,12126.47,2022-08-15,Deposit,Let big land.
TX23530,A14721,1323.63,2024-12-23,Transfer,Site pressure firm discussion.
TX23531,A17389,18931.25,2023-09-19,Transfer,What shoulder suffer fall.
TX23532,A16178,-1817.94,2023-01-13,Deposit,Create show prevent.
TX23533,A17533,5183.65,2024-04-17,Withdrawal,Ten where dark foreign boy.
TX23534,A14173,-4635.95,2022-07-19,Payment,Career author short.
TX23535,A16190,-1336.48,2021-03-19,Deposit,Great cut benefit understand social.
TX23536,A11222,6741.32,2021-03-07,Deposit,Around notice.
TX23537,A16328,12265.46,2021-06-13,Withdrawal,Capital capital.
TX23538,A14825,-4079.74,2024-04-05,Withdrawal,Prepare fund message.
TX23539,A10216,922.11,2021-03-05,Deposit,Increase effect during.
TX23540,A17148,14740.51,2021-02-01,Deposit,Cultural represent.
TX23541,A15094,-3462.95,2021-02-27,Withdrawal,Example central act should.
TX23542,A10249,870.15,2024-02-08,Transfer,Them music suggest player member.
TX23543,A12196,15103.35,2024-06-08,Deposit,Politics myself party herself need.
TX23544,A16036,12473.43,2022-09-25,Transfer,Her without your four.
TX23545,A11876,7349.64,2022-08-29,Payment,Team serve phone adult.
TX23546,A11344,-4534.12,2024-06-02,Withdrawal,Player wide better democratic gas.
TX23547,A11020,16974.1,2023-01-19,Deposit,Especially fish best.
TX23548,A14375,-4058.0,2021-07-06,Transfer,Theory strategy.
TX23549,A13471,5441.47,2020-10-06,Payment,Manage environmental same.
TX23550,A13297,13701.36,2023-09-22,Transfer,Evidence effort authority.
TX23551,A10906,-1062.3,2021-08-21,Transfer,Court full red sing turn.
TX23552,A13917,19706.58,2024-11-22,Deposit,Current generation hospital.
TX23553,A17590,-3729.23,2023-01-07,Payment,Simple value.
TX23554,A15317,-352.64,2023-05-01,Payment,Far economy offer.
TX23555,A14972,6273.39,2020-09-02,Payment,Investment together.
TX23556,A16526,-622.46,2023-06-15,Withdrawal,Network people fast sense wish.
TX23557,A12630,8400.2,2023-04-09,Transfer,Human according serve.
TX23558,A12600,6743.26,2023-02-20,Deposit,Appear friend entire against young.
TX23559,A15393,1237.74,2022-11-28,Payment,Also woman official.
TX23560,A12516,17840.8,2024-10-30,Payment,Expect treat another identify forget.
TX23561,A10214,8916.84,2021-06-25,Payment,Own list.
TX23562,A12941,9292.41,2021-05-31,Withdrawal,Pass trade least.
TX23563,A16490,18690.04,2025-04-12,Withdrawal,Evidence successful form.
TX23564,A10663,7383.86,2025-06-17,Deposit,Technology evening white man government.
TX23565,A16424,193.25,2022-12-24,Payment,Different court.
TX23566,A15101,19102.33,2022-06-30,Transfer,Name college resource.
TX23567,A11961,13474.07,2023-04-10,Transfer,Example matter civil throughout.
TX23568,A17218,16294.61,2020-11-10,Transfer,Mr weight at.
TX23569,A15013,4737.22,2022-04-11,Transfer,Rule though bit relationship.
TX23570,A13242,10080.95,2023-02-13,Transfer,Hair book with.
TX23571,A11895,15619.51,2023-11-29,Payment,Late vote bank.
TX23572,A14351,8193.67,2022-11-17,Deposit,Mention share option.
TX23573,A11869,-1025.41,2020-11-22,Deposit,Upon political.
TX23574,A13754,19376.71,2023-11-17,Payment,Production thank interview.
TX23575,A14856,14323.21,2024-08-09,Payment,Entire beat moment process state.
TX23576,A17700,-3489.39,2020-06-23,Payment,Culture themselves including.
TX23577,A17674,-4444.9,2022-10-13,Payment,Peace girl close one.
TX23578,A14615,16449.59,2022-03-02,Payment,Time until remain end.
TX23579,A14875,17503.13,2022-04-15,Deposit,Recognize beat me language.
TX23580,A11908,-4336.79,2023-08-04,Withdrawal,Miss blue feel president.
TX23581,A15541,-1507.69,2021-03-16,Deposit,Chair leader agree much.
TX23582,A16799,-4982.07,2024-12-13,Transfer,Report star score tend.
TX23583,A12248,9760.7,2021-04-10,Deposit,Five today down.
TX23584,A16144,640.29,2024-06-20,Deposit,Assume event.
TX23585,A11852,-2747.2,2024-04-07,Deposit,Trade billion hear near.
TX23586,A17651,-798.46,2023-07-24,Withdrawal,History never.
TX23587,A16449,1424.35,2020-12-10,Payment,Part will.
TX23588,A10228,4386.02,2022-05-16,Withdrawal,Take generation.
TX23589,A14270,7658.02,2023-11-07,Deposit,Always off common real.
TX23590,A12857,-1109.44,2021-10-16,Payment,Area indicate their marriage economic.
TX23591,A11042,10121.71,2024-11-01,Deposit,Growth away or.
TX23592,A12189,1230.28,2022-09-07,Withdrawal,Pick listen personal point edge.
TX23593,A13129,2681.42,2023-04-21,Withdrawal,Process significant enjoy.
TX23594,A17513,-1786.13,2024-04-02,Payment,Crime sell sound.
TX23595,A13942,4725.77,2023-03-19,Payment,Lose foot husband stand listen.
TX23596,A12074,9447.89,2025-06-09,Deposit,Should forget large.
TX23597,A15900,16613.98,2021-01-10,Payment,Shake TV explain animal.
TX23598,A11025,10195.87,2024-01-08,Deposit,Data it relate.
TX23599,A13121,13814.03,2025-02-12,Deposit,Consumer save really though end.
TX23600,A10078,3524.57,2022-06-25,Payment,Fast themselves mind.
TX23601,A12427,17660.88,2023-04-04,Transfer,Whose interesting operation seven.
TX23602,A11216,1789.6,2020-12-21,Withdrawal,Many reveal.
TX23603,A12084,839.52,2023-02-10,Transfer,Great hot.
TX23604,A11992,16091.14,2024-10-09,Payment,Main plan avoid rich really.
TX23605,A12740,10231.75,2022-05-02,Transfer,Decide second less.
TX23606,A13675,2594.21,2024-11-18,Deposit,Community authority race.
TX23607,A10151,4295.74,2021-06-21,Payment,Young box.
TX23608,A16305,3857.51,2023-07-30,Transfer,Possible hospital dinner.
TX23609,A14923,6061.75,2021-01-15,Payment,Until condition state most.
TX23610,A12252,7192.38,2022-08-25,Transfer,Stay minute themselves allow.
TX23611,A17698,16527.48,2024-01-18,Transfer,Likely letter toward ever.
TX23612,A10864,-2574.76,2023-04-23,Deposit,Into form impact.
TX23613,A14089,18223.46,2020-11-18,Payment,Home its consider.
TX23614,A17269,1638.72,2020-10-31,Transfer,My land spend.
TX23615,A17987,9117.4,2024-02-03,Payment,Your brother draw.
TX23616,A11881,-536.0,2025-03-29,Withdrawal,Break create relate performance.
TX23617,A14093,11808.53,2021-03-25,Transfer,Brother inside open market.
TX23618,A13860,11133.04,2025-04-13,Deposit,Practice phone.
TX23619,A12526,2215.67,2023-01-03,Transfer,Other worry heavy budget.
TX23620,A11710,7657.91,2021-08-24,Withdrawal,Anything account real share listen.
TX23621,A15662,17973.51,2023-11-19,Deposit,Party defense marriage.
TX23622,A13788,405.89,2022-01-28,Withdrawal,Quickly company local skin.
TX23623,A12211,16100.51,2022-03-04,Transfer,Discuss three all.
TX23624,A15540,18717.45,2024-04-01,Payment,Threat how traditional south.
TX23625,A14242,811.18,2024-07-25,Payment,Phone ability.
TX23626,A13400,2725.83,2021-03-06,Payment,Now budget.
TX23627,A11786,19811.48,2025-05-09,Transfer,Wind enjoy determine until.
TX23628,A12769,18918.66,2021-06-11,Payment,Truth tax face six performance.
TX23629,A16707,6727.53,2022-09-06,Payment,Read note behind organization.
TX23630,A13153,17692.4,2021-07-26,Deposit,Term guy growth down own.
TX23631,A11858,-1407.99,2022-01-28,Payment,Big card.
TX23632,A14858,7868.4,2024-06-21,Transfer,Including suffer.
TX23633,A13895,19112.49,2021-03-27,Transfer,Art different garden policy economic.
TX23634,A17617,7701.59,2023-05-23,Transfer,Quite training.
TX23635,A10390,16357.81,2023-07-18,Deposit,Who will list name.
TX23636,A11331,-769.05,2025-06-13,Payment,Western positive two eye.
TX23637,A17003,11753.87,2024-11-08,Withdrawal,White better green keep.
TX23638,A11494,3875.22,2025-05-17,Payment,Different cut church class.
TX23639,A12218,3089.64,2020-07-07,Deposit,Parent sure.
TX23640,A17821,459.63,2023-04-28,Withdrawal,Change professional.
TX23641,A10621,10180.25,2022-02-18,Payment,Indeed stand seek because.
TX23642,A14653,5432.08,2022-09-08,Transfer,Until ready mother page.
TX23643,A16080,-772.78,2024-12-18,Deposit,Key information one born.
TX23644,A11670,19820.86,2023-07-01,Withdrawal,Enjoy range real.
TX23645,A13056,-4468.93,2022-12-28,Transfer,Attorney who near situation.
TX23646,A17567,11470.07,2020-11-25,Transfer,Chair moment source dark.
TX23647,A10735,15607.34,2020-12-23,Withdrawal,Partner husband site up.
TX23648,A14841,8547.1,2022-05-27,Withdrawal,International ground write land admit.
TX23649,A17230,-259.75,2020-07-06,Deposit,Past run matter character.
TX23650,A10672,-4967.1,2022-03-15,Payment,How bring.
TX23651,A11175,4158.4,2023-03-14,Transfer,Do picture rock analysis together.
TX23652,A16875,-1921.91,2021-03-01,Withdrawal,Me thing plant parent imagine.
TX23653,A11688,820.92,2024-04-17,Payment,Involve reality body.
TX23654,A13993,13331.03,2020-09-17,Withdrawal,Reach yes other final.
TX23655,A13473,542.3,2020-08-08,Payment,However fund southern discussion low.
TX23656,A10477,6467.48,2025-01-01,Deposit,Six experience nearly.
TX23657,A14373,3925.85,2024-05-07,Deposit,Rate cup.
TX23658,A11954,9201.05,2023-11-16,Deposit,Difference miss information claim.
TX23659,A13313,5403.6,2023-07-25,Transfer,Down thousand way none.
TX23660,A16030,-246.23,2021-03-25,Withdrawal,Student international.
TX23661,A16714,9141.51,2024-03-19,Transfer,Draw human start.
TX23662,A11931,9626.86,2025-05-14,Transfer,Sister back sure agree hard.
TX23663,A10144,11975.8,2025-01-21,Deposit,Positive down rate.
TX23664,A15114,5305.91,2023-03-28,Withdrawal,Identify mean Mrs.
TX23665,A14194,8618.93,2021-01-04,Withdrawal,Marriage risk today add.
TX23666,A13088,13665.13,2023-03-09,Withdrawal,Idea address city another.
TX23667,A13250,1689.75,2022-10-28,Transfer,Country discuss music.
TX23668,A11172,10680.48,2021-04-14,Transfer,Join up reach score.
TX23669,A14320,12851.33,2025-06-03,Withdrawal,Support father property that.
TX23670,A15469,19973.59,2024-05-26,Payment,Hope process how environment impact.
TX23671,A14720,9207.41,2023-05-27,Deposit,North mission apply.
TX23672,A15048,19437.94,2024-12-17,Payment,Prove else.
TX23673,A12895,6751.2,2023-08-10,Payment,Open program eye.
TX23674,A17060,-387.18,2024-10-27,Deposit,Left agent.
TX23675,A14490,-3624.27,2024-01-22,Withdrawal,Available natural somebody toward.
TX23676,A12997,-1243.63,2023-08-13,Withdrawal,Throughout attorney research.
TX23677,A10913,-3330.04,2024-09-09,Transfer,Group page force professional.
TX23678,A16563,18222.91,2020-12-11,Withdrawal,Point light huge.
TX23679,A10056,3520.35,2021-07-11,Deposit,Sport family order across.
TX23680,A12720,-3595.62,2023-08-22,Withdrawal,Carry exist represent five girl.
TX23681,A13243,-3671.54,2022-10-11,Transfer,Act for hour final walk.
TX23682,A11429,10147.76,2025-01-01,Payment,I professional staff see market.
TX23683,A15435,9019.52,2025-06-11,Withdrawal,Beat bag project eye.
TX23684,A11483,7522.76,2025-02-17,Deposit,Decade material poor.
TX23685,A10778,1048.74,2022-08-24,Withdrawal,Knowledge yet.
TX23686,A11813,-63.63,2025-03-06,Withdrawal,Scientist material Mr detail.
TX23687,A16767,17128.88,2024-03-26,Withdrawal,Lawyer work.
TX23688,A10172,-3796.09,2024-09-23,Payment,Short skin rich provide.
TX23689,A11820,1501.12,2022-02-13,Transfer,Agreement miss herself century.
TX23690,A14046,16820.89,2023-01-13,Deposit,Executive deep.
TX23691,A11752,19231.86,2021-01-03,Withdrawal,Entire forget.
TX23692,A15671,9168.61,2024-11-15,Withdrawal,Road dog music policy.
TX23693,A10071,-3301.66,2023-10-15,Payment,President Mrs authority the.
TX23694,A13518,5179.67,2022-04-06,Withdrawal,Impact realize growth night note.
TX23695,A14500,2387.27,2021-12-15,Withdrawal,Group standard set beyond his.
TX23696,A16377,16489.67,2021-04-23,Payment,Than nor white above.
TX23697,A15200,4618.59,2020-09-21,Transfer,Build everything much eight relationship.
TX23698,A16704,-547.1,2023-03-01,Withdrawal,Mr country.
TX23699,A14103,11429.97,2024-07-20,Payment,Technology clearly recently everything begin.
TX23700,A15865,8451.96,2024-11-05,Payment,Better purpose coach it.
TX23701,A11431,8594.38,2022-09-21,Withdrawal,Look truth.
TX23702,A13134,18741.61,2021-06-17,Deposit,Air raise ability.
TX23703,A13879,-2062.21,2021-04-04,Deposit,Piece also because short.
TX23704,A14278,12950.44,2023-10-31,Payment,Prevent probably bag camera station.
TX23705,A15403,7348.24,2023-10-03,Withdrawal,Effect parent music product.
TX23706,A16703,5689.15,2021-11-29,Payment,Mouth serve.
TX23707,A11084,11245.0,2022-10-21,Payment,Range employee event face.
TX23708,A16997,-4467.49,2025-01-31,Payment,Idea everybody.
TX23709,A14900,12931.31,2023-05-25,Transfer,Memory sort research.
TX23710,A17739,4655.86,2023-03-15,Deposit,Dark phone then get similar.
TX23711,A10660,8286.86,2024-05-21,Payment,Arm amount few.
TX23712,A11708,12285.5,2021-07-13,Transfer,Them trouble move throw.
TX23713,A14260,2531.31,2020-12-21,Withdrawal,Kid none.
