policyID,customerID,policyType,premium,issueDate,status,coverageAmount,agentID
P11448,C1476,Life,2554,2023-04-03,Lapsed,153883,A420
P11449,C1145,Home,2471,2023-02-20,Active,280569,A223
P11450,C2610,Travel,2711,2024-05-30,Active,16949,A440
P11451,C2151,Health,4881,2022-01-20,Active,474647,A462
P11452,C1560,Home,2615,2022-10-23,Expired,351982,A240
P11453,C4381,Auto,4800,2021-06-28,Lapsed,226057,A378
P11454,C1660,Health,609,2020-07-20,Lapsed,452586,A493
P11455,C1285,Auto,787,2020-09-02,Expired,458243,A482
P11456,C3533,Life,2456,2023-11-30,Lapsed,240487,A390
P11457,C2845,Travel,4382,2022-08-20,Expired,106419,A389
P11458,C3793,Life,2349,2020-10-23,Expired,355106,A386
P11459,C0508,Life,1417,2021-03-27,Expired,66205,A094
P11460,C2510,Life,2455,2023-07-07,Expired,360333,A191
P11461,C1473,Life,3700,2021-08-28,Active,428785,A422
P11462,C1000,Home,2909,2022-08-19,Lapsed,22238,A290
P11463,C4774,Travel,2099,2022-11-05,Expired,192831,A463
P11464,C2317,Life,2913,2023-07-20,Lapsed,286605,A283
P11465,C1960,Travel,2215,2024-10-06,Expired,78105,A494
P11466,C0421,Auto,4423,2023-01-01,Lapsed,263464,A012
P11467,C1106,Life,4484,2024-03-26,Expired,231148,A299
P11468,C1412,Auto,4084,2022-10-15,Active,461312,A125
P11469,C4306,Life,4294,2022-08-05,Active,312890,A075
P11470,C3099,Home,4999,2020-08-15,Expired,480981,A422
P11471,C3590,Health,4380,2023-12-15,Active,34391,A399
P11472,C3343,Auto,546,2023-10-13,Expired,53447,A246
P11473,C1648,Travel,1058,2024-01-12,Lapsed,104534,A426
P11474,C1741,Health,2426,2025-06-07,Active,222224,A408
P11475,C2900,Auto,4395,2023-02-12,Expired,461396,A149
P11476,C2607,Auto,4860,2023-07-31,Active,279926,A006
P11477,C4284,Home,4052,2023-01-02,Active,75825,A399
P11478,C1961,Auto,4630,2022-09-25,Lapsed,308447,A118
P11479,C1263,Home,847,2022-09-01,Expired,288406,A367
P11480,C2302,Travel,416,2023-01-04,Lapsed,321964,A378
P11481,C3251,Life,2738,2023-05-16,Expired,211491,A129
P11482,C1679,Auto,2984,2023-01-24,Expired,392294,A341
P11483,C3853,Home,4963,2021-07-26,Expired,184264,A062
P11484,C0763,Home,958,2021-04-18,Active,168670,A240
P11485,C4609,Travel,4482,2022-02-22,Lapsed,123946,A035
P11486,C3150,Home,4339,2022-09-10,Active,26354,A105
P11487,C2621,Auto,3164,2020-08-24,Expired,206824,A494
P11488,C2155,Life,3890,2024-08-13,Lapsed,298165,A485
P11489,C3898,Life,2989,2024-09-04,Active,496219,A365
P11490,C1997,Auto,3537,2022-07-23,Active,189918,A095
P11491,C2742,Travel,1176,2022-02-16,Lapsed,362937,A336
P11492,C4949,Health,2435,2025-04-30,Lapsed,95919,A490
P11493,C3211,Health,2910,2024-09-24,Expired,106095,A100
P11494,C4888,Home,4090,2024-04-24,Lapsed,449166,A481
P11495,C3559,Health,1636,2025-01-07,Active,469250,A389
P11496,C0979,Home,2071,2021-06-24,Active,40113,A368
P11497,C4403,Home,3721,2024-10-25,Expired,54309,A259
P11498,C3205,Travel,3910,2023-07-20,Lapsed,194941,A471
P11499,C4581,Auto,1602,2024-12-26,Expired,88668,A324
P11500,C0036,Health,1150,2024-07-28,Expired,268313,A367
P11501,C2177,Health,2101,2020-06-17,Expired,203007,A007
P11502,C1227,Home,2176,2020-08-08,Lapsed,127490,A195
P11503,C3985,Auto,413,2025-04-19,Active,393920,A085
P11504,C3579,Health,4910,2025-06-07,Lapsed,251485,A004
P11505,C2453,Life,3313,2024-12-02,Active,407391,A350
P11506,C0578,Health,309,2024-06-29,Active,204947,A179
P11507,C2634,Life,1299,2022-12-22,Active,296422,A412
P11508,C0389,Health,2069,2020-09-17,Expired,245217,A454
P11509,C3244,Life,4388,2023-12-15,Lapsed,153928,A096
P11510,C3481,Life,4351,2023-10-10,Expired,151241,A408
P11511,C0454,Health,4821,2021-03-23,Expired,432214,A363
P11512,C3829,Life,2487,2022-03-30,Expired,254292,A241
P11513,C2151,Home,3748,2023-08-01,Active,17032,A394
P11514,C2151,Travel,1445,2022-12-20,Active,12630,A082
P11515,C3936,Home,1594,2024-08-26,Lapsed,284878,A405
P11516,C1130,Home,691,2023-10-04,Expired,86186,A367
P11517,C1840,Life,4806,2021-08-22,Expired,445849,A292
P11518,C4840,Home,2509,2023-09-05,Lapsed,499412,A099
P11519,C4826,Health,2030,2022-04-20,Active,167920,A227
P11520,C4649,Home,935,2021-07-10,Active,55060,A016
P11521,C3022,Home,3877,2023-02-23,Lapsed,162326,A250
P11522,C3054,Health,4686,2020-12-28,Lapsed,417967,A401
P11523,C3201,Health,738,2023-09-22,Expired,155096,A088
P11524,C0760,Home,1644,2023-01-16,Lapsed,319715,A379
P11525,C4325,Health,2517,2023-12-19,Expired,380380,A417
P11526,C2176,Home,963,2021-01-22,Lapsed,155078,A315
P11527,C1670,Health,2342,2023-02-27,Active,437701,A360
P11528,C1988,Travel,3758,2022-01-29,Expired,345272,A286
P11529,C2799,Life,1311,2020-10-25,Lapsed,348508,A430
P11530,C1242,Life,3390,2021-12-06,Lapsed,423714,A270
P11531,C2130,Life,3694,2022-07-11,Lapsed,367136,A199
P11532,C0234,Auto,3727,2021-05-03,Expired,331121,A046
P11533,C4303,Life,790,2021-08-12,Active,495438,A264
P11534,C3308,Auto,2471,2023-06-11,Expired,265082,A358
P11535,C2327,Health,2245,2023-05-14,Expired,378900,A105
P11536,C1022,Auto,2741,2023-02-22,Lapsed,116475,A214
P11537,C4201,Travel,2668,2023-03-15,Active,108385,A339
P11538,C2567,Home,1064,2023-07-26,Expired,419678,A279
P11539,C0139,Life,1779,2023-04-01,Expired,404670,A263
P11540,C0928,Auto,406,2023-11-28,Expired,79844,A376
P11541,C3316,Home,1955,2021-08-29,Active,48083,A094
P11542,C1981,Health,3694,2021-05-17,Active,195195,A410
P11543,C3658,Travel,3722,2025-03-16,Expired,52997,A293
P11544,C0538,Auto,693,2020-12-15,Lapsed,320747,A405
P11545,C4646,Life,2564,2021-07-21,Expired,258363,A230
P11546,C2925,Life,1703,2021-12-20,Expired,62344,A265
P11547,C4506,Health,2525,2020-11-07,Active,273381,A178
P11548,C2000,Life,854,2024-07-06,Expired,268250,A224
P11549,C3848,Auto,3706,2024-08-24,Lapsed,356690,A281
P11550,C1222,Auto,862,2020-06-24,Lapsed,138294,A083
P11551,C3198,Life,403,2023-06-24,Expired,203497,A085
P11552,C3662,Home,1523,2023-08-09,Expired,467239,A229
P11553,C2501,Travel,2201,2021-10-08,Lapsed,86843,A365
P11554,C3686,Travel,352,2021-11-10,Lapsed,347545,A064
P11555,C3030,Home,3553,2021-09-03,Lapsed,35725,A292
P11556,C2723,Travel,3458,2023-11-23,Active,270974,A462
P11557,C1934,Health,1413,2021-03-29,Expired,52390,A444
P11558,C0390,Life,4552,2020-06-18,Expired,407388,A396
P11559,C2020,Auto,1987,2020-12-19,Lapsed,180698,A321
P11560,C3398,Life,3396,2024-10-27,Expired,100638,A017
P11561,C2770,Life,2240,2022-03-19,Active,357862,A244
P11562,C3200,Travel,684,2024-05-29,Lapsed,488831,A240
P11563,C2199,Travel,1019,2024-11-05,Active,266478,A043
P11564,C4861,Home,795,2021-07-07,Lapsed,403837,A352
P11565,C4380,Life,3895,2022-10-06,Expired,228279,A217
P11566,C1980,Life,1082,2024-05-29,Active,298895,A136
P11567,C1632,Travel,2056,2020-08-23,Lapsed,111403,A437
P11568,C4598,Auto,4148,2024-05-22,Active,218085,A042
P11569,C0780,Health,2498,2021-10-19,Lapsed,467835,A302
P11570,C4106,Health,3899,2024-05-14,Expired,85991,A054
P11571,C4505,Life,3906,2025-03-13,Lapsed,254457,A045
P11572,C0336,Home,1345,2021-07-08,Lapsed,147861,A316
P11573,C1537,Auto,2528,2021-08-06,Lapsed,258136,A435
P11574,C4083,Auto,4176,2024-08-30,Active,474830,A293
P11575,C2894,Home,304,2024-05-09,Active,218992,A325
P11576,C3393,Home,3985,2024-06-23,Active,462292,A190
P11577,C1758,Health,3192,2023-05-05,Lapsed,312711,A485
P11578,C1072,Auto,1831,2025-04-29,Lapsed,286707,A100
P11579,C0050,Health,4207,2020-11-19,Active,266701,A456
P11580,C3497,Life,3931,2020-09-30,Lapsed,342283,A225
P11581,C2553,Life,4275,2023-10-16,Lapsed,384615,A310
P11582,C3752,Life,521,2022-10-24,Lapsed,430050,A028
P11583,C2660,Auto,4969,2025-03-04,Active,301994,A035
P11584,C4831,Life,2947,2024-05-30,Expired,453426,A040
P11585,C0310,Auto,3482,2020-12-28,Active,475103,A327
P11586,C2741,Health,4819,2024-06-10,Active,69466,A185
P11587,C1994,Travel,1593,2024-04-27,Expired,453839,A341
P11588,C4165,Life,2329,2022-02-24,Expired,497380,A339
P11589,C2768,Auto,2587,2024-12-24,Expired,494899,A457
P11590,C3624,Travel,3239,2021-08-26,Lapsed,449351,A037
P11591,C3542,Life,1963,2024-04-11,Expired,284146,A368
P11592,C4159,Health,2976,2023-08-19,Active,436342,A221
P11593,C4136,Travel,3329,2024-05-05,Active,427814,A078
P11594,C0222,Home,3173,2023-05-17,Lapsed,213952,A354
P11595,C3200,Life,2583,2024-10-16,Expired,143018,A248
P11596,C2620,Life,3283,2021-02-12,Expired,401185,A075
P11597,C3413,Auto,3794,2022-06-07,Expired,294702,A217
P11598,C3098,Home,2680,2020-11-29,Active,488960,A042
P11599,C4418,Life,2692,2025-01-24,Active,303187,A141
P11600,C3115,Life,625,2020-07-29,Lapsed,16775,A339
P11601,C1454,Auto,4180,2022-11-24,Lapsed,418386,A130
P11602,C0970,Life,1402,2021-05-06,Expired,381190,A463
P11603,C4527,Home,2843,2022-09-08,Active,133854,A098
P11604,C1940,Life,3797,2024-12-01,Expired,81192,A403
P11605,C2961,Health,2519,2025-04-26,Active,343585,A411
P11606,C3824,Health,2978,2023-08-26,Expired,255427,A232
P11607,C3983,Health,793,2024-03-12,Expired,14415,A154
P11608,C3709,Life,4971,2022-11-06,Active,371139,A220
P11609,C1798,Health,1264,2023-01-04,Active,205743,A469
P11610,C0104,Home,4214,2021-08-13,Expired,84163,A434
P11611,C4504,Auto,3606,2023-03-09,Active,389998,A323
P11612,C0312,Travel,355,2023-07-18,Lapsed,164002,A242
P11613,C1841,Health,2151,2025-02-12,Active,109674,A232
P11614,C3364,Travel,1277,2022-10-13,Lapsed,388826,A423
P11615,C1196,Life,1870,2024-12-29,Expired,22074,A112
P11616,C1770,Travel,2031,2023-05-05,Lapsed,396237,A068
P11617,C2996,Travel,545,2024-06-18,Active,383082,A091
P11618,C4214,Life,599,2024-10-17,Expired,130341,A045
P11619,C1008,Travel,4652,2025-04-18,Lapsed,265389,A167
P11620,C0753,Home,3286,2023-01-27,Lapsed,378810,A407
P11621,C2518,Life,3416,2023-05-31,Lapsed,349600,A033
P11622,C4759,Health,1760,2021-06-24,Lapsed,356805,A476
P11623,C0672,Home,1979,2021-07-19,Expired,276345,A194
P11624,C4038,Health,1365,2023-04-28,Lapsed,352686,A178
P11625,C4955,Home,4115,2022-07-14,Expired,289039,A308
P11626,C0769,Auto,3534,2021-03-31,Active,381001,A463
P11627,C3339,Life,3092,2023-07-10,Expired,98197,A026
P11628,C1229,Life,2131,2025-01-17,Expired,192003,A122
P11629,C3236,Life,654,2025-02-12,Active,419775,A438
P11630,C1522,Life,2954,2022-11-24,Lapsed,41953,A331
P11631,C2682,Life,3887,2023-03-15,Expired,411928,A160
P11632,C4648,Auto,3366,2024-08-26,Lapsed,497066,A374
P11633,C2857,Life,2467,2025-05-15,Active,443054,A474
P11634,C4885,Home,2091,2020-11-23,Expired,287641,A415
P11635,C3583,Travel,2905,2022-02-12,Active,443848,A264
P11636,C1957,Auto,2261,2021-04-27,Lapsed,221932,A314
P11637,C3316,Life,333,2020-11-24,Lapsed,247257,A345
P11638,C2546,Travel,1745,2023-10-31,Expired,73270,A319
P11639,C1096,Life,1031,2023-10-02,Active,112706,A132
P11640,C3558,Travel,2873,2022-06-16,Expired,449825,A093
P11641,C0409,Auto,2886,2021-06-17,Active,452257,A400
P11642,C4530,Life,663,2023-08-01,Expired,268358,A046
P11643,C0130,Health,2887,2024-07-18,Lapsed,114020,A204
P11644,C3872,Health,1514,2024-08-06,Active,80641,A387
P11645,C0125,Travel,2105,2024-05-07,Active,223587,A102
P11646,C4060,Travel,2773,2022-09-10,Lapsed,49917,A271
P11647,C4079,Auto,2500,2024-06-27,Active,246230,A119
P11648,C4608,Health,3365,2021-05-30,Expired,337490,A127
P11649,C4843,Home,646,2025-05-02,Expired,169927,A106
P11650,C4008,Travel,792,2021-12-22,Active,297939,A447
P11651,C2463,Health,3087,2025-05-15,Expired,340848,A463
P11652,C3292,Travel,3046,2021-04-08,Lapsed,415025,A116
P11653,C2324,Home,2723,2022-03-06,Active,181876,A154
P11654,C0740,Life,4546,2021-04-25,Active,290338,A397
P11655,C3895,Home,4471,2023-07-25,Active,68255,A428
P11656,C2293,Health,1585,2023-08-13,Active,89103,A063
P11657,C2425,Health,3671,2022-05-06,Active,488065,A240
P11658,C2464,Auto,3827,2023-09-29,Active,14327,A081
P11659,C0023,Travel,1958,2023-06-24,Lapsed,471545,A477
P11660,C2570,Health,1307,2022-08-10,Expired,43170,A113
P11661,C1918,Health,3340,2025-06-16,Active,337858,A085
P11662,C1182,Life,2128,2022-12-12,Active,283191,A427
P11663,C3491,Auto,2595,2022-11-18,Expired,244816,A393
P11664,C1561,Life,2136,2025-04-16,Lapsed,179113,A440
P11665,C1331,Health,897,2023-03-28,Lapsed,244095,A235
P11666,C0206,Home,925,2023-06-27,Expired,77945,A017
P11667,C0796,Auto,4155,2024-06-21,Active,239545,A320
P11668,C0591,Life,4309,2024-08-29,Lapsed,168644,A072
P11669,C1025,Home,3301,2020-10-14,Active,341813,A202
P11670,C1519,Health,3399,2023-04-23,Expired,230191,A342
P11671,C2953,Home,809,2023-07-25,Active,369266,A242
P11672,C4616,Life,1980,2021-02-13,Lapsed,148932,A178
P11673,C4140,Health,2624,2024-06-03,Expired,448565,A354
P11674,C4627,Health,471,2021-07-30,Expired,110289,A474
P11675,C0529,Life,1150,2023-08-18,Expired,211381,A496
P11676,C4715,Home,1054,2022-04-13,Active,140137,A143
P11677,C1379,Life,1864,2020-09-12,Expired,352140,A181
P11678,C3415,Life,1234,2022-02-24,Expired,319021,A072
P11679,C0709,Auto,3228,2021-04-09,Expired,329167,A174
P11680,C3335,Auto,721,2022-09-09,Active,479865,A325
P11681,C1271,Health,2296,2025-06-09,Expired,468387,A076
P11682,C1115,Home,3688,2025-03-26,Active,497120,A304
P11683,C2547,Home,2330,2020-09-02,Active,292418,A440
P11684,C1638,Health,3143,2024-01-21,Active,276542,A202
P11685,C2240,Home,550,2021-11-20,Expired,365290,A015
P11686,C3632,Life,611,2021-12-21,Expired,126184,A346
P11687,C1602,Home,3363,2021-10-23,Expired,50774,A058
P11688,C4155,Auto,2108,2020-09-09,Expired,30741,A234
P11689,C0937,Health,839,2024-05-30,Expired,412900,A144
P11690,C2621,Auto,4468,2023-05-29,Lapsed,234749,A308
P11691,C1352,Life,555,2024-12-17,Lapsed,57691,A130
P11692,C1095,Auto,1954,2023-05-04,Lapsed,68539,A098
P11693,C4411,Health,3368,2025-03-21,Lapsed,426869,A100
P11694,C3860,Home,1794,2023-04-11,Lapsed,124278,A345
P11695,C2182,Health,3326,2021-10-03,Active,283973,A249
P11696,C2501,Life,1734,2023-03-24,Active,207485,A050
P11697,C4866,Travel,1154,2024-11-09,Active,439325,A271
P11698,C4157,Life,716,2022-07-03,Expired,54469,A105
P11699,C2745,Home,626,2021-06-28,Lapsed,324972,A160
P11700,C2474,Life,3047,2022-05-31,Active,155885,A005
P11701,C3890,Life,1197,2021-02-28,Expired,55601,A363
P11702,C2597,Home,615,2022-09-02,Expired,107374,A270
P11703,C0878,Life,2625,2021-12-02,Expired,401141,A072
P11704,C0879,Auto,4174,2024-07-26,Expired,333746,A063
P11705,C2761,Auto,3318,2022-07-14,Expired,79936,A150
P11706,C3012,Health,1147,2020-09-20,Lapsed,155175,A395
P11707,C4172,Health,4317,2023-03-15,Lapsed,293643,A353
P11708,C4075,Health,3422,2023-12-27,Active,304743,A337
P11709,C4071,Travel,3290,2021-10-30,Expired,489616,A341
P11710,C4896,Home,365,2021-03-22,Active,99944,A269
P11711,C0759,Life,1704,2024-11-03,Lapsed,379398,A019
P11712,C3325,Health,1805,2023-01-19,Expired,257908,A463
P11713,C4668,Health,700,2024-11-19,Expired,179359,A385
P11714,C4239,Life,3304,2022-08-04,Lapsed,295730,A277
P11715,C0188,Travel,4993,2020-07-17,Active,363864,A055
P11716,C2902,Health,2844,2022-06-27,Lapsed,418788,A090
P11717,C3753,Auto,3779,2024-09-16,Expired,474949,A109
P11718,C0964,Home,4667,2024-01-05,Expired,193155,A390
P11719,C0391,Auto,675,2020-07-21,Expired,425526,A348
P11720,C3047,Auto,815,2024-05-16,Active,238535,A324
P11721,C3146,Auto,1650,2021-06-30,Lapsed,304451,A208
P11722,C3725,Life,1712,2023-02-14,Active,310119,A028
P11723,C2846,Home,873,2025-06-15,Lapsed,488606,A354
P11724,C2013,Health,3483,2023-05-10,Active,263479,A397
P11725,C1639,Travel,3868,2021-03-22,Expired,143453,A352
P11726,C3507,Health,3395,2020-10-27,Active,451977,A253
P11727,C2943,Travel,3944,2021-03-28,Lapsed,223593,A307
P11728,C4015,Auto,1372,2021-12-29,Active,127335,A100
P11729,C1643,Travel,4173,2023-09-07,Lapsed,473001,A289
P11730,C4409,Travel,676,2022-12-26,Expired,291494,A468
P11731,C4423,Travel,3990,2020-07-20,Active,23018,A269
P11732,C4975,Travel,2906,2024-01-06,Expired,176190,A360
P11733,C2948,Life,1003,2024-01-23,Lapsed,41872,A149
P11734,C0755,Home,2584,2021-04-02,Expired,232084,A042
P11735,C2299,Auto,2880,2025-05-21,Lapsed,293004,A453
P11736,C2388,Health,4250,2025-01-22,Lapsed,248120,A189
P11737,C1882,Home,1634,2025-01-01,Expired,198058,A434
P11738,C2000,Home,1724,2022-12-11,Lapsed,365556,A299
P11739,C0687,Home,573,2022-11-08,Lapsed,250859,A234
P11740,C3101,Health,863,2021-01-05,Active,289494,A347
P11741,C1660,Health,4869,2023-07-14,Lapsed,130456,A465
P11742,C1225,Travel,4978,2022-03-04,Lapsed,395793,A336
P11743,C3164,Home,1031,2023-01-05,Expired,370232,A095
P11744,C2714,Life,339,2023-09-03,Lapsed,208458,A052
P11745,C3622,Health,4029,2021-08-04,Active,64329,A485
P11746,C0198,Health,3495,2023-04-12,Expired,213021,A336
P11747,C2819,Health,494,2023-09-29,Expired,255510,A286
P11748,C1294,Auto,906,2025-01-01,Active,452230,A374
P11749,C3733,Travel,1084,2021-03-29,Active,164734,A415
P11750,C0435,Life,1711,2023-02-02,Active,408699,A428
P11751,C3845,Health,747,2021-07-08,Lapsed,171931,A324
P11752,C4271,Health,3130,2021-08-05,Lapsed,58636,A042
P11753,C2297,Travel,794,2023-08-07,Active,371808,A136
P11754,C0831,Auto,4598,2024-02-27,Active,192637,A252
P11755,C3805,Travel,4136,2024-08-19,Expired,52997,A317
P11756,C1975,Health,3040,2024-10-14,Expired,240125,A103
P11757,C0182,Life,3927,2021-09-14,Active,465620,A019
P11758,C2276,Home,1409,2024-01-07,Lapsed,376960,A274
P11759,C0830,Auto,955,2021-08-15,Active,340604,A045
P11760,C4456,Auto,4669,2022-10-19,Active,257180,A125
P11761,C3017,Health,2084,2022-12-29,Active,82755,A012
P11762,C3035,Auto,2129,2020-07-29,Active,273453,A360
P11763,C4584,Health,4108,2023-08-01,Lapsed,485441,A044
P11764,C4035,Auto,1388,2025-01-17,Lapsed,333235,A276
P11765,C4804,Home,4464,2023-10-07,Expired,201895,A072
P11766,C4525,Health,4850,2022-06-30,Expired,322908,A459
P11767,C0496,Home,1990,2020-08-01,Lapsed,311219,A152
P11768,C0700,Health,802,2024-07-23,Expired,458604,A151
P11769,C1667,Auto,2993,2022-07-11,Expired,420750,A283
P11770,C3847,Life,1580,2021-06-03,Active,426689,A223
P11771,C4145,Auto,2205,2021-10-25,Lapsed,20971,A056
P11772,C3231,Auto,3288,2023-11-23,Active,62365,A453
P11773,C1712,Travel,4785,2023-11-15,Lapsed,39970,A332
P11774,C1378,Home,943,2023-12-28,Lapsed,116826,A299
P11775,C1764,Auto,3114,2020-09-23,Active,190248,A204
P11776,C4716,Home,565,2023-08-31,Active,455040,A418
P11777,C2242,Life,4760,2025-01-17,Lapsed,337287,A391
P11778,C3123,Auto,3851,2023-03-31,Lapsed,374290,A047
P11779,C0265,Home,4047,2024-11-01,Expired,213248,A203
P11780,C2398,Travel,2300,2021-04-22,Active,436724,A387
P11781,C1126,Home,3185,2024-06-30,Expired,480052,A391
P11782,C1201,Home,2893,2025-06-12,Lapsed,312696,A095
P11783,C1771,Auto,4459,2022-09-05,Expired,105623,A406
P11784,C2305,Health,4830,2020-12-23,Active,332736,A002
P11785,C0239,Home,1811,2023-01-27,Expired,163555,A421
P11786,C1858,Health,4390,2024-09-24,Expired,423045,A408
P11787,C0944,Travel,709,2023-08-27,Active,229062,A382
P11788,C2147,Life,1811,2022-06-19,Expired,478612,A100
P11789,C0636,Travel,3904,2022-04-02,Expired,444123,A291
P11790,C0671,Travel,3595,2021-11-28,Active,488715,A201
P11791,C3833,Life,3080,2024-08-21,Lapsed,67837,A055
P11792,C1947,Health,4602,2021-06-30,Lapsed,402341,A354
P11793,C2266,Travel,1000,2023-09-21,Lapsed,463711,A349
P11794,C1607,Travel,2701,2021-01-14,Expired,422666,A308
P11795,C3810,Life,506,2021-07-08,Expired,237713,A038
P11796,C4774,Health,2420,2022-11-04,Expired,133797,A210
P11797,C3715,Travel,4935,2023-07-31,Lapsed,467431,A058
P11798,C2699,Health,2371,2023-01-10,Active,25252,A179
P11799,C4431,Home,372,2024-12-04,Lapsed,469935,A363
P11800,C1397,Health,363,2023-09-21,Active,235970,A105
P11801,C2269,Auto,388,2021-11-22,Expired,375061,A085
P11802,C2845,Auto,1935,2020-08-22,Expired,15250,A148
P11803,C2341,Health,1661,2021-06-02,Expired,120085,A380
P11804,C0776,Health,1499,2021-09-08,Expired,83679,A201
P11805,C1821,Auto,1146,2020-08-14,Active,492584,A336
P11806,C1676,Health,3924,2021-09-04,Lapsed,56031,A495
P11807,C1991,Home,2501,2021-08-13,Active,229799,A090
P11808,C2118,Auto,4480,2024-07-27,Active,185977,A064
P11809,C1267,Health,3547,2023-12-31,Active,393179,A447
P11810,C1644,Health,1413,2025-06-01,Lapsed,139701,A053
P11811,C3814,Life,3727,2021-03-05,Lapsed,485023,A329
P11812,C3914,Auto,2379,2021-06-09,Active,236461,A453
P11813,C1039,Travel,1190,2023-08-22,Lapsed,354473,A407
P11814,C4904,Life,3411,2021-07-12,Lapsed,424311,A371
P11815,C4274,Health,2109,2021-10-07,Lapsed,440708,A461
P11816,C1147,Health,2177,2024-06-26,Active,11282,A425
P11817,C1765,Life,1810,2025-01-15,Lapsed,161180,A170
P11818,C0954,Health,1039,2024-10-12,Expired,369539,A234
P11819,C2134,Life,3535,2021-11-14,Expired,359016,A150
P11820,C2372,Auto,1704,2023-03-12,Active,40177,A386
P11821,C4750,Life,2313,2020-06-26,Expired,128422,A018
P11822,C3977,Auto,462,2024-07-30,Expired,419195,A007
P11823,C4147,Auto,501,2022-12-28,Lapsed,365086,A163
P11824,C3263,Life,3549,2022-11-26,Expired,402189,A179
P11825,C4523,Travel,2848,2021-10-22,Lapsed,272271,A361
P11826,C0507,Life,2639,2024-06-29,Lapsed,492124,A164
P11827,C0720,Home,732,2022-07-10,Expired,240160,A137
P11828,C0532,Health,4819,2024-09-10,Expired,390179,A057
P11829,C4281,Health,4995,2022-10-05,Expired,15906,A406
P11830,C4773,Auto,1077,2022-04-14,Expired,480638,A312
P11831,C3781,Health,308,2024-05-28,Active,428054,A069
P11832,C3826,Auto,611,2025-04-21,Lapsed,97506,A101
P11833,C2257,Life,4805,2020-06-18,Expired,215671,A168
P11834,C1057,Travel,4002,2022-10-11,Expired,323584,A026
P11835,C3262,Auto,4722,2020-11-14,Active,440536,A360
P11836,C3085,Auto,2410,2022-02-18,Expired,39297,A423
P11837,C4291,Health,4407,2022-02-06,Lapsed,47270,A175
P11838,C1746,Home,4446,2021-07-24,Active,408935,A433
P11839,C3208,Travel,3869,2023-08-12,Lapsed,291342,A115
P11840,C3711,Health,2276,2023-11-27,Active,14760,A374
P11841,C2339,Home,4656,2024-11-04,Lapsed,184323,A322
