gradeID,enrollmentID,grade,gradeDate
G24110,E11657,C,2024-03-13
G24111,E12500,F,2024-12-05
G24112,E14925,B,2025-02-05
G24113,E14110,B,2023-07-03
G24114,E15974,A,2022-03-26
G24115,E11232,C,2025-01-16
G24116,E11991,C,2025-03-14
G24117,E14027,D,2020-09-05
G24118,E12719,D,2023-03-15
G24119,E11809,B,2022-08-16
G24120,E11245,F,2024-11-30
G24121,E12559,A,2024-08-09
G24122,E12399,A,2024-04-03
G24123,E11602,B,2022-07-23
G24124,E10040,A,2025-02-04
G24125,E15351,D,2020-12-31
G24126,E12647,B,2023-08-25
G24127,E12972,C,2022-12-04
G24128,E13134,A,2023-09-17
G24129,E13450,C,2021-07-28
G24130,E10893,F,2021-07-05
G24131,E11764,C,2023-11-07
G24132,E15418,A,2021-02-10
G24133,E10878,D,2020-07-20
G24134,E12460,D,2024-02-08
G24135,E11487,D,2020-10-07
G24136,E11949,D,2021-04-26
G24137,E15018,C,2021-08-15
G24138,E10518,B,2021-07-08
G24139,E10864,A,2023-08-22
G24140,E15147,C,2024-06-02
G24141,E14411,A,2021-07-05
G24142,E15028,C,2023-04-05
G24143,E10798,F,2021-11-06
G24144,E11071,B,2025-03-03
G24145,E14945,B,2022-07-22
G24146,E11854,D,2023-11-03
G24147,E11492,C,2024-04-02
G24148,E15486,D,2025-04-21
G24149,E14155,A,2020-10-11
G24150,E10284,F,2024-02-18
G24151,E15853,A,2023-07-09
G24152,E13491,B,2023-04-10
G24153,E15936,A,2022-05-19
G24154,E10789,A,2024-06-10
G24155,E14778,F,2022-04-12
G24156,E15318,C,2023-03-28
G24157,E10070,C,2024-04-02
G24158,E14442,D,2023-05-20
G24159,E13460,C,2021-03-09
G24160,E11370,B,2021-01-18
G24161,E15693,F,2022-06-11
G24162,E10003,D,2024-10-14
G24163,E13393,A,2022-04-27
G24164,E12323,A,2023-10-03
G24165,E15543,D,2021-12-30
G24166,E11185,D,2023-02-16
G24167,E15826,A,2020-08-30
G24168,E10711,B,2022-02-26
G24169,E13412,C,2024-09-15
G24170,E15063,F,2024-07-14
G24171,E10553,B,2025-05-12
G24172,E15408,D,2024-10-17
G24173,E14456,F,2024-04-19
G24174,E11677,F,2025-05-08
G24175,E11274,F,2020-12-21
G24176,E15671,B,2024-07-22
G24177,E13003,F,2024-05-17
G24178,E11063,A,2024-08-25
G24179,E11276,B,2020-09-29
G24180,E14634,B,2022-03-16
G24181,E11295,A,2025-06-10
G24182,E14204,C,2020-08-02
G24183,E15930,F,2025-06-18
G24184,E11915,D,2020-09-27
G24185,E11694,B,2022-12-10
G24186,E12209,A,2024-09-13
G24187,E13289,F,2023-11-29
G24188,E15867,C,2023-01-15
G24189,E11848,D,2021-06-27
G24190,E11971,B,2023-03-05
G24191,E10625,A,2022-09-28
G24192,E10702,F,2021-12-21
G24193,E10375,B,2020-07-29
G24194,E13869,C,2023-11-01
G24195,E14693,A,2022-04-17
G24196,E10301,D,2025-06-11
G24197,E15266,C,2020-09-13
G24198,E10608,B,2024-05-31
G24199,E14040,B,2023-10-21
G24200,E15513,C,2023-01-13
G24201,E13463,F,2024-10-08
G24202,E14120,A,2020-10-02
G24203,E10443,D,2022-03-08
G24204,E10461,D,2020-07-18
G24205,E15312,D,2020-12-23
G24206,E14575,C,2023-04-19
G24207,E13320,B,2024-07-07
G24208,E15052,B,2023-06-15
G24209,E13055,D,2023-11-07
G24210,E11682,B,2025-04-18
G24211,E14309,F,2022-12-29
G24212,E14471,C,2024-04-11
G24213,E10640,F,2022-12-12
G24214,E13428,A,2024-09-12
G24215,E12063,F,2021-11-01
G24216,E15327,B,2021-04-08
G24217,E11438,F,2022-06-29
G24218,E13811,A,2024-05-03
G24219,E15921,C,2023-11-24
G24220,E10892,F,2025-06-09
G24221,E13218,F,2024-07-14
G24222,E15991,F,2021-10-10
G24223,E14709,B,2024-06-19
G24224,E13525,D,2024-11-30
G24225,E10839,B,2022-04-09
G24226,E10649,F,2021-10-24
G24227,E15440,A,2024-01-09
G24228,E13549,B,2023-11-26
G24229,E12308,D,2021-12-20
G24230,E13179,A,2021-06-22
G24231,E11381,C,2021-10-20
G24232,E14510,F,2025-02-10
G24233,E15258,C,2021-06-05
G24234,E14152,B,2024-12-07
G24235,E11273,C,2024-07-03
G24236,E15639,F,2020-11-20
G24237,E12997,B,2021-06-03
G24238,E10464,B,2024-04-05
G24239,E15799,B,2023-09-18
G24240,E14710,B,2023-11-28
G24241,E13065,D,2022-09-06
G24242,E10328,A,2022-02-09
G24243,E12075,B,2020-08-06
G24244,E15264,F,2022-08-11
G24245,E14441,B,2022-05-26
G24246,E12148,B,2022-04-29
G24247,E14005,D,2022-07-01
G24248,E14277,F,2022-08-21
G24249,E14142,A,2020-10-03
G24250,E12655,D,2024-06-05
G24251,E14057,C,2024-12-25
G24252,E13106,C,2024-09-02
G24253,E14694,F,2020-06-29
G24254,E14767,B,2024-04-15
G24255,E15969,B,2023-08-20
G24256,E12032,B,2025-01-02
G24257,E12312,D,2021-04-05
G24258,E10714,A,2024-03-05
G24259,E13639,F,2020-07-14
G24260,E10937,A,2021-10-07
G24261,E10153,C,2020-10-18
G24262,E13087,C,2020-07-11
G24263,E13990,D,2021-06-06
G24264,E12907,A,2022-08-13
G24265,E12573,B,2023-12-26
G24266,E10555,A,2024-10-02
G24267,E14008,F,2020-11-12
G24268,E15596,C,2023-12-14
G24269,E15123,F,2023-09-05
G24270,E11472,C,2025-05-13
G24271,E12711,A,2023-11-10
G24272,E14041,C,2023-11-24
G24273,E11889,D,2020-07-03
G24274,E14174,C,2021-12-06
G24275,E12430,C,2021-11-26
G24276,E13711,D,2022-11-13
G24277,E15865,C,2022-12-16
G24278,E11637,A,2024-06-20
G24279,E11730,F,2025-05-31
G24280,E13311,A,2024-12-22
G24281,E15165,B,2025-04-20
G24282,E10370,A,2022-01-05
G24283,E15213,F,2025-04-30
G24284,E13460,B,2024-05-09
G24285,E14354,D,2021-04-13
G24286,E10458,F,2021-07-31
G24287,E10348,F,2022-05-04
G24288,E15880,B,2024-09-13
G24289,E11456,F,2023-06-14
G24290,E11362,B,2025-01-15
G24291,E12820,A,2020-09-23
G24292,E15082,B,2024-01-30
G24293,E14001,C,2021-08-21
G24294,E15969,A,2025-02-01
G24295,E15554,C,2024-07-02
G24296,E14048,C,2022-03-13
G24297,E14763,A,2022-03-17
G24298,E10422,F,2020-11-27
G24299,E14995,D,2020-07-29
G24300,E13106,A,2024-07-04
G24301,E10665,F,2025-05-13
G24302,E14931,F,2024-03-30
G24303,E15403,A,2021-06-08
G24304,E14907,C,2023-03-04
G24305,E13922,D,2024-08-01
G24306,E11079,C,2022-03-27
G24307,E11916,F,2024-11-15
G24308,E15822,C,2021-11-11
G24309,E12053,C,2023-11-06
G24310,E12357,A,2022-05-24
G24311,E15810,A,2023-08-10
G24312,E13505,F,2024-12-16
G24313,E12278,A,2020-08-20
G24314,E15356,B,2020-08-24
G24315,E15418,D,2023-07-29
G24316,E13337,B,2022-03-25
G24317,E12795,B,2024-09-24
G24318,E11435,A,2023-01-11
G24319,E13172,F,2022-12-19
G24320,E12393,A,2024-11-06
G24321,E11461,C,2024-05-07
G24322,E12196,F,2020-08-27
G24323,E14446,B,2021-08-17
G24324,E10623,C,2022-03-21
G24325,E14984,B,2023-07-17
G24326,E12378,B,2020-09-14
G24327,E14609,B,2023-10-27
G24328,E11464,D,2023-12-28
G24329,E13274,D,2025-01-01
G24330,E10927,D,2023-01-12
G24331,E13145,B,2022-03-29
G24332,E11861,F,2021-02-12
G24333,E13997,B,2021-09-14
G24334,E13180,B,2025-06-10
G24335,E11335,F,2024-02-02
G24336,E12959,C,2023-04-24
G24337,E11630,D,2021-02-22
G24338,E14955,D,2021-01-25
G24339,E15478,D,2023-08-29
G24340,E11901,B,2022-08-23
G24341,E10309,D,2023-09-07
G24342,E10049,A,2022-09-14
G24343,E10641,C,2022-08-06
G24344,E14718,C,2024-08-18
G24345,E13419,C,2021-12-17
G24346,E13009,C,2025-04-22
G24347,E15741,F,2022-05-01
G24348,E12665,C,2024-09-13
G24349,E11184,A,2021-06-27
G24350,E11554,F,2024-06-25
G24351,E15152,C,2022-02-19
G24352,E13289,D,2025-01-31
G24353,E13256,C,2024-05-05
G24354,E12621,D,2021-07-28
G24355,E15840,D,2022-03-05
G24356,E13781,F,2024-01-08
G24357,E15541,A,2025-02-08
G24358,E12958,B,2022-10-27
G24359,E10465,C,2020-10-13
G24360,E13534,B,2024-07-16
G24361,E10203,A,2025-01-31
G24362,E14887,C,2022-09-02
G24363,E14279,A,2025-02-11
G24364,E13949,A,2023-02-17
G24365,E15360,F,2025-02-02
G24366,E11712,A,2022-03-26
G24367,E10427,F,2023-04-27
G24368,E15691,A,2023-12-02
G24369,E11086,D,2023-06-15
G24370,E12396,A,2021-09-22
G24371,E10145,D,2022-04-18
G24372,E10966,A,2022-01-22
G24373,E15472,A,2024-06-09
G24374,E15384,A,2024-12-29
G24375,E15726,C,2021-06-20
G24376,E10672,D,2023-02-13
G24377,E14871,D,2022-11-05
G24378,E14544,D,2025-05-23
G24379,E11881,B,2023-11-21
G24380,E15893,F,2024-05-09
G24381,E12834,A,2022-02-08
G24382,E10230,C,2024-10-18
G24383,E11369,D,2021-06-24
G24384,E13285,F,2020-10-14
G24385,E14979,B,2022-08-28
G24386,E14325,A,2022-03-28
G24387,E13767,F,2025-05-02
G24388,E11577,C,2022-09-23
G24389,E10243,A,2024-08-16
G24390,E14843,D,2022-12-26
G24391,E10201,A,2025-02-10
G24392,E12193,F,2025-02-18
G24393,E12553,C,2025-02-04
G24394,E12754,B,2021-03-27
G24395,E15148,A,2025-05-21
G24396,E15043,A,2021-11-04
G24397,E15103,F,2023-04-03
G24398,E15469,D,2022-02-03
G24399,E11398,F,2024-05-05
G24400,E10773,B,2024-03-21
G24401,E15088,F,2022-01-12
G24402,E13169,C,2025-01-31
G24403,E14030,B,2025-03-27
G24404,E15778,B,2024-10-16
G24405,E15313,C,2023-10-06
G24406,E12691,A,2021-10-10
G24407,E15743,A,2023-02-22
G24408,E11087,F,2024-04-24
G24409,E15143,D,2021-10-18
G24410,E12324,A,2025-01-23
G24411,E15782,A,2023-03-17
G24412,E15639,C,2022-11-26
G24413,E11388,C,2024-06-10
G24414,E12663,A,2020-06-23
G24415,E11718,D,2021-09-06
G24416,E15733,F,2023-11-13
G24417,E12793,A,2022-05-12
G24418,E13337,B,2023-03-03
G24419,E14075,C,2023-12-11
G24420,E13058,F,2020-06-19
G24421,E15552,D,2022-02-24
G24422,E15111,C,2024-04-03
G24423,E15978,D,2024-03-31
G24424,E15826,D,2025-02-23
G24425,E10903,D,2021-02-08
G24426,E14077,D,2021-03-09
G24427,E14007,B,2020-07-14
G24428,E13245,D,2022-12-26
G24429,E12706,C,2023-09-17
G24430,E12382,A,2025-02-17
G24431,E10813,C,2022-06-26
G24432,E10212,D,2022-01-04
G24433,E11121,C,2025-04-05
G24434,E14734,D,2023-05-16
G24435,E14733,D,2025-01-12
G24436,E11968,A,2021-11-07
G24437,E13666,B,2025-02-12
G24438,E12427,B,2021-03-09
G24439,E11967,B,2023-07-29
G24440,E15979,B,2024-02-02
G24441,E14795,B,2021-04-16
G24442,E12212,A,2021-07-26
G24443,E12247,B,2022-09-18
G24444,E14471,C,2020-10-11
G24445,E12815,C,2020-12-30
G24446,E11821,C,2021-07-08
G24447,E13213,A,2023-10-19
G24448,E12157,D,2021-02-04
G24449,E13168,D,2020-06-20
G24450,E11208,C,2021-09-07
G24451,E15950,D,2024-12-20
G24452,E12081,A,2023-07-27
G24453,E10570,A,2022-10-30
G24454,E14393,D,2020-09-16
G24455,E14792,F,2024-08-05
G24456,E15006,A,2022-03-19
G24457,E11636,D,2023-07-06
G24458,E12463,F,2025-04-27
G24459,E13262,F,2021-08-14
G24460,E13305,A,2024-10-18
G24461,E13886,A,2021-09-04
G24462,E11060,C,2024-03-10
G24463,E10465,F,2021-10-05
G24464,E14409,C,2023-02-12
G24465,E10401,A,2024-08-03
G24466,E12557,A,2024-03-13
G24467,E11538,A,2024-07-28
G24468,E14711,A,2023-11-25
G24469,E10906,C,2024-03-30
G24470,E12444,C,2024-03-07
G24471,E14429,F,2024-06-05
G24472,E10025,A,2020-08-21
G24473,E12701,D,2021-04-15
G24474,E11933,C,2020-08-20
G24475,E14511,F,2021-05-02
G24476,E15690,D,2020-07-05
G24477,E15200,A,2024-06-26
G24478,E13153,D,2020-08-15
G24479,E15562,B,2020-09-30
G24480,E12258,A,2024-09-05
G24481,E15680,A,2021-08-31
G24482,E15445,D,2025-06-08
G24483,E10766,D,2022-10-17
G24484,E11737,C,2023-06-15
G24485,E10910,F,2023-02-06
G24486,E15054,F,2023-08-29
G24487,E15505,C,2020-10-07
G24488,E15483,B,2020-09-16
G24489,E10081,C,2021-02-09
G24490,E14060,A,2022-02-08
G24491,E10343,C,2023-07-02
G24492,E11847,F,2025-03-26
G24493,E10014,C,2022-07-15
G24494,E12980,C,2024-12-30
G24495,E14174,A,2024-10-24
G24496,E11187,C,2021-06-05
G24497,E13744,F,2024-03-17
G24498,E12990,F,2024-05-28
G24499,E11483,D,2024-08-10
G24500,E11497,F,2024-01-07
G24501,E11367,D,2024-10-15
G24502,E11294,D,2022-02-22
G24503,E13311,A,2024-02-15
G24504,E15529,A,2025-01-21
G24505,E11034,C,2021-07-23
G24506,E10031,B,2022-07-02
G24507,E12562,F,2024-04-06
G24508,E10351,A,2022-02-12
G24509,E12749,B,2020-12-06
G24510,E10484,B,2024-09-20
G24511,E10374,B,2020-08-23
G24512,E15128,A,2020-09-25
G24513,E10970,D,2020-12-02
G24514,E11034,F,2023-01-08
G24515,E12517,D,2025-05-24
G24516,E12290,A,2022-08-13
G24517,E11544,C,2021-05-13
G24518,E11885,C,2022-06-26
G24519,E10672,B,2023-08-05
G24520,E11465,A,2023-04-08
G24521,E15741,A,2024-07-30
G24522,E13810,C,2023-07-03
G24523,E14852,A,2022-09-26
G24524,E15590,D,2025-01-05
G24525,E13021,B,2022-03-10
G24526,E12570,C,2025-03-19
G24527,E15711,D,2021-10-02
G24528,E12938,C,2023-03-20
G24529,E15542,A,2020-10-27
G24530,E13177,A,2021-05-15
G24531,E10507,D,2025-01-30
G24532,E15382,C,2025-04-17
G24533,E12042,A,2022-07-29
G24534,E14183,D,2021-01-07
G24535,E13883,D,2022-07-17
G24536,E10180,C,2022-10-11
G24537,E11313,B,2022-12-22
G24538,E10090,F,2025-01-31
G24539,E15370,D,2023-12-29
G24540,E12657,C,2024-02-29
G24541,E13858,F,2024-02-24
G24542,E15748,A,2021-12-26
G24543,E14651,C,2020-08-17
G24544,E11384,A,2025-05-10
G24545,E10070,B,2022-05-26
G24546,E10423,A,2021-06-29
G24547,E10102,B,2025-03-18
G24548,E11100,B,2023-08-22
G24549,E14104,C,2024-06-21
G24550,E10878,B,2021-12-22
G24551,E13206,C,2020-10-12
G24552,E10382,F,2022-02-13
G24553,E12451,A,2023-02-10
G24554,E10834,F,2023-01-12
G24555,E15144,A,2024-06-10
G24556,E14295,C,2024-11-14
G24557,E10514,C,2022-03-15
G24558,E11354,C,2024-08-12
G24559,E11778,D,2021-10-23
G24560,E14940,C,2020-10-01
G24561,E12593,C,2023-07-30
G24562,E14686,B,2023-05-04
G24563,E14325,D,2020-08-21
G24564,E11978,A,2023-08-30
G24565,E14405,A,2020-10-06
G24566,E13997,B,2022-02-16
G24567,E14128,A,2023-10-24
G24568,E15586,A,2021-03-25
G24569,E15853,D,2022-05-24
G24570,E13305,F,2021-08-07
G24571,E12232,C,2023-07-02
G24572,E10742,A,2020-08-29
G24573,E15327,C,2024-01-10
G24574,E11316,A,2024-10-23
G24575,E13207,B,2022-05-04
G24576,E11675,C,2024-02-02
G24577,E12177,A,2024-10-09
G24578,E10100,D,2024-05-06
G24579,E15941,B,2025-02-19
G24580,E13682,B,2022-03-26
G24581,E10824,F,2021-05-08
G24582,E12722,D,2022-08-06
G24583,E13504,C,2021-02-27
G24584,E15404,A,2024-09-17
G24585,E12260,A,2024-09-23
G24586,E13874,F,2024-05-28
G24587,E13691,F,2025-05-05
G24588,E11228,A,2024-08-25
G24589,E14121,B,2024-01-31
G24590,E10148,B,2023-03-11
G24591,E14773,B,2024-10-19
G24592,E11329,F,2021-02-04
G24593,E10086,D,2021-01-18
G24594,E11226,A,2024-08-12
G24595,E11019,F,2023-08-28
G24596,E12233,B,2021-05-30
G24597,E10286,F,2025-03-04
G24598,E14936,D,2020-12-10
G24599,E15747,A,2020-10-08
G24600,E11655,A,2023-07-07
G24601,E14740,F,2023-11-16
G24602,E14607,F,2025-01-24
G24603,E15101,D,2020-12-24
G24604,E13498,C,2025-03-09
G24605,E14976,A,2023-10-27
G24606,E15149,D,2023-01-20
G24607,E15112,F,2024-10-03
G24608,E12584,B,2021-12-08
G24609,E14223,B,2022-04-04
G24610,E12559,C,2021-04-05
G24611,E11367,A,2023-02-06
G24612,E11969,C,2023-02-11
G24613,E13581,D,2022-11-18
G24614,E10070,A,2022-09-08
G24615,E11152,C,2025-03-14
G24616,E12127,C,2023-05-03
G24617,E14658,D,2020-12-04
G24618,E11439,A,2023-11-11
G24619,E13287,A,2022-02-14
G24620,E11783,F,2022-05-28
G24621,E12034,B,2021-08-09
G24622,E10011,C,2021-09-12
G24623,E15027,A,2020-09-15
G24624,E11043,B,2022-03-03
G24625,E13851,D,2024-10-12
G24626,E10600,F,2021-10-09
G24627,E10783,C,2023-12-29
G24628,E11609,F,2021-06-12
G24629,E12639,A,2022-05-04
G24630,E11414,A,2025-01-22
G24631,E12985,B,2022-02-26
G24632,E12802,D,2022-09-06
G24633,E15432,D,2020-08-10
G24634,E14773,F,2024-08-04
G24635,E12343,B,2021-09-23
G24636,E14419,A,2022-01-22
G24637,E13153,F,2023-02-14
G24638,E11021,D,2021-02-06
G24639,E15454,D,2025-03-15
G24640,E12741,A,2025-06-02
G24641,E11943,D,2024-01-04
G24642,E13589,D,2024-08-24
G24643,E13057,C,2024-08-23
G24644,E14518,D,2024-09-20
G24645,E13954,B,2020-09-19
G24646,E13950,A,2022-08-02
G24647,E12254,C,2025-02-06
G24648,E11439,D,2024-01-09
G24649,E15091,D,2024-09-23
G24650,E13410,D,2021-05-07
G24651,E13906,A,2021-07-23
G24652,E10946,C,2024-08-10
G24653,E11760,B,2025-01-18
G24654,E12680,C,2022-10-17
G24655,E12060,C,2025-06-14
G24656,E11351,C,2025-04-13
G24657,E15180,D,2020-06-22
G24658,E11493,B,2024-07-14
G24659,E11668,D,2024-05-03
G24660,E10347,C,2022-01-08
G24661,E12392,C,2022-11-23
G24662,E10615,A,2023-11-15
G24663,E11058,C,2021-05-27
G24664,E15487,B,2022-01-09
G24665,E12407,A,2022-11-10
G24666,E15071,D,2024-03-18
G24667,E14005,B,2023-02-23
G24668,E15418,D,2024-04-20
G24669,E10689,B,2022-12-30
G24670,E13610,A,2023-10-03
G24671,E14151,D,2022-06-28
G24672,E14684,F,2024-07-01
G24673,E13112,D,2024-12-12
G24674,E10470,D,2023-03-09
G24675,E14093,B,2022-10-14
G24676,E10720,A,2024-08-05
G24677,E11842,A,2024-01-17
G24678,E14527,F,2024-08-26
G24679,E13997,D,2023-04-12
G24680,E10464,B,2023-09-02
G24681,E12925,D,2025-05-01
G24682,E10496,C,2021-02-10
G24683,E15096,A,2020-06-23
G24684,E15972,B,2021-06-06
G24685,E11243,C,2024-02-21
G24686,E11786,C,2023-09-01
G24687,E11845,D,2021-05-31
G24688,E14245,D,2021-10-28
G24689,E10388,D,2023-08-03
G24690,E13640,A,2024-01-28
G24691,E11087,D,2023-03-29
G24692,E14503,D,2025-05-12
G24693,E15962,C,2022-04-22
G24694,E14943,B,2024-10-07
G24695,E14366,A,2022-03-03
G24696,E12593,A,2024-05-01
G24697,E14889,A,2023-03-03
G24698,E10470,F,2020-09-02
G24699,E10409,A,2020-07-21
G24700,E13182,A,2022-05-19
G24701,E10690,A,2024-01-12
G24702,E14717,C,2025-04-08
G24703,E13519,D,2021-10-14
G24704,E10792,D,2022-07-15
G24705,E12874,F,2022-02-02
G24706,E14338,F,2020-08-30
G24707,E14989,D,2021-08-11
G24708,E13754,B,2023-07-03
G24709,E14522,F,2021-01-16
G24710,E11867,A,2022-08-01
G24711,E15701,B,2021-02-02
G24712,E12655,D,2022-12-03
G24713,E14891,B,2020-12-29
G24714,E13691,C,2021-09-24
G24715,E11810,A,2024-01-30
G24716,E13470,D,2024-05-26
G24717,E12730,C,2021-04-08
G24718,E12981,F,2022-11-27
G24719,E12120,A,2022-10-15
G24720,E13962,F,2022-03-01
G24721,E13444,F,2021-11-19
G24722,E15885,D,2025-05-17
G24723,E12108,D,2022-09-12
G24724,E15823,B,2022-01-23
G24725,E12813,F,2021-08-11
G24726,E11871,B,2022-06-04
G24727,E10438,A,2021-01-12
G24728,E14975,D,2024-11-22
G24729,E11668,F,2024-08-23
G24730,E13865,C,2021-07-29
G24731,E11469,F,2021-05-24
G24732,E10020,A,2022-12-21
G24733,E15213,C,2025-02-12
G24734,E12229,F,2025-02-20
G24735,E12210,C,2025-03-25
G24736,E15142,A,2023-08-25
G24737,E12457,C,2023-09-22
G24738,E13355,C,2021-06-19
G24739,E13368,A,2020-12-28
G24740,E14682,D,2022-03-31
G24741,E10729,C,2023-08-28
G24742,E13805,D,2021-08-12
G24743,E13684,A,2023-12-11
G24744,E12012,C,2024-09-09
G24745,E12213,A,2021-02-22
G24746,E13285,F,2024-12-19
G24747,E10077,F,2022-11-26
G24748,E14194,C,2024-08-10
G24749,E10089,C,2024-05-02
G24750,E14704,A,2024-05-08
G24751,E11357,D,2021-11-05
G24752,E13817,B,2023-12-12
G24753,E10580,F,2021-06-29
G24754,E15003,A,2022-07-15
G24755,E10625,F,2022-06-06
G24756,E14654,A,2024-12-09
G24757,E12697,F,2021-09-13
G24758,E10623,D,2022-05-01
G24759,E11306,F,2021-10-17
G24760,E10569,C,2020-12-21
G24761,E12388,B,2021-06-17
G24762,E13807,C,2024-09-20
G24763,E12670,F,2022-08-18
G24764,E14199,B,2023-10-24
G24765,E13705,B,2020-11-10
G24766,E12484,D,2024-11-30
G24767,E15005,C,2023-07-06
G24768,E13269,B,2022-10-09
G24769,E11188,D,2024-09-18
G24770,E12594,F,2025-02-04
G24771,E12079,B,2024-08-18
G24772,E12882,A,2024-02-20
G24773,E14005,F,2021-02-16
G24774,E11067,C,2020-10-22
G24775,E15757,B,2024-03-27
G24776,E13075,C,2022-08-11
G24777,E15435,C,2021-08-26
G24778,E12343,D,2021-02-27
G24779,E11262,C,2021-06-13
G24780,E11457,B,2022-06-07
G24781,E12575,A,2022-04-07
G24782,E14155,A,2024-08-16
G24783,E12500,D,2022-03-23
G24784,E14083,C,2020-12-05
G24785,E10573,C,2023-01-20
G24786,E12863,B,2022-06-27
G24787,E14980,A,2020-06-29
G24788,E12203,C,2023-04-18
G24789,E10110,F,2022-02-07
G24790,E13038,B,2022-04-23
G24791,E13713,B,2024-03-12
G24792,E15539,D,2023-11-21
G24793,E14521,C,2024-06-21
G24794,E11012,D,2021-02-17
G24795,E15445,C,2022-08-08
G24796,E14126,B,2021-11-26
G24797,E11648,B,2024-11-14
G24798,E11596,A,2020-12-19
G24799,E13709,A,2024-06-08
G24800,E11088,B,2023-03-22
G24801,E14346,D,2025-04-26
G24802,E14292,C,2022-12-31
G24803,E10550,D,2024-05-12
G24804,E11205,F,2023-05-12
G24805,E12312,D,2021-07-09
G24806,E14199,A,2022-03-13
G24807,E15916,D,2021-10-09
G24808,E12931,D,2021-08-29
G24809,E12282,F,2021-11-20
G24810,E14504,D,2022-12-08
G24811,E14879,D,2022-05-15
G24812,E11685,F,2021-10-29
G24813,E14317,F,2024-09-01
G24814,E10230,C,2024-12-25
G24815,E14487,D,2021-12-23
G24816,E13347,D,2023-01-18
G24817,E13121,F,2023-03-13
G24818,E10035,A,2020-08-09
G24819,E15667,A,2021-01-06
G24820,E12058,C,2024-10-22
G24821,E12097,B,2022-09-15
G24822,E12834,C,2020-07-29
G24823,E11970,A,2023-06-18
G24824,E14092,D,2022-04-01
G24825,E12214,D,2024-01-12
G24826,E15911,F,2024-01-16
G24827,E10267,D,2025-01-19
G24828,E13760,A,2021-08-02
G24829,E12534,C,2024-03-26
G24830,E11135,F,2021-07-09
G24831,E13785,F,2021-06-28
G24832,E11227,D,2022-09-24
G24833,E10987,D,2020-07-27
G24834,E11067,D,2021-03-10
G24835,E15312,D,2022-10-12
G24836,E14992,F,2023-10-23
G24837,E14465,B,2025-02-12
G24838,E13147,D,2024-02-10
G24839,E11722,C,2022-03-27
G24840,E12867,D,2021-02-27
G24841,E13461,B,2024-12-18
G24842,E14222,D,2024-12-26
G24843,E12211,D,2021-03-08
G24844,E13079,B,2022-03-04
G24845,E13163,F,2023-03-20
G24846,E13567,F,2023-03-11
G24847,E11950,B,2023-05-03
G24848,E13668,B,2023-03-07
G24849,E15054,F,2024-12-25
G24850,E15918,D,2020-09-26
G24851,E13483,B,2020-11-22
G24852,E12060,A,2024-07-10
G24853,E15565,C,2025-01-10
G24854,E11592,B,2023-12-03
G24855,E15056,C,2022-11-21
G24856,E11166,D,2024-01-29
G24857,E12481,D,2020-09-24
G24858,E14618,B,2020-10-17
G24859,E10150,C,2022-06-19
G24860,E10433,C,2024-10-16
G24861,E15729,F,2023-09-15
G24862,E15890,B,2024-10-14
G24863,E12233,A,2020-08-09
G24864,E11389,F,2022-03-07
G24865,E13384,A,2023-08-09
G24866,E14295,C,2021-01-08
G24867,E10630,C,2022-07-31
G24868,E13979,F,2020-07-08
G24869,E10958,B,2020-07-09
G24870,E15209,A,2022-11-07
G24871,E11299,F,2022-03-22
G24872,E14659,B,2020-07-15
G24873,E13053,C,2022-11-26
G24874,E11922,B,2022-10-08
G24875,E15381,A,2024-10-10
G24876,E15701,A,2024-09-10
G24877,E14393,F,2023-02-24
G24878,E13417,D,2021-06-10
G24879,E12837,B,2024-01-12
G24880,E12302,F,2024-10-03
G24881,E13790,D,2022-06-28
G24882,E12220,C,2023-07-28
G24883,E13242,C,2024-03-13
G24884,E14545,A,2024-08-30
G24885,E10353,B,2020-07-13
G24886,E13078,B,2022-07-05
G24887,E10966,D,2024-12-30
G24888,E13807,B,2023-10-08
G24889,E13938,D,2023-04-14
G24890,E10711,B,2020-10-26
G24891,E14118,D,2021-11-06
G24892,E12810,A,2022-02-15
G24893,E11541,A,2022-08-17
G24894,E13794,A,2021-08-14
G24895,E10949,C,2024-10-21
G24896,E14420,C,2025-02-26
G24897,E10977,A,2022-10-08
G24898,E12644,A,2023-11-03
G24899,E11769,A,2025-03-20
G24900,E13780,F,2022-03-18
G24901,E14505,F,2025-04-14
G24902,E14574,B,2023-07-25
G24903,E12548,B,2023-11-27
G24904,E15177,C,2022-08-14
G24905,E15888,F,2020-10-14
G24906,E15972,A,2020-07-23
G24907,E10368,B,2024-05-22
G24908,E15249,B,2022-03-08
G24909,E14737,F,2021-07-17
G24910,E15108,A,2023-03-12
G24911,E15880,A,2021-10-25
G24912,E10723,F,2022-04-04
G24913,E11550,F,2022-04-13
G24914,E14227,A,2024-10-27
G24915,E15756,B,2022-04-04
G24916,E14871,C,2025-01-26
G24917,E10507,F,2022-06-06
G24918,E11168,F,2020-09-01
G24919,E10270,C,2021-10-02
G24920,E10248,A,2022-02-01
G24921,E14760,C,2023-08-09
G24922,E12998,F,2021-11-17
G24923,E10174,A,2021-04-01
G24924,E12786,F,2024-04-28
G24925,E10264,A,2022-04-22
G24926,E14066,C,2023-12-24
G24927,E13910,C,2022-01-09
G24928,E14215,D,2021-07-14
G24929,E13337,C,2022-10-04
G24930,E14058,D,2025-04-13
G24931,E14457,D,2025-04-18
