enrollmentID,studentID,courseID,enrollDate
E12277,S02165,C074,2020-07-27
E12278,S01814,C026,2024-12-24
E12279,S01618,C073,2025-06-07
E12280,S01314,C001,2022-07-13
E12281,S02936,C067,2024-10-06
E12282,S00875,C026,2024-07-19
E12283,S01558,C007,2023-01-30
E12284,S01697,C039,2020-10-10
E12285,S01419,C053,2023-10-03
E12286,S01550,C009,2024-01-01
E12287,S00672,C014,2021-03-12
E12288,S02990,C089,2020-12-30
E12289,S01943,C070,2023-05-24
E12290,S02559,C091,2022-03-03
E12291,S01464,C093,2022-01-31
E12292,S02890,C037,2020-09-04
E12293,S02275,C100,2024-10-02
E12294,S00068,C006,2021-10-01
E12295,S02182,C078,2023-02-04
E12296,S01562,C060,2022-04-30
E12297,S02722,C058,2021-01-07
E12298,S00303,C004,2021-12-18
E12299,S00907,C060,2022-06-06
E12300,S00593,C078,2022-02-04
E12301,S00029,C010,2021-08-30
E12302,S00696,C022,2022-07-24
E12303,S00788,C016,2025-05-17
E12304,S02158,C083,2021-04-18
E12305,S01201,C051,2020-08-29
E12306,S01555,C011,2021-06-07
E12307,S01813,C099,2024-11-17
E12308,S01085,C057,2024-02-07
E12309,S00119,C046,2020-07-29
E12310,S00279,C026,2021-05-31
E12311,S02406,C063,2024-08-10
E12312,S00421,C089,2023-07-24
E12313,S00618,C087,2021-12-24
E12314,S02568,C069,2025-02-08
E12315,S00162,C073,2022-01-16
E12316,S02892,C062,2024-12-04
E12317,S02795,C062,2022-07-06
E12318,S02371,C024,2024-05-27
E12319,S00185,C085,2021-08-24
E12320,S01635,C086,2025-02-26
E12321,S01477,C023,2023-07-01
E12322,S02940,C083,2025-04-21
E12323,S01399,C036,2024-11-22
E12324,S01845,C092,2024-07-03
E12325,S02451,C030,2024-02-10
E12326,S01030,C039,2023-01-19
E12327,S01310,C060,2022-12-27
E12328,S01845,C014,2022-12-04
E12329,S00359,C040,2023-07-31
E12330,S02879,C064,2021-02-03
E12331,S00227,C005,2023-03-26
E12332,S01329,C094,2022-08-18
E12333,S02576,C062,2023-12-26
E12334,S00171,C087,2022-01-15
E12335,S01280,C037,2024-04-04
E12336,S00039,C090,2025-05-23
E12337,S02511,C006,2024-02-08
E12338,S01383,C066,2023-03-19
E12339,S00771,C075,2023-08-15
E12340,S01476,C100,2024-10-15
E12341,S02347,C051,2022-05-29
E12342,S02458,C026,2025-01-20
E12343,S01005,C098,2022-12-04
E12344,S02707,C098,2022-05-31
E12345,S02697,C073,2023-03-21
E12346,S00076,C039,2024-10-24
E12347,S01555,C090,2022-02-23
E12348,S01352,C066,2021-12-14
E12349,S02589,C035,2021-03-08
E12350,S01442,C076,2021-11-10
E12351,S02130,C015,2023-04-28
E12352,S02226,C008,2023-10-31
E12353,S01717,C039,2022-11-07
E12354,S02265,C034,2021-11-13
E12355,S00751,C030,2020-09-29
E12356,S02967,C073,2023-03-23
E12357,S00558,C018,2021-09-08
E12358,S02159,C012,2023-03-09
E12359,S02103,C029,2023-12-11
E12360,S02467,C094,2024-08-10
E12361,S01139,C094,2025-04-09
E12362,S00345,C054,2025-02-15
E12363,S01185,C009,2022-07-10
E12364,S00504,C091,2022-10-10
E12365,S01289,C008,2025-01-04
E12366,S00283,C033,2022-11-30
E12367,S00285,C011,2023-12-08
E12368,S01942,C097,2022-08-21
E12369,S01315,C068,2025-03-06
E12370,S00687,C090,2021-02-02
E12371,S02080,C066,2024-11-06
E12372,S01952,C019,2021-03-10
E12373,S01002,C086,2023-02-21
E12374,S00527,C044,2022-04-17
E12375,S00459,C007,2022-08-05
E12376,S02213,C072,2020-08-19
E12377,S01717,C038,2024-12-11
E12378,S01538,C035,2022-10-13
E12379,S01046,C076,2021-12-13
E12380,S01640,C049,2025-05-08
E12381,S01008,C025,2023-04-21
E12382,S02781,C036,2023-02-01
E12383,S00456,C048,2023-12-31
E12384,S01846,C016,2023-10-07
E12385,S02545,C076,2021-05-19
E12386,S00468,C032,2023-08-30
E12387,S00816,C062,2022-07-29
E12388,S00950,C098,2021-06-26
E12389,S02032,C002,2025-01-24
E12390,S01281,C028,2025-06-13
E12391,S02819,C058,2020-11-06
E12392,S01437,C017,2021-06-18
E12393,S01262,C011,2024-08-04
E12394,S02469,C078,2023-01-04
E12395,S02734,C039,2021-07-07
E12396,S01903,C063,2023-08-01
E12397,S01130,C072,2022-01-28
E12398,S01450,C004,2021-10-21
E12399,S01185,C050,2022-11-28
E12400,S02102,C026,2023-04-09
E12401,S01696,C033,2022-03-25
E12402,S00237,C029,2020-11-22
E12403,S02791,C090,2021-10-11
E12404,S01404,C001,2023-06-28
E12405,S00524,C057,2021-06-06
E12406,S02719,C006,2024-11-10
E12407,S02070,C041,2025-04-11
E12408,S02309,C003,2021-04-24
E12409,S02043,C098,2024-07-26
E12410,S02341,C028,2022-06-18
E12411,S02470,C019,2024-05-09
E12412,S01272,C003,2024-01-22
E12413,S01187,C073,2021-10-07
E12414,S00124,C073,2022-04-12
E12415,S02442,C074,2021-01-17
E12416,S00072,C089,2021-07-08
E12417,S00404,C036,2021-11-14
E12418,S02357,C074,2021-11-22
E12419,S02699,C054,2021-09-17
E12420,S02913,C068,2021-12-06
E12421,S01115,C019,2024-02-25
E12422,S01643,C087,2024-12-29
E12423,S00812,C100,2024-05-27
E12424,S01190,C048,2023-10-17
E12425,S01322,C001,2020-07-28
E12426,S00475,C007,2023-03-11
E12427,S02480,C047,2022-07-29
E12428,S00641,C043,2025-02-27
E12429,S02495,C034,2021-06-12
E12430,S02259,C051,2025-04-02
E12431,S02623,C009,2023-02-28
E12432,S02427,C021,2021-10-09
E12433,S00979,C096,2024-08-08
E12434,S01939,C001,2020-07-09
E12435,S00402,C084,2020-08-16
E12436,S00990,C059,2022-03-20
E12437,S01622,C003,2023-07-11
E12438,S02245,C051,2024-11-11
E12439,S02442,C098,2023-01-08
E12440,S02833,C060,2022-11-20
E12441,S00839,C022,2023-12-04
E12442,S00583,C041,2023-01-14
E12443,S02938,C039,2022-05-16
E12444,S00428,C023,2020-07-01
E12445,S01483,C052,2020-07-04
E12446,S00054,C099,2022-01-10
E12447,S02951,C073,2021-01-25
E12448,S02529,C027,2020-12-25
E12449,S01753,C075,2024-01-13
E12450,S02854,C070,2024-11-09
E12451,S02096,C005,2020-07-30
E12452,S01068,C074,2020-06-21
E12453,S02664,C018,2023-11-27
E12454,S00165,C009,2025-02-21
E12455,S01445,C008,2022-05-25
E12456,S00743,C008,2025-01-11
E12457,S01724,C009,2023-12-13
E12458,S02611,C029,2022-05-25
E12459,S01525,C068,2024-02-27
E12460,S01771,C016,2021-04-10
E12461,S02284,C096,2022-09-14
E12462,S00561,C061,2024-06-03
E12463,S02626,C002,2024-03-25
E12464,S01914,C035,2023-05-16
E12465,S00876,C011,2025-03-28
E12466,S00729,C004,2023-12-21
E12467,S01892,C020,2022-05-19
E12468,S02472,C067,2022-08-28
E12469,S00418,C052,2021-02-04
E12470,S01583,C005,2023-07-06
E12471,S02517,C071,2022-08-28
E12472,S00285,C039,2024-03-29
E12473,S01456,C018,2022-01-14
E12474,S01906,C086,2023-10-07
E12475,S02139,C045,2022-10-22
E12476,S02399,C070,2023-06-29
E12477,S00130,C052,2023-07-10
E12478,S02285,C091,2025-05-11
E12479,S02957,C087,2021-12-18
E12480,S00294,C061,2024-12-16
E12481,S00913,C033,2021-03-18
E12482,S00245,C022,2021-08-24
E12483,S00710,C009,2020-11-12
E12484,S01364,C086,2022-10-27
E12485,S00616,C051,2020-10-09
E12486,S02953,C064,2024-09-09
E12487,S01494,C084,2021-06-04
E12488,S00675,C068,2023-06-16
E12489,S00410,C063,2022-05-02
E12490,S00792,C007,2024-01-02
E12491,S02404,C047,2023-11-10
E12492,S00483,C056,2022-08-21
E12493,S01398,C004,2025-04-24
E12494,S01784,C013,2024-07-07
E12495,S00660,C082,2023-01-22
E12496,S01183,C045,2024-11-14
E12497,S02588,C079,2024-01-07
E12498,S00319,C052,2021-02-22
E12499,S02264,C012,2025-05-26
E12500,S02207,C083,2024-11-03
E12501,S02605,C066,2024-11-19
E12502,S01107,C068,2022-04-13
E12503,S01668,C001,2022-07-17
E12504,S02378,C074,2021-09-26
E12505,S01019,C037,2024-01-11
E12506,S01519,C073,2024-07-29
E12507,S02789,C028,2020-11-07
E12508,S01199,C046,2024-10-08
E12509,S01242,C085,2024-12-07
E12510,S02793,C022,2020-10-30
E12511,S00683,C062,2020-10-23
E12512,S02914,C016,2020-12-03
E12513,S02344,C069,2021-11-13
E12514,S00555,C005,2025-05-16
E12515,S02799,C097,2021-03-03
E12516,S01078,C072,2024-02-02
E12517,S02694,C069,2021-02-13
E12518,S01531,C036,2024-11-02
E12519,S02510,C016,2025-05-04
E12520,S00624,C023,2022-07-02
E12521,S01124,C058,2021-10-10
E12522,S02485,C036,2022-11-25
E12523,S02739,C003,2023-11-29
E12524,S00311,C100,2021-01-10
E12525,S02923,C086,2023-08-11
E12526,S01285,C076,2022-05-24
E12527,S02064,C078,2023-10-23
E12528,S02906,C088,2024-06-08
E12529,S02950,C078,2023-04-30
E12530,S01330,C070,2023-02-21
E12531,S02223,C033,2022-12-23
E12532,S02214,C016,2021-05-04
E12533,S00037,C038,2025-04-06
E12534,S01161,C056,2023-12-27
E12535,S01262,C049,2020-07-18
E12536,S02281,C092,2024-05-03
E12537,S02957,C014,2024-06-21
E12538,S00956,C001,2021-12-01
E12539,S02958,C066,2023-06-29
E12540,S01796,C072,2021-12-25
E12541,S01138,C078,2021-04-25
E12542,S02673,C031,2022-03-29
E12543,S01097,C060,2024-06-04
E12544,S01894,C022,2020-07-03
E12545,S00882,C036,2021-05-07
E12546,S02201,C026,2022-12-09
E12547,S02731,C063,2020-12-18
E12548,S00119,C088,2024-01-10
E12549,S00745,C048,2024-10-10
E12550,S01536,C033,2022-11-22
E12551,S02106,C049,2024-10-01
E12552,S02005,C073,2022-01-05
E12553,S01198,C077,2022-06-27
E12554,S00115,C046,2020-11-14
E12555,S00902,C008,2024-11-26
E12556,S00424,C088,2020-09-29
E12557,S01598,C013,2021-08-16
E12558,S02242,C083,2023-12-22
E12559,S00433,C081,2021-10-25
E12560,S02901,C051,2021-12-08
E12561,S00254,C074,2025-01-27
E12562,S01855,C056,2025-01-17
E12563,S01201,C075,2022-11-21
E12564,S01830,C072,2023-09-02
E12565,S00412,C044,2024-02-01
E12566,S00518,C046,2023-04-09
E12567,S01384,C049,2023-01-29
E12568,S00022,C014,2024-05-15
E12569,S02801,C003,2022-10-31
E12570,S02303,C033,2023-04-04
E12571,S01950,C049,2024-09-20
E12572,S00925,C053,2020-12-07
E12573,S02942,C070,2022-05-22
E12574,S01826,C018,2022-11-24
E12575,S02123,C023,2021-09-11
E12576,S02966,C079,2021-05-10
E12577,S00320,C002,2022-08-29
E12578,S01023,C027,2022-07-03
E12579,S02991,C016,2023-07-30
E12580,S00058,C028,2024-08-10
E12581,S00726,C033,2023-06-24
E12582,S01525,C032,2020-11-15
E12583,S02469,C079,2021-06-04
E12584,S02172,C003,2024-12-08
E12585,S00931,C062,2022-08-30
E12586,S01421,C090,2024-03-30
E12587,S01064,C090,2024-12-24
E12588,S01175,C009,2021-08-26
E12589,S01473,C036,2024-09-22
E12590,S02832,C075,2022-12-03
E12591,S02937,C037,2023-04-10
E12592,S02465,C074,2023-11-05
E12593,S00684,C054,2022-06-08
E12594,S02173,C078,2023-04-30
E12595,S00148,C055,2021-07-14
E12596,S02933,C001,2021-09-27
E12597,S02001,C004,2025-01-05
E12598,S02230,C016,2024-05-29
E12599,S01825,C017,2022-08-04
E12600,S01476,C033,2021-10-31
E12601,S02405,C010,2021-12-23
E12602,S01074,C061,2021-11-07
E12603,S01142,C082,2025-02-13
E12604,S01158,C081,2022-06-23
E12605,S01577,C099,2020-06-26
E12606,S00027,C011,2023-09-17
E12607,S00071,C054,2024-03-13
E12608,S01524,C037,2024-09-14
E12609,S02452,C082,2021-09-21
E12610,S00815,C027,2022-02-27
E12611,S00197,C018,2022-08-28
E12612,S02499,C065,2021-06-19
E12613,S02186,C037,2023-06-27
E12614,S00993,C061,2021-12-23
E12615,S02818,C015,2023-04-17
E12616,S01253,C096,2025-06-06
E12617,S02491,C004,2021-12-15
E12618,S02203,C024,2021-01-29
E12619,S01964,C001,2022-11-26
E12620,S02331,C030,2024-11-22
E12621,S01980,C071,2024-05-04
E12622,S02246,C054,2025-01-03
E12623,S00266,C074,2021-06-06
E12624,S00007,C099,2024-12-16
E12625,S02944,C040,2024-10-10
E12626,S00399,C038,2022-10-05
E12627,S01823,C078,2024-02-04
E12628,S01189,C084,2023-09-27
E12629,S01112,C061,2020-09-11
E12630,S00415,C017,2025-05-11
E12631,S01683,C004,2022-08-18
E12632,S01174,C029,2021-03-31
E12633,S01371,C012,2022-02-10
E12634,S01502,C033,2023-06-25
E12635,S01638,C006,2020-12-10
E12636,S01619,C034,2022-08-09
E12637,S02470,C014,2020-12-04
E12638,S00239,C038,2020-12-29
E12639,S00789,C069,2024-09-25
E12640,S00776,C055,2022-11-23
E12641,S00804,C032,2021-04-07
E12642,S02601,C033,2022-10-01
E12643,S00522,C040,2022-07-19
E12644,S02612,C083,2023-03-11
E12645,S02769,C093,2022-08-23
E12646,S01360,C092,2023-07-23
E12647,S02987,C056,2022-10-08
E12648,S00510,C034,2021-09-08
E12649,S00910,C007,2021-04-22
E12650,S02789,C003,2022-05-11
E12651,S01388,C083,2022-09-03
E12652,S01130,C034,2021-06-06
E12653,S00034,C008,2024-05-05
E12654,S00820,C050,2024-01-16
E12655,S00937,C052,2021-05-05
E12656,S00720,C020,2024-07-15
E12657,S01074,C088,2021-11-03
E12658,S00058,C022,2024-04-06
E12659,S02504,C076,2023-06-13
E12660,S02500,C074,2023-02-15
E12661,S01709,C042,2025-01-20
E12662,S02078,C054,2021-03-21
E12663,S02048,C022,2023-12-05
E12664,S01412,C035,2023-02-16
E12665,S01614,C057,2023-09-20
E12666,S02394,C019,2023-07-21
E12667,S01021,C094,2024-10-24
E12668,S00573,C085,2022-07-03
E12669,S02850,C084,2021-11-26
E12670,S00235,C018,2025-05-04
E12671,S01190,C019,2020-12-11
E12672,S02952,C028,2022-09-08
E12673,S01454,C034,2023-12-06
E12674,S01432,C068,2024-01-27
E12675,S00477,C091,2025-06-03
E12676,S00718,C099,2023-12-18
E12677,S00726,C093,2023-05-20
E12678,S00079,C024,2023-05-03
E12679,S01623,C037,2021-10-26
E12680,S00671,C057,2022-09-23
E12681,S02569,C002,2022-01-10
E12682,S00012,C056,2022-12-25
E12683,S01351,C004,2023-06-18
E12684,S01340,C091,2021-03-31
E12685,S02556,C089,2020-10-16
E12686,S01145,C084,2022-06-01
E12687,S00329,C091,2025-04-02
E12688,S01635,C004,2021-04-10
E12689,S01439,C079,2021-10-07
E12690,S00806,C068,2022-09-30
E12691,S02895,C008,2025-02-25
E12692,S02861,C023,2023-03-22
E12693,S00070,C026,2023-04-12
E12694,S01278,C087,2023-02-27
E12695,S01920,C079,2025-05-03
E12696,S02213,C008,2023-02-09
E12697,S00344,C045,2023-03-03
E12698,S00251,C062,2023-05-12
E12699,S00907,C049,2020-08-16
E12700,S02452,C077,2021-12-13
E12701,S01014,C095,2022-03-27
E12702,S02362,C082,2021-05-11
E12703,S01527,C024,2024-12-14
E12704,S01386,C013,2025-06-12
E12705,S00532,C069,2023-01-14
E12706,S02489,C051,2024-12-06
E12707,S01926,C046,2022-07-12
E12708,S02002,C090,2025-02-25
E12709,S02746,C061,2021-05-16
E12710,S00368,C024,2021-08-03
E12711,S01465,C074,2025-06-09
E12712,S00350,C036,2025-04-27
E12713,S01866,C047,2021-07-20
E12714,S00210,C022,2023-08-31
E12715,S02423,C037,2023-04-05
E12716,S02902,C009,2020-07-16
E12717,S01904,C078,2022-07-04
E12718,S02817,C003,2023-09-09
E12719,S00483,C077,2024-09-28
E12720,S00703,C005,2023-05-20
E12721,S00567,C025,2021-02-08
E12722,S02803,C081,2023-10-24
E12723,S02154,C060,2023-11-22
E12724,S00839,C030,2025-06-06
E12725,S02947,C093,2022-12-04
E12726,S00955,C063,2021-02-11
E12727,S00447,C042,2022-07-08
E12728,S01599,C020,2021-12-14
E12729,S02987,C034,2024-04-03
E12730,S01363,C046,2021-05-11
E12731,S01695,C016,2022-04-02
E12732,S00106,C006,2024-02-26
E12733,S01935,C087,2024-12-25
E12734,S01886,C064,2024-07-20
E12735,S00674,C045,2022-09-08
E12736,S00047,C077,2023-04-25
E12737,S02013,C086,2025-01-07
E12738,S02149,C089,2021-04-18
E12739,S01843,C017,2022-04-27
E12740,S02360,C026,2021-06-04
E12741,S01409,C062,2022-08-15
E12742,S00009,C077,2023-04-16
E12743,S01876,C031,2021-07-07
E12744,S02690,C059,2025-04-15
E12745,S02074,C074,2020-10-20
E12746,S01369,C050,2023-02-24
E12747,S02309,C030,2024-11-15
E12748,S00429,C010,2022-05-12
E12749,S01067,C045,2021-11-28
E12750,S02547,C064,2024-07-14
E12751,S00366,C073,2023-05-23
E12752,S01018,C011,2021-10-02
E12753,S02408,C082,2021-04-25
E12754,S00802,C066,2021-01-27
E12755,S02092,C003,2023-09-12
E12756,S00756,C034,2022-11-04
E12757,S00593,C099,2022-01-16
E12758,S02737,C081,2025-01-25
E12759,S02809,C021,2023-01-01
E12760,S02933,C014,2021-09-27
E12761,S00042,C039,2022-06-25
E12762,S02174,C099,2020-11-14
E12763,S00068,C013,2023-08-16
E12764,S00824,C047,2021-03-05
E12765,S01005,C026,2021-04-03
E12766,S02773,C003,2024-03-23
E12767,S02661,C080,2021-06-23
E12768,S01229,C072,2022-06-30
E12769,S01058,C099,2024-11-13
E12770,S02287,C049,2025-04-25
E12771,S01967,C055,2020-10-03
E12772,S01908,C043,2024-07-01
E12773,S01129,C087,2020-08-23
E12774,S00891,C092,2023-03-10
E12775,S01389,C075,2024-05-30
E12776,S02461,C004,2023-04-05
E12777,S02422,C040,2023-11-26
E12778,S00930,C059,2023-07-26
E12779,S01225,C002,2021-07-22
E12780,S00595,C092,2023-07-13
E12781,S01759,C071,2021-01-22
E12782,S02318,C095,2023-07-19
E12783,S00381,C048,2024-08-18
E12784,S02213,C060,2021-12-23
E12785,S00677,C022,2024-04-04
E12786,S02966,C059,2024-06-13
E12787,S01028,C047,2022-10-24
E12788,S01456,C040,2020-12-28
E12789,S00335,C015,2025-05-12
E12790,S01603,C084,2025-01-28
E12791,S02202,C013,2024-10-02
E12792,S00766,C047,2021-11-07
E12793,S02352,C065,2020-10-30
E12794,S00598,C080,2025-04-12
E12795,S00967,C006,2023-02-28
E12796,S01799,C022,2022-06-06
E12797,S02951,C068,2024-02-15
E12798,S01616,C021,2023-04-15
E12799,S00011,C074,2021-12-11
E12800,S02342,C069,2022-03-18
E12801,S01095,C038,2024-04-24
E12802,S02874,C024,2021-01-14
E12803,S00422,C049,2024-10-02
E12804,S02784,C055,2022-10-07
E12805,S00533,C033,2021-12-19
E12806,S02887,C084,2023-06-15
E12807,S01037,C011,2023-01-13
E12808,S02450,C013,2023-08-22
E12809,S00916,C062,2020-07-10
E12810,S02362,C021,2024-05-22
E12811,S00483,C016,2020-08-21
E12812,S00734,C013,2021-04-17
E12813,S01823,C040,2024-12-30
E12814,S01542,C059,2021-01-23
E12815,S01187,C027,2023-08-08
E12816,S02407,C059,2023-10-31
E12817,S02221,C025,2024-11-19
E12818,S02045,C027,2025-04-23
E12819,S02738,C041,2023-05-27
E12820,S00302,C001,2021-09-21
E12821,S02098,C046,2025-05-10
E12822,S00032,C024,2020-06-27
E12823,S00374,C061,2023-11-13
E12824,S00589,C005,2022-08-31
E12825,S00781,C091,2021-01-07
E12826,S02017,C034,2021-12-08
E12827,S00225,C076,2022-08-04
E12828,S00696,C029,2020-09-07
E12829,S02523,C018,2022-12-23
E12830,S01862,C023,2023-04-03
E12831,S02649,C045,2025-02-13
E12832,S00060,C049,2021-06-24
E12833,S00047,C053,2022-02-18
E12834,S01776,C081,2025-03-09
E12835,S01643,C067,2022-09-30
E12836,S00540,C099,2021-01-23
E12837,S02232,C092,2024-09-21
E12838,S00036,C076,2023-03-28
E12839,S00849,C065,2023-04-08
E12840,S00665,C069,2024-07-05
E12841,S01332,C050,2021-06-13
E12842,S01219,C043,2025-03-28
E12843,S01906,C075,2020-09-11
E12844,S02974,C044,2025-02-13
E12845,S01749,C017,2021-02-01
E12846,S00745,C055,2023-04-25
E12847,S02571,C006,2023-04-12
E12848,S02112,C096,2020-07-13
E12849,S00250,C088,2025-01-01
E12850,S01773,C005,2024-07-25
E12851,S00183,C045,2022-11-11
E12852,S00260,C008,2024-08-20
E12853,S02485,C058,2021-11-14
E12854,S02452,C014,2023-04-11
E12855,S00999,C002,2025-03-21
E12856,S00267,C015,2021-06-01
E12857,S01544,C004,2025-04-13
E12858,S00789,C066,2022-10-08
E12859,S02509,C047,2022-02-21
E12860,S01704,C057,2024-10-31
E12861,S00676,C087,2022-12-28
E12862,S02777,C092,2020-09-28
E12863,S02396,C055,2023-01-29
E12864,S00028,C056,2023-11-28
E12865,S00101,C048,2020-06-22
E12866,S00354,C028,2023-02-28
E12867,S02545,C034,2025-03-12
E12868,S00618,C001,2021-04-22
E12869,S02549,C080,2023-04-15
E12870,S01695,C100,2022-10-30
E12871,S02682,C100,2022-01-19
E12872,S00428,C079,2022-11-05
E12873,S02935,C055,2022-01-01
E12874,S00318,C003,2023-03-02
E12875,S02267,C018,2021-06-07
E12876,S02296,C053,2025-05-13
E12877,S01667,C023,2024-03-19
E12878,S02089,C069,2025-05-09
E12879,S00472,C068,2020-11-25
E12880,S01847,C095,2023-03-17
E12881,S02981,C036,2023-10-11
E12882,S00777,C018,2021-09-14
E12883,S01334,C035,2024-01-15
E12884,S01475,C094,2022-09-28
E12885,S00058,C097,2022-11-20
E12886,S01834,C002,2022-08-01
E12887,S00470,C076,2021-11-02
E12888,S01556,C040,2023-08-30
E12889,S00844,C050,2023-12-23
E12890,S00859,C033,2024-10-15
E12891,S01332,C064,2023-06-04
E12892,S02916,C094,2022-10-20
E12893,S00721,C083,2020-08-28
E12894,S00674,C091,2024-06-30
E12895,S02030,C025,2021-06-05
E12896,S01991,C037,2022-12-23
E12897,S00476,C016,2025-02-14
E12898,S01526,C081,2023-08-26
E12899,S00506,C077,2021-02-16
E12900,S02201,C055,2022-09-23
E12901,S01802,C017,2022-04-25
E12902,S00217,C018,2022-08-17
E12903,S02512,C064,2022-08-29
E12904,S01806,C069,2024-06-20
E12905,S00792,C062,2022-06-13
E12906,S00872,C099,2020-12-30
E12907,S02920,C058,2021-10-30
E12908,S00819,C057,2021-11-19
E12909,S00691,C032,2020-12-17
E12910,S02638,C003,2023-10-26
E12911,S02743,C019,2024-04-23
E12912,S00504,C085,2023-09-22
E12913,S01807,C024,2021-05-22
E12914,S00925,C005,2021-11-16
E12915,S02729,C037,2023-02-25
E12916,S02556,C068,2022-10-25
E12917,S01495,C056,2023-07-25
E12918,S02044,C047,2024-01-18
E12919,S01758,C015,2020-12-23
E12920,S01218,C078,2023-11-05
E12921,S00566,C037,2024-06-01
E12922,S01811,C077,2022-07-29
E12923,S02830,C061,2023-09-24
E12924,S01359,C033,2024-07-02
E12925,S01092,C008,2024-09-09
E12926,S02939,C003,2020-12-01
E12927,S01795,C003,2025-04-24
E12928,S02951,C008,2022-02-06
E12929,S02385,C062,2024-07-07
E12930,S01297,C063,2021-08-07
E12931,S02544,C097,2024-07-24
E12932,S00060,C060,2020-10-01
E12933,S02001,C036,2023-11-09
E12934,S01547,C062,2025-03-06
E12935,S01361,C005,2024-01-19
E12936,S00715,C030,2020-09-03
E12937,S02938,C071,2024-03-19
E12938,S00006,C074,2023-03-27
E12939,S00340,C041,2021-09-13
E12940,S02545,C045,2023-07-01
E12941,S02380,C003,2022-11-09
E12942,S00728,C060,2023-01-04
E12943,S02223,C079,2023-12-08
E12944,S01133,C005,2021-10-23
E12945,S02404,C076,2021-05-30
E12946,S01643,C053,2020-07-04
E12947,S00042,C089,2021-02-11
E12948,S01114,C039,2022-11-13
E12949,S01776,C062,2022-12-03
E12950,S02314,C002,2021-11-25
E12951,S02344,C065,2024-05-06
E12952,S02463,C005,2020-12-05
E12953,S00287,C065,2023-09-03
E12954,S01459,C058,2024-10-01
E12955,S02469,C014,2022-05-20
E12956,S02833,C058,2021-12-28
E12957,S00521,C098,2024-02-28
E12958,S01475,C011,2023-06-23
E12959,S02613,C075,2024-04-15
E12960,S00807,C031,2023-03-01
E12961,S01196,C075,2022-01-20
E12962,S01116,C098,2024-06-16
E12963,S01224,C036,2023-10-19
E12964,S02314,C035,2024-01-05
E12965,S01893,C072,2022-07-22
E12966,S02416,C061,2024-10-15
E12967,S01378,C073,2021-02-14
E12968,S01823,C047,2023-04-24
E12969,S00154,C045,2023-08-05
E12970,S00572,C050,2025-04-12
E12971,S00423,C085,2024-02-13
E12972,S02579,C065,2021-04-19
E12973,S00355,C019,2025-05-01
E12974,S01329,C035,2020-06-20
E12975,S00477,C037,2021-04-15
E12976,S01853,C068,2021-04-24
E12977,S02795,C055,2023-12-26
E12978,S00426,C047,2022-10-29
E12979,S01501,C064,2023-09-29
E12980,S01581,C055,2025-05-23
E12981,S00286,C095,2021-04-12
E12982,S00153,C050,2020-10-15
E12983,S02444,C074,2024-05-28
E12984,S01992,C085,2025-04-26
E12985,S01486,C072,2021-02-13
E12986,S02514,C001,2020-11-20
E12987,S00127,C059,2021-10-25
E12988,S00710,C062,2021-05-19
E12989,S02332,C003,2023-12-06
E12990,S01594,C003,2022-11-25
E12991,S01632,C017,2020-12-30
E12992,S00497,C040,2021-03-09
E12993,S01211,C096,2020-10-09
E12994,S00639,C061,2024-08-24
E12995,S00303,C089,2024-08-12
E12996,S00724,C098,2022-06-28
E12997,S01628,C099,2024-07-25
E12998,S01185,C086,2024-01-01
E12999,S01747,C097,2024-08-12
E13000,S02065,C021,2025-05-19
