shipmentID,vehicleID,driverID,routeID,date,status
SH11451,V0100,DR0088,R071,2024-07-27,Cancelled
SH11452,V0340,DR0265,R058,2025-01-10,Delayed
SH11453,V0267,DR0031,R157,2023-10-05,Delivered
SH11454,V0257,DR0089,R196,2024-03-04,Delivered
SH11455,V0399,DR0186,R188,2024-12-04,In Transit
SH11456,V0022,DR0234,R004,2024-04-20,Delivered
SH11457,V0407,DR0102,R045,2024-08-10,Delayed
SH11458,V0100,DR0017,R055,2023-07-30,Delayed
SH11459,V0083,DR0195,R061,2024-07-26,In Transit
SH11460,V0228,DR0138,R084,2024-05-16,Cancelled
SH11461,V0086,DR0032,R158,2024-02-24,Delayed
SH11462,V0204,DR0263,R033,2024-01-27,Delayed
SH11463,V0237,DR0177,R180,2023-08-10,Delivered
SH11464,V0283,DR0109,R151,2023-10-25,Delayed
SH11465,V0101,DR0175,R038,2025-05-29,Delivered
SH11466,V0381,DR0194,R138,2025-01-06,Cancelled
SH11467,V0337,DR0020,R124,2024-01-25,In Transit
SH11468,V0420,DR0244,R004,2024-06-13,Cancelled
SH11469,V0226,DR0199,R034,2024-08-30,Delivered
SH11470,V0060,DR0251,R165,2025-01-03,Delivered
SH11471,V0175,DR0061,R016,2023-08-22,Cancelled
SH11472,V0069,DR0198,R091,2024-09-15,Delayed
SH11473,V0029,DR0206,R026,2023-09-12,Delayed
SH11474,V0193,DR0032,R128,2025-03-30,Delivered
SH11475,V0457,DR0027,R047,2023-12-27,Cancelled
SH11476,V0143,DR0218,R030,2025-02-16,Cancelled
SH11477,V0220,DR0227,R099,2024-06-23,In Transit
SH11478,V0213,DR0268,R107,2024-07-21,Delayed
SH11479,V0202,DR0132,R084,2024-11-12,Delayed
SH11480,V0384,DR0216,R111,2024-06-20,In Transit
SH11481,V0217,DR0015,R195,2024-08-02,In Transit
SH11482,V0300,DR0094,R084,2024-06-27,Cancelled
SH11483,V0253,DR0206,R016,2023-09-16,Delayed
SH11484,V0218,DR0046,R152,2024-09-05,Delayed
SH11485,V0390,DR0232,R015,2023-10-27,Delivered
SH11486,V0456,DR0036,R078,2024-08-15,Delayed
SH11487,V0422,DR0003,R073,2025-06-11,Delivered
SH11488,V0483,DR0285,R170,2023-10-05,Cancelled
SH11489,V0037,DR0097,R181,2024-04-06,Delivered
SH11490,V0068,DR0252,R049,2025-01-24,Cancelled
SH11491,V0302,DR0221,R036,2024-07-02,Delivered
SH11492,V0454,DR0189,R063,2024-12-03,Delayed
SH11493,V0376,DR0161,R048,2024-11-20,In Transit
SH11494,V0282,DR0052,R020,2024-11-29,Delayed
SH11495,V0353,DR0253,R026,2025-04-27,Cancelled
SH11496,V0468,DR0116,R009,2025-05-06,Cancelled
SH11497,V0062,DR0198,R018,2024-08-02,Cancelled
SH11498,V0134,DR0063,R109,2024-02-15,Delivered
SH11499,V0257,DR0123,R098,2025-04-19,Delivered
SH11500,V0139,DR0262,R146,2023-08-08,Cancelled
SH11501,V0376,DR0015,R069,2024-04-01,In Transit
SH11502,V0338,DR0219,R182,2025-04-14,Delayed
SH11503,V0315,DR0167,R010,2023-09-08,Delayed
SH11504,V0329,DR0210,R144,2024-08-21,Cancelled
SH11505,V0484,DR0194,R044,2024-09-20,Delivered
SH11506,V0460,DR0143,R100,2024-04-11,In Transit
SH11507,V0317,DR0260,R101,2023-12-27,Delayed
SH11508,V0156,DR0100,R098,2023-12-29,Cancelled
SH11509,V0100,DR0007,R016,2023-10-24,Delayed
SH11510,V0485,DR0185,R086,2023-09-04,Delivered
SH11511,V0292,DR0226,R076,2025-03-10,Cancelled
SH11512,V0076,DR0208,R105,2023-09-15,In Transit
SH11513,V0428,DR0018,R200,2023-06-26,Delivered
SH11514,V0277,DR0032,R167,2025-05-26,Delivered
SH11515,V0203,DR0272,R084,2023-06-30,In Transit
SH11516,V0178,DR0103,R182,2024-02-18,Cancelled
SH11517,V0264,DR0026,R073,2024-10-05,In Transit
SH11518,V0456,DR0074,R038,2023-10-25,In Transit
SH11519,V0399,DR0093,R131,2024-08-16,Delivered
SH11520,V0189,DR0069,R074,2023-08-22,Delivered
SH11521,V0234,DR0267,R011,2024-09-26,Delayed
SH11522,V0418,DR0081,R199,2024-01-27,Delivered
SH11523,V0252,DR0291,R048,2024-04-27,In Transit
SH11524,V0342,DR0236,R057,2023-08-18,Delayed
SH11525,V0335,DR0048,R200,2023-12-26,In Transit
SH11526,V0031,DR0180,R108,2025-01-13,Delayed
SH11527,V0206,DR0115,R198,2024-08-01,Cancelled
SH11528,V0450,DR0082,R082,2024-01-09,Cancelled
SH11529,V0153,DR0007,R042,2024-07-04,Cancelled
SH11530,V0063,DR0152,R103,2024-06-12,Cancelled
SH11531,V0115,DR0138,R152,2024-07-22,Delivered
SH11532,V0374,DR0256,R107,2024-10-31,Delivered
SH11533,V0413,DR0211,R144,2023-12-23,Delayed
SH11534,V0169,DR0253,R180,2023-09-08,Cancelled
SH11535,V0015,DR0025,R124,2024-10-02,Delivered
SH11536,V0471,DR0230,R058,2023-06-27,Delayed
SH11537,V0472,DR0284,R029,2024-03-31,Delivered
SH11538,V0100,DR0292,R169,2024-01-22,In Transit
SH11539,V0444,DR0241,R072,2025-04-04,Delivered
SH11540,V0137,DR0027,R140,2025-05-14,Cancelled
SH11541,V0185,DR0078,R153,2025-02-03,Delivered
SH11542,V0455,DR0227,R038,2025-05-30,Delivered
SH11543,V0196,DR0202,R140,2025-04-21,Cancelled
SH11544,V0373,DR0150,R011,2024-07-13,Delayed
SH11545,V0310,DR0119,R129,2024-09-23,Delayed
SH11546,V0224,DR0292,R094,2023-11-30,Delivered
SH11547,V0312,DR0247,R108,2024-12-28,Delayed
SH11548,V0374,DR0192,R173,2025-02-15,Delayed
SH11549,V0447,DR0287,R142,2024-02-21,Cancelled
SH11550,V0114,DR0183,R079,2023-10-15,Delivered
SH11551,V0381,DR0235,R072,2023-09-21,In Transit
SH11552,V0248,DR0286,R066,2023-12-01,Cancelled
SH11553,V0183,DR0273,R028,2023-12-24,Delivered
SH11554,V0461,DR0195,R193,2023-10-07,Delayed
SH11555,V0499,DR0032,R079,2025-04-27,In Transit
SH11556,V0189,DR0182,R060,2023-08-17,In Transit
SH11557,V0276,DR0242,R112,2024-02-09,Cancelled
SH11558,V0195,DR0066,R105,2024-11-22,Delayed
SH11559,V0184,DR0141,R088,2023-06-22,Delayed
SH11560,V0291,DR0068,R063,2023-07-17,Delivered
SH11561,V0433,DR0275,R082,2023-06-21,In Transit
SH11562,V0181,DR0219,R125,2024-06-10,In Transit
SH11563,V0379,DR0189,R122,2023-06-24,Cancelled
SH11564,V0237,DR0224,R008,2023-09-24,Delivered
SH11565,V0347,DR0212,R153,2023-11-07,In Transit
SH11566,V0197,DR0213,R045,2023-06-24,Cancelled
SH11567,V0026,DR0194,R092,2025-06-14,In Transit
SH11568,V0233,DR0122,R134,2024-05-30,Delayed
SH11569,V0447,DR0234,R142,2024-12-26,In Transit
SH11570,V0232,DR0254,R034,2025-05-04,Cancelled
SH11571,V0098,DR0225,R196,2023-09-18,Delayed
SH11572,V0040,DR0083,R138,2024-07-15,Delayed
SH11573,V0347,DR0242,R087,2024-06-05,Delayed
SH11574,V0332,DR0119,R182,2023-09-27,In Transit
SH11575,V0120,DR0232,R050,2024-10-28,Cancelled
SH11576,V0399,DR0044,R070,2024-07-08,Delivered
SH11577,V0155,DR0206,R161,2024-07-14,In Transit
SH11578,V0360,DR0207,R089,2025-04-18,Cancelled
SH11579,V0180,DR0196,R069,2024-08-21,Cancelled
SH11580,V0411,DR0076,R184,2024-12-11,In Transit
SH11581,V0181,DR0164,R102,2023-10-30,In Transit
SH11582,V0012,DR0151,R145,2023-07-19,In Transit
SH11583,V0066,DR0073,R133,2025-04-02,Cancelled
SH11584,V0293,DR0168,R128,2025-03-19,Cancelled
SH11585,V0348,DR0285,R006,2024-04-11,Delayed
SH11586,V0207,DR0002,R023,2023-06-24,Delivered
SH11587,V0120,DR0029,R003,2025-04-22,Cancelled
SH11588,V0327,DR0069,R194,2023-09-19,In Transit
SH11589,V0013,DR0008,R104,2023-12-04,Delivered
SH11590,V0002,DR0194,R142,2024-01-26,In Transit
SH11591,V0102,DR0121,R170,2023-12-05,In Transit
SH11592,V0219,DR0250,R176,2023-07-07,Delivered
SH11593,V0122,DR0007,R115,2024-09-10,Cancelled
SH11594,V0343,DR0292,R103,2023-08-02,Delayed
SH11595,V0359,DR0177,R159,2025-06-13,Delivered
SH11596,V0123,DR0186,R092,2023-12-21,Cancelled
SH11597,V0117,DR0059,R143,2025-03-14,Delayed
SH11598,V0499,DR0138,R016,2023-10-04,Delivered
SH11599,V0269,DR0220,R177,2024-07-14,In Transit
SH11600,V0423,DR0059,R017,2024-04-06,Delivered
SH11601,V0371,DR0021,R150,2024-05-05,Delayed
SH11602,V0216,DR0215,R171,2024-09-28,Delayed
SH11603,V0059,DR0134,R167,2024-07-20,Cancelled
SH11604,V0320,DR0273,R064,2024-02-23,Delivered
SH11605,V0300,DR0019,R180,2024-12-20,Cancelled
SH11606,V0009,DR0174,R137,2025-03-15,Cancelled
SH11607,V0188,DR0005,R085,2024-06-01,Delayed
SH11608,V0252,DR0012,R104,2024-03-25,Delivered
SH11609,V0377,DR0252,R002,2024-06-21,Cancelled
SH11610,V0269,DR0083,R148,2024-07-18,Cancelled
SH11611,V0128,DR0060,R109,2024-11-13,Delayed
SH11612,V0014,DR0021,R044,2023-11-09,Delivered
SH11613,V0424,DR0007,R143,2024-10-25,Delivered
SH11614,V0329,DR0049,R015,2024-09-15,Delayed
SH11615,V0246,DR0139,R016,2024-04-10,Delayed
SH11616,V0297,DR0212,R050,2025-04-25,Delivered
SH11617,V0443,DR0267,R143,2024-05-17,Delivered
SH11618,V0446,DR0006,R193,2024-07-25,Delayed
SH11619,V0499,DR0099,R076,2024-09-13,Delayed
SH11620,V0071,DR0242,R132,2024-08-28,Cancelled
SH11621,V0312,DR0231,R054,2024-08-21,Cancelled
SH11622,V0045,DR0013,R109,2023-08-03,Delivered
SH11623,V0405,DR0060,R127,2023-07-28,Cancelled
SH11624,V0207,DR0062,R114,2023-07-02,Delivered
SH11625,V0384,DR0109,R097,2025-01-23,Delayed
SH11626,V0168,DR0017,R140,2024-07-14,Cancelled
SH11627,V0008,DR0179,R043,2024-07-31,In Transit
SH11628,V0141,DR0224,R094,2023-07-15,Cancelled
SH11629,V0292,DR0250,R120,2025-03-08,Delivered
SH11630,V0033,DR0251,R177,2023-06-24,Delayed
SH11631,V0337,DR0035,R005,2023-09-28,Cancelled
SH11632,V0156,DR0270,R066,2023-11-08,In Transit
SH11633,V0208,DR0160,R099,2025-01-26,Delivered
SH11634,V0250,DR0283,R025,2023-12-07,Delivered
SH11635,V0279,DR0125,R002,2024-03-27,Cancelled
SH11636,V0008,DR0038,R093,2024-06-02,In Transit
SH11637,V0094,DR0094,R119,2024-06-08,In Transit
SH11638,V0365,DR0020,R008,2024-12-24,Delivered
SH11639,V0090,DR0063,R032,2023-11-02,Delayed
SH11640,V0424,DR0157,R197,2025-06-17,Delayed
SH11641,V0075,DR0100,R016,2025-06-08,Delayed
SH11642,V0259,DR0021,R121,2025-03-06,Delayed
SH11643,V0184,DR0057,R184,2024-11-06,Cancelled
SH11644,V0041,DR0121,R039,2024-08-10,Cancelled
SH11645,V0036,DR0291,R012,2023-08-28,Delayed
SH11646,V0323,DR0290,R163,2025-02-21,In Transit
SH11647,V0477,DR0007,R101,2024-06-06,Delayed
SH11648,V0038,DR0295,R165,2023-08-09,Cancelled
SH11649,V0293,DR0193,R146,2023-10-14,Delivered
SH11650,V0310,DR0088,R042,2024-05-09,Delayed
SH11651,V0170,DR0193,R048,2024-04-11,Cancelled
SH11652,V0103,DR0177,R156,2024-03-08,In Transit
SH11653,V0464,DR0230,R183,2023-09-02,In Transit
SH11654,V0225,DR0154,R173,2025-03-29,Cancelled
SH11655,V0138,DR0067,R171,2023-08-03,Delivered
SH11656,V0395,DR0064,R026,2024-12-26,In Transit
SH11657,V0460,DR0032,R176,2024-04-12,Delivered
SH11658,V0422,DR0278,R147,2024-08-22,In Transit
SH11659,V0378,DR0243,R007,2024-11-02,Cancelled
SH11660,V0127,DR0241,R132,2024-11-10,Delivered
SH11661,V0428,DR0203,R063,2024-05-10,In Transit
SH11662,V0338,DR0078,R012,2025-03-02,Delayed
SH11663,V0327,DR0179,R062,2024-10-27,Delayed
SH11664,V0212,DR0131,R088,2024-06-30,Delivered
SH11665,V0302,DR0089,R102,2025-03-19,Delayed
SH11666,V0500,DR0095,R128,2025-05-01,Cancelled
SH11667,V0202,DR0276,R137,2024-01-05,Delivered
SH11668,V0111,DR0265,R088,2025-04-06,Delayed
SH11669,V0302,DR0156,R150,2024-07-08,Delayed
SH11670,V0172,DR0126,R103,2024-05-14,Delayed
SH11671,V0233,DR0247,R174,2023-07-12,Delivered
SH11672,V0401,DR0271,R140,2023-07-05,Cancelled
SH11673,V0117,DR0172,R178,2023-08-31,Cancelled
SH11674,V0283,DR0174,R039,2024-01-09,In Transit
SH11675,V0173,DR0096,R164,2023-12-13,In Transit
SH11676,V0289,DR0207,R014,2024-12-12,In Transit
SH11677,V0455,DR0207,R106,2023-12-16,Cancelled
SH11678,V0286,DR0157,R136,2024-10-22,Delivered
SH11679,V0381,DR0200,R191,2024-01-08,Delivered
SH11680,V0389,DR0233,R124,2023-12-01,Cancelled
SH11681,V0230,DR0027,R053,2024-03-30,Delayed
SH11682,V0319,DR0191,R030,2023-11-10,Delivered
SH11683,V0133,DR0059,R039,2023-07-24,Cancelled
SH11684,V0301,DR0010,R153,2024-02-03,Delivered
SH11685,V0395,DR0087,R163,2023-12-06,In Transit
SH11686,V0436,DR0119,R126,2025-04-09,Cancelled
SH11687,V0311,DR0038,R082,2024-04-03,Delivered
SH11688,V0133,DR0147,R159,2024-12-20,In Transit
SH11689,V0442,DR0220,R096,2025-04-12,In Transit
SH11690,V0280,DR0258,R104,2024-06-20,Delivered
SH11691,V0153,DR0089,R090,2025-01-17,Cancelled
SH11692,V0237,DR0077,R061,2025-02-11,Delivered
SH11693,V0105,DR0149,R080,2024-09-26,Delayed
SH11694,V0275,DR0241,R037,2024-07-10,Delivered
SH11695,V0407,DR0277,R108,2024-02-27,In Transit
SH11696,V0494,DR0081,R015,2024-01-08,Delayed
SH11697,V0315,DR0034,R049,2024-10-13,Delivered
SH11698,V0445,DR0045,R101,2024-06-25,Delivered
SH11699,V0123,DR0058,R027,2024-12-13,In Transit
SH11700,V0361,DR0138,R153,2025-01-01,Cancelled
SH11701,V0262,DR0024,R156,2025-06-08,Cancelled
SH11702,V0348,DR0095,R072,2025-06-04,Cancelled
SH11703,V0208,DR0195,R053,2023-08-31,Delivered
SH11704,V0305,DR0172,R055,2024-10-12,Delivered
SH11705,V0237,DR0061,R099,2024-08-10,Delayed
SH11706,V0375,DR0201,R136,2023-08-09,In Transit
SH11707,V0019,DR0188,R092,2023-10-02,Delivered
SH11708,V0059,DR0033,R143,2025-06-09,Delayed
SH11709,V0436,DR0106,R088,2023-10-13,Delivered
SH11710,V0296,DR0253,R124,2024-06-25,In Transit
SH11711,V0103,DR0044,R198,2024-01-15,Cancelled
SH11712,V0049,DR0285,R022,2025-05-22,Delayed
SH11713,V0479,DR0148,R046,2024-10-06,Delivered
SH11714,V0331,DR0097,R047,2023-09-07,In Transit
SH11715,V0207,DR0256,R020,2025-03-26,Cancelled
SH11716,V0185,DR0010,R184,2023-08-06,Delayed
SH11717,V0279,DR0215,R138,2024-09-30,Cancelled
SH11718,V0374,DR0020,R002,2023-09-14,Delayed
SH11719,V0026,DR0266,R067,2025-01-27,In Transit
SH11720,V0336,DR0073,R028,2025-05-05,Delayed
SH11721,V0476,DR0174,R200,2023-07-22,In Transit
SH11722,V0336,DR0178,R124,2024-05-04,In Transit
SH11723,V0123,DR0260,R045,2024-11-11,Cancelled
SH11724,V0235,DR0110,R144,2025-04-15,Delivered
SH11725,V0381,DR0094,R162,2024-02-26,Delivered
SH11726,V0388,DR0243,R071,2024-11-13,Delayed
SH11727,V0265,DR0042,R170,2025-01-10,In Transit
SH11728,V0014,DR0160,R002,2024-01-29,In Transit
SH11729,V0142,DR0185,R169,2024-12-09,In Transit
SH11730,V0269,DR0186,R003,2025-05-13,Delayed
SH11731,V0304,DR0098,R107,2025-02-03,In Transit
SH11732,V0302,DR0214,R077,2025-01-17,In Transit
SH11733,V0192,DR0272,R018,2023-11-17,Delivered
SH11734,V0467,DR0144,R024,2025-04-07,In Transit
SH11735,V0493,DR0098,R100,2025-04-12,In Transit
SH11736,V0090,DR0221,R120,2024-11-07,Delayed
SH11737,V0094,DR0277,R056,2024-12-03,In Transit
SH11738,V0149,DR0050,R163,2023-10-10,Delivered
SH11739,V0074,DR0267,R096,2025-05-17,Cancelled
SH11740,V0136,DR0080,R173,2023-07-14,In Transit
SH11741,V0341,DR0025,R180,2024-03-31,Delayed
SH11742,V0146,DR0224,R037,2023-08-15,Delayed
SH11743,V0248,DR0049,R036,2024-10-01,Delayed
SH11744,V0279,DR0053,R098,2023-10-25,Delayed
SH11745,V0389,DR0078,R104,2024-07-09,Delayed
SH11746,V0076,DR0300,R066,2023-09-26,Delivered
SH11747,V0473,DR0292,R006,2024-03-14,In Transit
SH11748,V0340,DR0108,R003,2023-10-27,In Transit
SH11749,V0339,DR0147,R009,2024-08-16,Delivered
SH11750,V0247,DR0229,R165,2023-11-09,In Transit
SH11751,V0496,DR0185,R060,2023-11-19,Delayed
SH11752,V0062,DR0168,R132,2025-02-25,In Transit
SH11753,V0248,DR0039,R196,2024-08-30,In Transit
SH11754,V0387,DR0007,R131,2024-12-28,Delivered
SH11755,V0210,DR0005,R110,2024-01-10,Cancelled
SH11756,V0241,DR0192,R072,2023-10-16,Delivered
SH11757,V0384,DR0223,R178,2024-03-05,In Transit
SH11758,V0369,DR0155,R113,2023-08-27,In Transit
SH11759,V0179,DR0090,R182,2023-11-22,Delivered
SH11760,V0016,DR0127,R027,2023-09-30,Delayed
SH11761,V0167,DR0080,R101,2023-08-02,In Transit
SH11762,V0356,DR0200,R045,2024-10-02,Delayed
SH11763,V0196,DR0162,R193,2023-12-09,Delayed
SH11764,V0309,DR0088,R122,2025-03-14,Delivered
SH11765,V0221,DR0017,R200,2024-09-08,In Transit
SH11766,V0015,DR0217,R048,2024-04-04,In Transit
SH11767,V0315,DR0072,R129,2024-10-12,Cancelled
SH11768,V0162,DR0275,R092,2025-01-07,Delivered
SH11769,V0242,DR0253,R063,2025-05-17,Delivered
SH11770,V0209,DR0093,R160,2023-07-30,In Transit
SH11771,V0369,DR0169,R060,2024-08-06,Cancelled
SH11772,V0062,DR0231,R158,2025-04-19,Delayed
SH11773,V0158,DR0087,R138,2023-07-24,Delayed
SH11774,V0147,DR0171,R065,2024-03-16,Delayed
SH11775,V0372,DR0113,R027,2023-08-11,Delivered
SH11776,V0258,DR0071,R081,2023-08-18,Delivered
SH11777,V0246,DR0202,R001,2024-12-21,In Transit
SH11778,V0048,DR0155,R048,2024-07-05,Cancelled
SH11779,V0081,DR0226,R160,2024-04-04,In Transit
SH11780,V0418,DR0016,R177,2023-08-10,In Transit
SH11781,V0127,DR0201,R128,2024-04-11,Cancelled
SH11782,V0288,DR0072,R042,2025-01-15,Delayed
SH11783,V0472,DR0016,R108,2024-01-01,Cancelled
SH11784,V0250,DR0197,R156,2024-07-20,In Transit
SH11785,V0116,DR0188,R080,2025-01-14,Cancelled
SH11786,V0335,DR0257,R188,2024-08-09,In Transit
SH11787,V0231,DR0126,R087,2024-05-29,In Transit
SH11788,V0106,DR0063,R098,2024-12-11,In Transit
SH11789,V0383,DR0134,R036,2024-12-03,In Transit
SH11790,V0017,DR0086,R165,2024-10-21,In Transit
SH11791,V0100,DR0261,R012,2024-03-13,In Transit
SH11792,V0057,DR0112,R058,2024-02-27,In Transit
SH11793,V0386,DR0084,R166,2025-03-03,Delayed
SH11794,V0310,DR0151,R181,2024-12-01,Delivered
SH11795,V0282,DR0109,R125,2025-05-22,In Transit
SH11796,V0061,DR0117,R026,2024-08-15,In Transit
SH11797,V0013,DR0166,R020,2023-09-27,Cancelled
SH11798,V0115,DR0082,R059,2024-01-15,In Transit
SH11799,V0082,DR0223,R130,2024-12-13,Delayed
SH11800,V0207,DR0259,R098,2025-02-01,In Transit
SH11801,V0432,DR0206,R103,2024-02-14,Cancelled
SH11802,V0030,DR0242,R016,2025-03-29,Cancelled
SH11803,V0402,DR0268,R100,2024-09-07,Cancelled
SH11804,V0431,DR0148,R193,2024-05-22,Cancelled
SH11805,V0260,DR0209,R163,2025-01-28,Delivered
SH11806,V0119,DR0214,R004,2024-07-31,Cancelled
SH11807,V0320,DR0092,R115,2024-10-29,In Transit
SH11808,V0223,DR0137,R034,2025-01-17,Cancelled
SH11809,V0452,DR0065,R039,2025-03-11,In Transit
SH11810,V0480,DR0126,R061,2023-09-22,Delivered
SH11811,V0174,DR0291,R052,2024-03-27,In Transit
SH11812,V0308,DR0027,R135,2024-01-30,Cancelled
SH11813,V0007,DR0109,R087,2023-12-08,In Transit
SH11814,V0070,DR0215,R122,2025-04-21,Delivered
SH11815,V0125,DR0281,R009,2024-12-15,Delayed
SH11816,V0392,DR0216,R009,2025-03-03,Delivered
SH11817,V0173,DR0289,R077,2025-02-27,Delivered
SH11818,V0133,DR0111,R001,2025-01-28,Cancelled
SH11819,V0423,DR0113,R005,2023-12-26,Cancelled
SH11820,V0171,DR0251,R063,2023-09-16,Delivered
SH11821,V0465,DR0268,R010,2023-10-03,Delayed
SH11822,V0487,DR0178,R079,2024-07-05,Cancelled
SH11823,V0080,DR0143,R020,2023-10-10,Cancelled
SH11824,V0151,DR0232,R086,2023-06-22,Delayed
SH11825,V0474,DR0081,R160,2025-04-17,Delayed
SH11826,V0219,DR0294,R064,2024-12-05,In Transit
SH11827,V0137,DR0259,R195,2024-07-06,Delayed
SH11828,V0259,DR0270,R165,2023-06-24,Delayed
SH11829,V0463,DR0232,R005,2023-11-29,Delayed
SH11830,V0301,DR0223,R040,2024-03-21,Cancelled
SH11831,V0328,DR0013,R179,2024-08-28,Delayed
SH11832,V0108,DR0186,R001,2024-01-11,Delayed
SH11833,V0110,DR0207,R006,2024-10-17,Delayed
SH11834,V0423,DR0172,R051,2025-04-02,In Transit
SH11835,V0497,DR0149,R008,2025-06-01,Cancelled
SH11836,V0228,DR0182,R065,2025-01-21,Delivered
SH11837,V0491,DR0143,R157,2024-11-30,Cancelled
SH11838,V0412,DR0101,R137,2025-01-15,Cancelled
SH11839,V0350,DR0099,R192,2024-09-18,Delivered
SH11840,V0043,DR0227,R056,2024-10-06,Cancelled
SH11841,V0107,DR0128,R181,2023-10-30,Delayed
SH11842,V0068,DR0227,R118,2024-03-26,Cancelled
SH11843,V0465,DR0068,R177,2025-03-23,In Transit
SH11844,V0033,DR0034,R123,2023-07-28,Cancelled
SH11845,V0362,DR0117,R121,2023-09-19,In Transit
SH11846,V0095,DR0249,R179,2023-12-25,Delivered
SH11847,V0302,DR0020,R031,2024-08-14,Delayed
SH11848,V0405,DR0051,R173,2025-02-21,Delayed
SH11849,V0013,DR0204,R146,2024-11-10,Delivered
SH11850,V0297,DR0213,R082,2024-02-14,Cancelled
SH11851,V0340,DR0047,R147,2025-03-12,Delayed
SH11852,V0145,DR0122,R095,2025-02-22,Delivered
SH11853,V0009,DR0049,R112,2023-08-09,Delivered
SH11854,V0411,DR0182,R076,2024-04-22,Delivered
SH11855,V0280,DR0190,R171,2024-04-13,In Transit
SH11856,V0230,DR0205,R063,2024-08-21,In Transit
SH11857,V0439,DR0029,R078,2023-06-21,In Transit
SH11858,V0151,DR0283,R129,2024-01-28,Delayed
SH11859,V0159,DR0160,R090,2025-06-10,Cancelled
SH11860,V0297,DR0284,R051,2025-02-03,Cancelled
SH11861,V0497,DR0187,R196,2023-11-02,In Transit
SH11862,V0424,DR0077,R181,2024-09-23,In Transit
SH11863,V0273,DR0142,R100,2024-12-11,Cancelled
SH11864,V0292,DR0085,R039,2025-06-07,Delivered
SH11865,V0114,DR0131,R039,2023-07-11,Cancelled
SH11866,V0422,DR0068,R004,2024-04-11,Cancelled
SH11867,V0189,DR0098,R122,2024-08-03,In Transit
SH11868,V0096,DR0146,R136,2024-10-03,Delivered
SH11869,V0260,DR0287,R052,2024-10-30,Delivered
SH11870,V0277,DR0287,R054,2024-01-09,Delayed
SH11871,V0059,DR0149,R018,2023-09-05,Cancelled
SH11872,V0181,DR0156,R107,2024-07-30,Delivered
SH11873,V0270,DR0161,R158,2023-11-14,Delivered
SH11874,V0004,DR0027,R075,2024-07-08,In Transit
SH11875,V0194,DR0224,R029,2024-01-28,Delivered
SH11876,V0319,DR0174,R137,2023-08-29,Cancelled
SH11877,V0193,DR0279,R029,2023-06-30,Delayed
SH11878,V0085,DR0260,R105,2024-11-23,In Transit
SH11879,V0483,DR0232,R143,2024-01-16,Delivered
SH11880,V0125,DR0256,R130,2023-07-14,Delayed
SH11881,V0063,DR0155,R159,2023-11-20,Delayed
SH11882,V0332,DR0204,R017,2024-10-01,Delayed
SH11883,V0453,DR0094,R029,2025-01-07,In Transit
SH11884,V0119,DR0033,R096,2024-03-17,Delayed
SH11885,V0152,DR0138,R072,2024-12-29,Cancelled
SH11886,V0207,DR0138,R132,2023-09-19,Delivered
SH11887,V0074,DR0242,R051,2024-11-28,In Transit
SH11888,V0232,DR0287,R029,2024-11-05,In Transit
SH11889,V0481,DR0287,R113,2023-08-15,Delayed
SH11890,V0494,DR0214,R180,2024-09-28,Delivered
SH11891,V0308,DR0056,R131,2025-04-08,Delivered
SH11892,V0367,DR0105,R027,2024-05-14,Delivered
SH11893,V0255,DR0206,R171,2023-12-30,Delayed
SH11894,V0190,DR0240,R037,2024-12-17,Cancelled
SH11895,V0346,DR0041,R077,2024-06-28,Delayed
SH11896,V0368,DR0225,R120,2024-08-07,Delivered
SH11897,V0078,DR0128,R114,2024-12-24,Cancelled
SH11898,V0402,DR0112,R108,2023-12-28,Delivered
SH11899,V0312,DR0215,R112,2024-07-29,Delayed
SH11900,V0182,DR0264,R167,2024-01-11,In Transit
SH11901,V0030,DR0063,R081,2024-06-18,Delayed
SH11902,V0326,DR0004,R176,2024-08-21,In Transit
SH11903,V0467,DR0141,R111,2025-05-18,Cancelled
SH11904,V0456,DR0058,R161,2023-09-14,Cancelled
SH11905,V0052,DR0277,R025,2025-01-06,Cancelled
SH11906,V0285,DR0206,R063,2023-10-01,Cancelled
SH11907,V0052,DR0054,R139,2025-03-06,In Transit
SH11908,V0328,DR0238,R180,2024-10-19,Delayed
SH11909,V0358,DR0253,R022,2025-04-23,Delayed
SH11910,V0273,DR0191,R085,2024-04-03,In Transit
SH11911,V0178,DR0259,R118,2025-03-28,Delivered
SH11912,V0084,DR0062,R091,2023-07-20,Delayed
SH11913,V0462,DR0234,R099,2024-01-29,Delayed
SH11914,V0090,DR0162,R033,2024-12-06,Delayed
SH11915,V0389,DR0023,R041,2024-02-24,In Transit
SH11916,V0219,DR0048,R110,2023-07-29,Delayed
SH11917,V0356,DR0039,R065,2023-07-24,In Transit
SH11918,V0006,DR0224,R057,2024-03-24,Delayed
SH11919,V0182,DR0050,R156,2023-10-23,Delivered
SH11920,V0500,DR0197,R043,2024-02-09,Delayed
SH11921,V0148,DR0291,R108,2024-07-18,Cancelled
SH11922,V0446,DR0260,R093,2025-06-05,In Transit
SH11923,V0194,DR0179,R021,2024-07-24,Cancelled
SH11924,V0353,DR0132,R132,2023-09-16,Delayed
SH11925,V0222,DR0145,R048,2024-07-14,In Transit
SH11926,V0472,DR0111,R123,2024-10-21,In Transit
SH11927,V0087,DR0240,R026,2023-10-24,In Transit
