callID,customerID,planID,callDate,durationMin,callType
CA13418,C2519,PL0975,2024-06-26,8,ISD
CA13419,C2337,PL0511,2024-02-17,31,Local
CA13420,C1078,PL0537,2024-07-25,24,STD
CA13421,C1127,PL0932,2023-11-11,33,STD
CA13422,C1598,PL0799,2024-04-03,12,STD
CA13423,C1442,PL0321,2025-03-13,5,ISD
CA13424,C2775,PL0205,2023-11-08,34,Local
CA13425,C3372,PL0788,2023-08-04,34,Local
CA13426,C0833,PL0349,2023-08-08,36,Local
CA13427,C1399,PL0256,2024-10-23,15,ISD
CA13428,C2947,PL0959,2024-04-13,16,ISD
CA13429,C0911,PL0227,2024-07-04,32,STD
CA13430,C2779,PL0521,2024-09-16,54,Local
CA13431,C2474,PL0004,2023-09-11,8,ISD
CA13432,C2844,PL0195,2024-06-20,39,ISD
CA13433,C1518,PL0253,2025-05-23,21,ISD
CA13434,C1384,PL0529,2023-12-27,40,Local
CA13435,C3124,PL0131,2024-02-05,37,Local
CA13436,C2744,PL0997,2025-03-18,32,Local
CA13437,C1053,PL0667,2024-10-09,27,Local
CA13438,C2436,PL0114,2024-10-01,33,STD
CA13439,C2281,PL0111,2023-10-08,38,Local
CA13440,C1882,PL0479,2025-01-11,44,Local
CA13441,C1280,PL0384,2024-01-06,54,Local
CA13442,C0778,PL0663,2023-08-13,34,STD
CA13443,C1743,PL0899,2023-10-24,50,ISD
CA13444,C3129,PL0825,2024-10-28,15,STD
CA13445,C0707,PL0794,2025-02-26,2,ISD
CA13446,C1877,PL0394,2025-02-28,13,Local
CA13447,C2858,PL0168,2023-09-29,41,Local
CA13448,C2882,PL0849,2024-02-12,45,STD
CA13449,C1864,PL0738,2023-11-07,58,Local
CA13450,C1870,PL0840,2024-02-06,3,ISD
CA13451,C2274,PL0558,2024-04-13,14,STD
CA13452,C0489,PL0518,2023-12-31,39,ISD
CA13453,C3373,PL0768,2023-11-02,53,STD
CA13454,C1976,PL0920,2024-02-21,2,ISD
CA13455,C2911,PL0033,2024-08-20,43,ISD
CA13456,C1473,PL0159,2024-08-01,57,Local
CA13457,C0974,PL0708,2024-08-24,15,Local
CA13458,C2296,PL0763,2024-09-04,1,Local
CA13459,C2359,PL0932,2024-12-05,25,Local
CA13460,C1195,PL0787,2023-10-05,1,ISD
CA13461,C1103,PL0920,2024-11-20,56,Local
CA13462,C0561,PL0195,2025-03-19,43,Local
CA13463,C1181,PL0346,2024-05-01,24,Local
CA13464,C0071,PL0911,2023-10-23,46,STD
CA13465,C3022,PL0887,2025-03-30,45,Local
CA13466,C0892,PL0996,2025-06-06,39,STD
CA13467,C1740,PL0267,2025-04-16,26,Local
CA13468,C1803,PL0649,2024-02-14,29,ISD
CA13469,C1607,PL0716,2023-08-17,12,Local
CA13470,C2315,PL0199,2025-02-05,11,ISD
CA13471,C3443,PL0176,2023-10-10,10,STD
CA13472,C2157,PL0756,2024-10-03,31,STD
CA13473,C3179,PL0149,2024-08-15,27,ISD
CA13474,C1550,PL0773,2024-11-04,53,ISD
CA13475,C2769,PL0169,2024-04-03,30,Local
CA13476,C1339,PL0360,2024-04-27,39,STD
CA13477,C1417,PL0202,2024-04-07,42,ISD
CA13478,C1224,PL0980,2024-08-07,31,STD
CA13479,C3114,PL0143,2024-01-19,2,ISD
CA13480,C2625,PL0923,2024-11-20,57,Local
CA13481,C1973,PL0284,2023-12-24,23,Local
CA13482,C1775,PL0013,2023-11-23,29,ISD
CA13483,C2604,PL0919,2024-01-04,19,Local
CA13484,C2650,PL0051,2024-05-29,27,STD
CA13485,C0584,PL0679,2025-03-22,57,ISD
CA13486,C3373,PL0886,2025-05-20,31,ISD
CA13487,C2542,PL0231,2024-01-30,3,ISD
CA13488,C0259,PL0016,2023-11-27,52,STD
CA13489,C0532,PL0858,2024-06-13,32,ISD
CA13490,C1967,PL0573,2023-10-08,15,STD
CA13491,C3340,PL0104,2024-03-11,50,STD
CA13492,C0400,PL0499,2024-12-14,56,STD
CA13493,C0688,PL0296,2024-12-05,20,STD
CA13494,C0613,PL0273,2023-10-05,2,ISD
CA13495,C3031,PL0826,2024-02-27,30,STD
CA13496,C1605,PL0105,2024-05-07,5,STD
CA13497,C1095,PL0099,2024-03-09,50,STD
CA13498,C3090,PL0678,2024-02-29,5,ISD
CA13499,C2235,PL0456,2024-06-13,37,STD
CA13500,C0490,PL0225,2023-08-05,45,STD
CA13501,C0788,PL0797,2023-08-09,19,Local
CA13502,C2739,PL0154,2023-07-17,27,STD
CA13503,C1606,PL0183,2024-04-25,34,Local
CA13504,C2484,PL0173,2023-08-15,3,ISD
CA13505,C0187,PL0999,2025-01-06,44,STD
CA13506,C0153,PL0623,2024-08-17,30,STD
CA13507,C2257,PL0878,2025-01-28,56,ISD
CA13508,C2207,PL0163,2024-06-29,53,Local
CA13509,C2748,PL0955,2023-08-22,48,Local
CA13510,C2875,PL0108,2024-04-02,38,ISD
CA13511,C2588,PL0961,2023-08-23,34,ISD
CA13512,C1603,PL0877,2024-07-13,51,ISD
CA13513,C0753,PL0421,2025-06-05,41,ISD
CA13514,C1208,PL0295,2024-09-01,36,Local
CA13515,C0466,PL0910,2023-10-13,40,Local
CA13516,C2852,PL0834,2023-09-07,19,ISD
CA13517,C2996,PL0936,2025-04-25,29,ISD
CA13518,C1972,PL0612,2025-05-25,57,Local
CA13519,C2874,PL0208,2023-06-23,55,Local
CA13520,C1576,PL0250,2024-05-04,30,Local
CA13521,C2210,PL0504,2024-12-11,29,STD
CA13522,C1295,PL0914,2023-08-10,40,Local
CA13523,C3450,PL0320,2023-10-23,21,Local
CA13524,C0870,PL0818,2024-02-13,29,Local
CA13525,C2540,PL0132,2024-08-06,16,ISD
CA13526,C2050,PL0457,2024-02-15,58,ISD
CA13527,C0773,PL0155,2025-06-15,3,Local
CA13528,C3090,PL0288,2024-08-07,25,STD
CA13529,C0731,PL0441,2024-05-12,10,STD
CA13530,C0774,PL0588,2024-12-06,6,STD
CA13531,C2000,PL0687,2025-03-28,1,STD
CA13532,C1218,PL0751,2023-11-04,19,STD
CA13533,C2355,PL0956,2024-02-21,60,ISD
CA13534,C0280,PL0669,2025-05-28,47,Local
CA13535,C2189,PL0974,2023-10-16,55,ISD
CA13536,C1277,PL0355,2024-09-15,51,Local
CA13537,C0539,PL0001,2024-12-11,48,Local
CA13538,C0114,PL0328,2024-10-18,27,Local
CA13539,C2875,PL0225,2024-10-20,9,ISD
CA13540,C3279,PL0913,2024-03-21,11,ISD
CA13541,C0015,PL0349,2023-10-27,1,STD
CA13542,C2512,PL0033,2025-02-24,2,ISD
CA13543,C1821,PL0407,2024-04-26,49,STD
CA13544,C3268,PL0609,2023-07-19,12,STD
CA13545,C0876,PL0803,2024-03-23,9,ISD
CA13546,C1893,PL0507,2023-08-20,20,ISD
CA13547,C2235,PL0369,2023-08-15,4,Local
CA13548,C1221,PL0723,2023-07-05,50,STD
CA13549,C2676,PL0308,2024-04-03,52,STD
CA13550,C2746,PL0260,2025-04-06,35,ISD
CA13551,C2249,PL0629,2023-08-11,57,Local
CA13552,C2860,PL0100,2025-02-01,46,STD
CA13553,C3322,PL0408,2024-02-02,43,Local
CA13554,C2004,PL0233,2025-05-25,50,Local
CA13555,C2933,PL0785,2023-07-04,15,STD
CA13556,C1133,PL0611,2025-04-26,42,ISD
CA13557,C1644,PL0735,2025-04-03,4,ISD
CA13558,C2250,PL0688,2024-05-01,54,Local
CA13559,C3305,PL0049,2024-04-21,35,ISD
CA13560,C1265,PL0338,2025-02-26,37,Local
CA13561,C1164,PL0762,2023-11-02,48,ISD
CA13562,C3400,PL0879,2025-02-24,54,ISD
CA13563,C1835,PL0106,2025-02-19,43,Local
CA13564,C1640,PL0830,2024-10-06,23,Local
CA13565,C3209,PL0607,2023-11-24,8,ISD
CA13566,C0222,PL0318,2023-06-29,47,ISD
CA13567,C1731,PL0041,2024-06-17,6,Local
CA13568,C1776,PL0872,2024-06-08,42,STD
CA13569,C2733,PL0499,2025-06-04,22,STD
CA13570,C3060,PL0560,2024-04-14,9,STD
CA13571,C1984,PL0968,2024-05-30,3,ISD
CA13572,C3022,PL0767,2024-11-22,35,ISD
CA13573,C0050,PL0840,2025-01-09,7,STD
CA13574,C1406,PL0817,2025-05-04,8,ISD
CA13575,C1947,PL0671,2025-01-22,36,Local
CA13576,C1628,PL0130,2024-04-20,48,STD
CA13577,C0249,PL0462,2025-01-07,46,Local
CA13578,C0672,PL0492,2024-04-20,51,STD
CA13579,C2637,PL0737,2023-12-29,48,ISD
CA13580,C2147,PL0154,2024-02-26,15,STD
CA13581,C3064,PL0603,2024-08-21,58,STD
CA13582,C2402,PL0060,2024-02-05,33,ISD
CA13583,C0448,PL0611,2024-04-10,18,ISD
CA13584,C2211,PL0399,2024-06-28,54,ISD
CA13585,C3464,PL0952,2024-02-17,27,STD
CA13586,C1032,PL0273,2023-06-30,28,STD
CA13587,C1276,PL0420,2024-05-17,20,ISD
CA13588,C1573,PL0977,2025-05-27,60,Local
CA13589,C1785,PL0340,2025-02-09,60,Local
CA13590,C0903,PL0018,2024-12-31,41,ISD
CA13591,C2103,PL0200,2024-02-04,44,ISD
CA13592,C3393,PL0097,2023-12-25,39,ISD
CA13593,C1809,PL0555,2024-03-29,37,ISD
CA13594,C2686,PL0638,2024-07-28,28,Local
CA13595,C2546,PL0966,2024-12-28,32,Local
CA13596,C1320,PL0096,2024-11-02,30,ISD
CA13597,C1192,PL0707,2024-07-16,34,ISD
CA13598,C3081,PL0738,2023-08-06,16,STD
CA13599,C2144,PL0500,2024-06-30,1,ISD
CA13600,C1392,PL0889,2023-11-24,22,STD
CA13601,C0544,PL0573,2024-11-14,36,STD
CA13602,C2727,PL0586,2024-07-05,3,Local
CA13603,C3480,PL0622,2024-06-29,6,ISD
CA13604,C3052,PL0890,2023-11-07,60,STD
CA13605,C3264,PL0750,2024-01-24,19,STD
CA13606,C0157,PL0927,2024-05-04,23,Local
CA13607,C1806,PL0309,2023-12-29,50,ISD
CA13608,C2263,PL0211,2023-10-01,28,ISD
CA13609,C2695,PL0359,2025-01-19,20,ISD
CA13610,C0813,PL0186,2025-06-14,54,STD
CA13611,C1978,PL0551,2024-11-09,37,STD
CA13612,C1866,PL0357,2024-05-17,9,Local
CA13613,C0920,PL0497,2023-09-30,54,STD
CA13614,C0725,PL0402,2023-09-30,59,STD
CA13615,C2498,PL0522,2025-01-12,47,STD
CA13616,C2561,PL0321,2023-09-17,60,Local
CA13617,C0866,PL0204,2023-10-02,58,ISD
CA13618,C2413,PL0585,2024-10-12,19,ISD
CA13619,C2716,PL0602,2025-01-01,45,Local
CA13620,C0567,PL0867,2025-04-22,28,STD
CA13621,C2980,PL0238,2024-03-30,26,Local
CA13622,C2170,PL0044,2024-12-05,56,ISD
CA13623,C3432,PL0957,2024-04-14,58,ISD
CA13624,C0716,PL0572,2024-01-14,3,STD
CA13625,C2906,PL0713,2024-10-27,42,STD
CA13626,C1253,PL0495,2023-10-25,16,Local
CA13627,C1448,PL0533,2024-05-12,41,STD
CA13628,C0951,PL0396,2024-06-09,59,STD
CA13629,C2512,PL0777,2024-02-10,5,STD
CA13630,C1976,PL0268,2024-02-26,53,ISD
CA13631,C0269,PL0783,2025-03-02,26,Local
CA13632,C0374,PL0029,2024-09-05,32,Local
CA13633,C1417,PL0746,2023-10-31,54,ISD
CA13634,C2489,PL0154,2024-01-19,15,Local
CA13635,C3288,PL0428,2024-05-09,52,Local
CA13636,C1411,PL0575,2023-09-27,42,ISD
CA13637,C1944,PL0593,2023-07-05,53,Local
CA13638,C0784,PL0586,2024-08-02,33,ISD
CA13639,C1553,PL0649,2025-05-07,6,STD
CA13640,C0379,PL0472,2023-10-11,43,ISD
CA13641,C1530,PL0809,2024-02-08,27,Local
CA13642,C0517,PL0788,2024-04-04,15,Local
CA13643,C1029,PL0734,2024-06-30,36,STD
CA13644,C1868,PL0658,2025-05-10,51,ISD
CA13645,C1827,PL0414,2023-08-02,11,ISD
CA13646,C2439,PL0077,2024-05-27,52,ISD
CA13647,C2459,PL0999,2023-10-10,52,Local
CA13648,C0975,PL0305,2024-05-25,14,STD
CA13649,C1122,PL0879,2023-10-20,12,ISD
CA13650,C2800,PL0564,2024-01-21,12,STD
CA13651,C2355,PL0882,2024-03-14,13,ISD
CA13652,C0916,PL0273,2024-11-29,59,ISD
CA13653,C1367,PL0891,2023-10-19,53,ISD
CA13654,C0838,PL0097,2023-11-29,24,STD
CA13655,C0317,PL0632,2025-04-12,54,Local
CA13656,C1980,PL0504,2024-02-13,15,Local
CA13657,C0564,PL0946,2023-07-08,3,Local
CA13658,C0948,PL0663,2023-10-12,56,STD
CA13659,C2735,PL0855,2024-12-28,26,STD
CA13660,C2753,PL0016,2024-09-01,31,STD
CA13661,C0509,PL0583,2024-05-13,40,ISD
CA13662,C0126,PL0030,2023-11-26,52,ISD
CA13663,C3490,PL0945,2023-12-09,50,ISD
CA13664,C1655,PL0482,2025-01-03,16,ISD
CA13665,C1603,PL0681,2024-06-03,23,Local
CA13666,C2053,PL0504,2024-10-30,13,ISD
CA13667,C0620,PL0551,2025-06-06,55,Local
CA13668,C0580,PL0164,2024-02-05,32,ISD
CA13669,C0400,PL0764,2024-03-24,47,Local
CA13670,C2543,PL0955,2024-07-30,12,ISD
CA13671,C0274,PL0124,2024-04-09,12,Local
CA13672,C3429,PL0974,2024-04-16,1,ISD
CA13673,C2884,PL0432,2024-09-04,51,ISD
CA13674,C1502,PL0607,2025-05-01,23,Local
CA13675,C0533,PL0577,2023-12-27,28,STD
CA13676,C1953,PL0398,2023-09-15,43,ISD
CA13677,C0270,PL0061,2023-11-19,3,STD
CA13678,C1812,PL0367,2024-11-13,3,ISD
CA13679,C3316,PL0830,2024-10-12,49,ISD
CA13680,C0795,PL0330,2024-01-02,57,ISD
CA13681,C1228,PL0330,2025-03-04,58,Local
CA13682,C1500,PL0710,2025-06-03,44,STD
CA13683,C1048,PL0490,2024-02-16,54,ISD
CA13684,C2959,PL0590,2023-07-04,50,Local
CA13685,C0972,PL0378,2023-07-21,11,Local
CA13686,C2851,PL0514,2024-03-07,46,STD
CA13687,C0937,PL0445,2024-11-25,50,ISD
CA13688,C2633,PL0647,2025-04-29,22,STD
CA13689,C0169,PL0247,2023-10-08,30,STD
CA13690,C1333,PL0957,2024-06-09,46,STD
CA13691,C1498,PL0512,2024-04-17,18,STD
CA13692,C2005,PL0149,2025-05-17,31,ISD
CA13693,C2508,PL0779,2024-03-17,30,ISD
CA13694,C1476,PL0010,2024-09-03,20,STD
CA13695,C0988,PL0057,2023-07-18,9,Local
CA13696,C2010,PL0696,2024-09-21,52,Local
CA13697,C1222,PL0751,2024-03-25,27,Local
CA13698,C2008,PL0304,2024-04-27,46,Local
CA13699,C2605,PL0235,2023-09-17,1,STD
CA13700,C1408,PL0539,2024-09-26,1,ISD
CA13701,C1178,PL0408,2024-04-19,41,STD
CA13702,C0107,PL0512,2024-12-14,41,Local
CA13703,C1427,PL0023,2023-08-05,33,ISD
CA13704,C1919,PL0575,2024-12-27,43,Local
CA13705,C2134,PL0317,2024-07-07,32,Local
CA13706,C0256,PL0410,2024-09-16,22,Local
CA13707,C1933,PL0028,2024-10-31,26,Local
CA13708,C2322,PL0253,2025-03-26,21,Local
CA13709,C3049,PL0475,2025-05-12,51,ISD
CA13710,C0768,PL0770,2023-09-28,21,ISD
CA13711,C0805,PL0667,2024-02-18,55,ISD
CA13712,C1257,PL0578,2025-03-09,3,ISD
CA13713,C2254,PL0729,2023-10-09,43,ISD
CA13714,C3454,PL0957,2023-08-28,43,Local
CA13715,C3125,PL0620,2025-03-02,59,STD
CA13716,C0435,PL0253,2023-11-03,31,STD
CA13717,C1705,PL0553,2023-07-15,27,Local
CA13718,C0237,PL0201,2025-05-19,31,ISD
CA13719,C2059,PL0006,2023-12-07,4,Local
CA13720,C2347,PL0765,2023-07-07,37,ISD
CA13721,C0475,PL0401,2025-02-11,29,STD
CA13722,C2295,PL0973,2024-10-23,32,ISD
CA13723,C1636,PL0373,2024-02-10,44,Local
CA13724,C1933,PL0151,2024-03-05,36,STD
CA13725,C1139,PL0858,2025-03-27,29,Local
CA13726,C1530,PL0751,2023-08-26,7,STD
CA13727,C1313,PL0049,2025-03-30,26,STD
CA13728,C2507,PL0900,2024-03-09,3,STD
CA13729,C2502,PL0564,2024-05-24,60,Local
CA13730,C0184,PL0728,2023-07-07,11,STD
CA13731,C1604,PL0837,2023-07-05,55,ISD
CA13732,C1623,PL0996,2024-06-04,1,ISD
CA13733,C1277,PL0738,2024-11-02,34,STD
CA13734,C1847,PL0784,2024-08-26,56,STD
CA13735,C1164,PL0054,2024-06-07,27,Local
CA13736,C0142,PL0199,2025-06-18,55,Local
CA13737,C2972,PL0712,2024-03-21,15,ISD
CA13738,C0622,PL0941,2023-11-16,1,STD
CA13739,C0526,PL0665,2024-03-27,39,STD
CA13740,C0694,PL0747,2023-09-09,28,ISD
CA13741,C1794,PL0952,2024-12-02,41,ISD
CA13742,C0129,PL0475,2024-10-21,43,ISD
CA13743,C1309,PL0934,2023-09-13,1,ISD
CA13744,C2835,PL0773,2024-06-29,45,Local
CA13745,C1534,PL0866,2024-12-14,35,Local
CA13746,C0532,PL0233,2024-09-14,17,STD
CA13747,C2733,PL0313,2025-03-04,32,Local
CA13748,C2307,PL0627,2024-05-07,10,ISD
CA13749,C0769,PL0485,2023-07-30,60,STD
CA13750,C3152,PL0285,2025-03-01,14,ISD
CA13751,C0977,PL0307,2024-03-07,45,Local
CA13752,C0852,PL0417,2024-10-11,44,Local
CA13753,C1267,PL0368,2024-10-23,46,Local
CA13754,C0167,PL0594,2024-02-14,59,Local
CA13755,C0520,PL0903,2024-04-29,11,Local
CA13756,C2001,PL0806,2023-09-12,15,ISD
CA13757,C1528,PL0001,2024-05-22,22,Local
CA13758,C0079,PL0640,2025-02-12,45,Local
CA13759,C1883,PL0064,2023-06-23,4,Local
CA13760,C2503,PL0708,2024-10-19,38,Local
CA13761,C1795,PL0617,2023-12-11,60,ISD
CA13762,C1668,PL0001,2025-05-22,60,Local
CA13763,C1040,PL0216,2024-07-18,33,STD
CA13764,C2702,PL0513,2024-08-10,37,STD
CA13765,C1770,PL0891,2024-09-26,20,ISD
CA13766,C1661,PL0446,2024-02-16,36,Local
CA13767,C1458,PL0028,2023-11-03,41,STD
CA13768,C2644,PL0087,2024-02-07,58,Local
CA13769,C2988,PL0468,2024-08-24,11,STD
CA13770,C3099,PL0373,2025-02-18,48,ISD
CA13771,C1735,PL0228,2024-09-19,30,Local
CA13772,C3235,PL0277,2024-05-08,15,ISD
CA13773,C0467,PL0198,2024-04-22,28,ISD
CA13774,C1406,PL0537,2025-02-13,11,ISD
CA13775,C1391,PL0279,2023-11-08,45,ISD
CA13776,C3341,PL0628,2024-08-03,30,Local
CA13777,C2619,PL0527,2025-02-01,2,Local
CA13778,C3141,PL0811,2024-06-09,21,ISD
CA13779,C2932,PL0228,2024-11-28,9,ISD
CA13780,C2142,PL0301,2023-10-19,57,STD
CA13781,C0557,PL0362,2024-10-29,43,ISD
CA13782,C0982,PL0599,2024-02-28,48,ISD
CA13783,C0563,PL0958,2024-05-31,37,ISD
CA13784,C1212,PL0930,2025-02-19,3,STD
CA13785,C1999,PL0095,2024-08-25,56,Local
CA13786,C1534,PL0183,2025-03-10,30,Local
CA13787,C3438,PL0479,2024-02-27,53,STD
CA13788,C3349,PL0070,2024-02-13,42,Local
CA13789,C2244,PL0872,2024-10-04,53,Local
CA13790,C0877,PL0307,2024-08-22,8,ISD
CA13791,C0530,PL0877,2024-12-14,34,STD
CA13792,C1259,PL0057,2024-03-21,40,STD
CA13793,C0636,PL0257,2024-04-18,58,Local
CA13794,C1798,PL0007,2023-12-01,12,STD
CA13795,C3345,PL0815,2024-04-29,14,ISD
CA13796,C3209,PL0432,2024-04-12,22,ISD
CA13797,C1410,PL0287,2023-11-28,56,ISD
CA13798,C2291,PL0875,2024-05-20,4,Local
CA13799,C1011,PL0752,2024-06-26,49,STD
CA13800,C1952,PL0079,2025-02-02,8,ISD
CA13801,C2906,PL0506,2025-01-07,46,Local
CA13802,C2408,PL0903,2024-02-04,2,STD
CA13803,C2740,PL0951,2025-06-09,34,STD
CA13804,C2791,PL0832,2023-07-22,40,STD
CA13805,C2840,PL0409,2025-03-03,30,STD
CA13806,C2132,PL0758,2025-04-03,42,Local
CA13807,C0686,PL0352,2024-07-21,52,ISD
CA13808,C0407,PL0067,2023-07-30,52,ISD
CA13809,C0240,PL0741,2025-03-05,32,STD
CA13810,C1760,PL0281,2025-04-27,35,STD
CA13811,C1881,PL0815,2024-11-07,59,Local
CA13812,C1491,PL0045,2024-03-13,57,Local
CA13813,C0621,PL0722,2025-04-07,21,STD
CA13814,C2745,PL0068,2024-04-25,51,Local
CA13815,C2916,PL0838,2024-04-20,30,ISD
CA13816,C1210,PL0689,2025-01-17,35,ISD
CA13817,C3321,PL0251,2023-10-27,20,ISD
CA13818,C2491,PL0667,2024-12-06,26,STD
CA13819,C0026,PL0322,2023-10-10,33,Local
CA13820,C0341,PL0233,2024-04-27,2,Local
CA13821,C2595,PL0499,2024-02-26,57,ISD
CA13822,C1715,PL0967,2023-09-27,46,STD
CA13823,C0605,PL0370,2023-09-28,14,Local
CA13824,C1288,PL0117,2023-08-14,30,ISD
CA13825,C3113,PL0711,2024-08-10,20,ISD
CA13826,C1107,PL0706,2025-02-21,32,STD
CA13827,C3452,PL0853,2025-04-09,41,ISD
CA13828,C3152,PL0150,2024-02-13,38,Local
CA13829,C2579,PL0946,2024-06-17,23,STD
CA13830,C0008,PL0763,2024-05-11,44,Local
CA13831,C0193,PL0951,2024-05-06,45,Local
CA13832,C0847,PL0724,2024-10-20,52,STD
CA13833,C0996,PL0189,2025-04-14,21,STD
CA13834,C1742,PL0668,2023-12-06,17,Local
CA13835,C2798,PL0540,2024-10-30,31,STD
CA13836,C2659,PL0871,2024-12-14,7,Local
CA13837,C1593,PL0728,2024-04-08,23,STD
CA13838,C0081,PL0017,2024-12-22,41,ISD
CA13839,C0344,PL0564,2023-12-09,48,STD
CA13840,C3372,PL0983,2023-10-26,24,STD
CA13841,C0352,PL0254,2024-07-20,35,STD
CA13842,C3122,PL0114,2024-01-05,3,STD
CA13843,C1784,PL0878,2024-05-10,22,Local
CA13844,C2369,PL0218,2025-06-08,49,STD
CA13845,C0775,PL0171,2025-02-26,50,STD
CA13846,C2405,PL0103,2023-12-31,23,STD
CA13847,C0475,PL0911,2024-08-20,29,Local
CA13848,C0848,PL0095,2024-08-16,50,Local
CA13849,C2594,PL0806,2023-12-23,42,ISD
CA13850,C1216,PL0593,2023-07-07,58,ISD
CA13851,C2558,PL0786,2024-09-26,45,ISD
CA13852,C0981,PL0768,2023-11-24,53,STD
CA13853,C1144,PL0916,2023-10-22,56,Local
CA13854,C1573,PL0078,2023-09-26,7,Local
CA13855,C3144,PL0432,2025-04-11,40,STD
CA13856,C0931,PL0921,2024-09-07,14,Local
CA13857,C1600,PL0009,2024-04-16,13,ISD
CA13858,C1627,PL0502,2024-12-27,33,STD
CA13859,C2815,PL0221,2024-10-06,27,STD
CA13860,C0041,PL0926,2024-12-28,49,ISD
CA13861,C0683,PL0637,2024-04-08,19,Local
CA13862,C1800,PL0724,2024-01-16,58,ISD
CA13863,C2183,PL0588,2023-09-28,2,STD
CA13864,C1970,PL0083,2023-07-19,5,STD
CA13865,C0570,PL0219,2025-01-17,30,ISD
CA13866,C1297,PL0718,2024-05-31,33,ISD
CA13867,C0614,PL0582,2025-01-09,60,ISD
CA13868,C1288,PL0101,2023-07-01,47,STD
CA13869,C2667,PL0100,2024-11-24,27,STD
CA13870,C3157,PL0354,2025-02-24,47,Local
CA13871,C1025,PL0973,2025-05-09,26,STD
CA13872,C2500,PL0948,2025-06-10,23,Local
CA13873,C0767,PL0458,2025-05-20,14,ISD
CA13874,C1244,PL0138,2023-10-01,12,STD
CA13875,C1496,PL0910,2024-05-04,40,Local
CA13876,C2441,PL0619,2025-06-08,30,Local
CA13877,C1894,PL0925,2024-07-13,4,STD
CA13878,C0450,PL0601,2023-12-31,22,STD
CA13879,C2112,PL0986,2024-08-30,46,ISD
CA13880,C1696,PL0998,2023-12-25,55,Local
CA13881,C1709,PL0891,2025-02-27,36,Local
CA13882,C0133,PL0260,2023-07-05,11,Local
CA13883,C1006,PL0806,2023-08-24,18,ISD
CA13884,C2168,PL0618,2025-06-08,59,STD
CA13885,C3218,PL0458,2024-07-26,3,STD
CA13886,C2254,PL0193,2024-01-06,25,STD
CA13887,C1020,PL0384,2024-10-25,17,STD
CA13888,C2945,PL0214,2024-08-05,60,ISD
CA13889,C0934,PL0337,2024-08-26,26,ISD
CA13890,C3418,PL0849,2025-05-17,7,Local
CA13891,C3187,PL0861,2024-04-01,46,ISD
CA13892,C1955,PL0262,2024-07-21,13,STD
CA13893,C1190,PL0059,2024-04-22,48,ISD
CA13894,C2390,PL0719,2023-06-27,31,ISD
CA13895,C3356,PL0182,2025-05-27,56,STD
CA13896,C3167,PL0531,2024-11-29,18,Local
CA13897,C0642,PL0095,2023-08-27,35,Local
CA13898,C3413,PL0988,2023-10-05,53,Local
CA13899,C0778,PL0560,2024-06-25,54,STD
CA13900,C2994,PL0937,2024-01-23,56,STD
CA13901,C0385,PL0627,2024-03-13,21,ISD
CA13902,C2400,PL0765,2024-02-06,52,ISD
CA13903,C2884,PL0842,2023-11-13,49,Local
CA13904,C0139,PL0287,2024-11-10,28,Local
CA13905,C2723,PL0762,2024-09-23,60,Local
CA13906,C1426,PL0827,2023-08-17,41,ISD
CA13907,C1415,PL0699,2024-04-26,54,STD
CA13908,C3155,PL0596,2024-02-23,25,ISD
CA13909,C0477,PL0461,2024-11-28,46,ISD
CA13910,C0340,PL0892,2023-07-18,36,STD
CA13911,C1862,PL0971,2025-05-03,26,ISD
CA13912,C3314,PL0153,2025-02-22,42,Local
CA13913,C3153,PL0670,2023-11-20,23,ISD
CA13914,C1174,PL0622,2023-07-27,40,Local
CA13915,C0649,PL0155,2025-01-08,60,Local
CA13916,C2596,PL0939,2024-04-29,8,STD
CA13917,C3225,PL0455,2023-09-23,17,STD
CA13918,C2391,PL0514,2024-02-08,9,STD
CA13919,C2641,PL0813,2025-04-29,2,STD
CA13920,C3311,PL0901,2024-11-20,55,Local
CA13921,C0638,PL0201,2024-06-16,35,STD
CA13922,C1127,PL0343,2025-06-01,13,ISD
CA13923,C0546,PL0562,2024-05-15,22,ISD
CA13924,C2567,PL0679,2024-09-10,53,Local
CA13925,C2397,PL0556,2025-04-27,18,STD
CA13926,C2669,PL0756,2023-08-30,30,ISD
CA13927,C0369,PL0521,2023-11-15,39,STD
CA13928,C3366,PL0464,2024-03-16,33,ISD
CA13929,C0453,PL0938,2025-05-22,47,STD
CA13930,C0764,PL0386,2024-06-18,8,ISD
CA13931,C0834,PL0470,2024-11-24,56,STD
CA13932,C2170,PL0021,2023-12-29,23,STD
CA13933,C2203,PL0985,2024-04-24,34,ISD
CA13934,C1163,PL0888,2025-02-19,57,STD
CA13935,C2214,PL0915,2024-08-17,26,ISD
CA13936,C2558,PL0427,2023-08-06,47,Local
CA13937,C2997,PL0925,2024-02-17,25,ISD
CA13938,C3220,PL0542,2023-12-28,58,ISD
CA13939,C1122,PL0025,2024-11-25,5,ISD
CA13940,C1435,PL0096,2024-04-27,7,Local
CA13941,C3449,PL0062,2025-01-26,55,Local
CA13942,C3257,PL0627,2025-03-19,48,Local
CA13943,C0802,PL0246,2023-11-17,30,STD
CA13944,C0794,PL0989,2024-04-22,14,Local
CA13945,C1239,PL0128,2023-10-11,11,Local
CA13946,C3042,PL0616,2024-07-26,54,Local
CA13947,C2187,PL0472,2024-04-30,31,Local
